PDB	Labels	Predictions
3m1k	5.39	3.98
3rz1	8.74	9.38
5u6d	8.59	8.66
5tuy	6.35	6.57
4u6r	7.85	7.72
6hky	9.34	8.93
3bkl	6.17	6.75
2rcw	8.10	7.94
5alg	7.52	7.55
5k0f	6.07	6.04
4x8v	6.89	6.70
5wev	6.82	7.00
2ei6	7.39	7.52
2xkd	5.64	5.00
5j9f	7.23	7.16
6s9x	6.42	7.29
6nlj	4.82	5.75
1ett	5.89	6.71
6ugq	7.55	7.04
3hvk	8.52	7.99
3wym	9.52	9.34
4leq	6.54	6.93
2p8n	3.15	3.58
3iej	6.66	7.44
5aae	7.46	7.75
5teh	7.55	7.75
5xij	7.30	7.58
3gt9	3.96	4.94
6ouv	5.55	5.27
6knh	3.55	3.74
4w9x	7.40	7.10
2wkt	4.31	4.67
4uv8	6.47	6.32
4p02	6.40	6.51
2ghg	8.82	9.01
5a3s	8.68	8.97
4cwo	5.21	5.48
4i7l	3.99	3.94
6abk	1.95	2.99
6myn	7.85	8.87
5wr7	8.96	8.91
6hys	5.59	5.44
1o4d	3.52	3.48
3aas	4.51	4.62
1pf8	7.51	6.78
6mjf	5.16	4.83
2j7e	7.32	7.49
5x73	6.74	6.76
6mmo	3.35	4.27
6nfg	4.11	4.31
1ai7	4.09	4.14
4fcb	8.54	8.63
1qj1	8.05	7.66
1qhr	6.89	7.01
4u70	5.02	5.03
2p83	7.96	7.93
2p2h	7.17	6.79
4qpd	7.82	6.33
3b3x	3.60	3.50
5eob	9.62	9.25
3fhe	8.60	7.85
4hai	8.10	7.86
6gjl	3.86	3.07
5jv0	5.96	5.73
6gcw	8.64	8.43
4hdc	8.92	8.91
5aia	5.20	5.78
4bhi	7.05	6.62
3n3g	7.24	7.01
5swh	7.59	7.41
4tpm	8.62	8.29
4klv	3.78	4.13
1xbc	7.92	8.01
1hk1	5.64	6.06
3dkj	5.70	5.23
2bxt	8.52	8.66
6pgx	9.21	8.18
3e6v	6.83	5.83
6ey7	4.30	3.84
6g3c	6.91	7.01
4jnm	8.52	8.41
5zfi	5.92	6.02
1o0o	5.10	4.60
5q0p	7.41	7.34
6cvf	6.35	4.96
4qsx	1.74	2.41
6aej	6.15	6.77
5lvr	3.60	4.32
1hk3	6.59	6.06
4ded	7.42	7.44
5y0x	5.11	5.37
3mj1	7.82	8.83
4tpw	4.69	4.89
6fa5	6.75	6.21
5za2	5.77	6.38
5kr1	9.49	9.88
5tol	7.48	7.15
5j7q	4.58	5.18
3v4j	5.04	5.08
5o5a	4.77	4.71
2brg	5.21	5.39
4gg5	9.03	8.45
4amy	10.82	10.94
3mhl	7.25	6.92
4kiq	7.64	7.62
4pin	5.40	5.23
4ei4	8.74	8.09
2nt7	6.52	7.30
5l6p	7.26	7.03
4uiu	7.90	6.95
3dnt	4.74	5.35
2viz	6.22	7.23
3oqf	7.04	6.79
6dvm	8.52	8.92
3ihz	6.80	6.46
3sb0	5.26	5.35
4a4f	2.88	3.14
4hbv	4.64	4.98
4xkb	6.10	6.62
5jcj	4.42	5.13
3pd8	6.46	5.17
5kks	8.70	8.74
1ung	6.80	6.33
2o8h	7.60	7.24
4hxl	5.66	6.26
3vi5	5.68	6.52
4r92	7.41	7.50
3mzc	6.65	7.23
4qtl	6.92	7.27
4di2	8.26	8.42
5hzx	8.55	7.35
4q7v	3.59	3.05
6bhv	5.23	6.19
2ckm	8.82	7.70
4mk0	5.20	5.90
4r5t	6.10	5.99
1y2e	6.80	6.15
3iaf	2.92	4.16
4fli	5.44	5.66
4zei	5.88	5.78
5h1t	3.80	4.02
2gh6	4.95	5.07
4ona	8.15	8.28
5umy	6.97	6.68
5uga	6.79	7.30
5nuu	8.20	7.72
1lhg	7.10	8.21
3iod	4.10	4.86
5eak	9.30	9.19
6q54	6.49	5.16
5w6e	8.04	7.99
2i4u	11.57	9.81
2qcg	4.00	4.15
4o3f	5.56	5.31
5khi	6.77	5.44
4iif	5.18	4.85
3kqy	4.82	4.90
4k6i	6.20	5.89
4z0q	8.17	7.11
4x3u	5.09	4.39
4mma	6.04	4.39
6c8c	6.38	7.77
6c3u	5.40	5.60
3tzm	7.77	7.69
2ww2	4.85	5.09
2xru	7.51	6.67
3abu	5.62	6.12
4n00	8.02	8.20
4cc6	6.64	6.03
5zo8	8.20	7.23
2v12	9.05	9.18
6j06	6.59	5.83
4yne	8.52	8.47
5fck	8.22	7.68
5fut	6.45	6.46
3f3u	4.74	5.25
4bb4	6.72	6.14
2fwy	6.70	6.66
6fe0	6.48	5.43
1w1d	6.52	5.96
2xgo	3.00	3.67
5ak4	4.23	5.18
6pid	4.54	4.27
6f6s	2.89	4.09
5ehv	3.08	3.61
4tmr	7.22	6.84
1bl7	7.72	7.45
4o05	7.43	7.43
2qi7	10.21	9.33
6mmc	3.61	4.74
3d4q	10.52	9.97
