PDB	Labels	Predictions
1gm8	4.80	5.29
1gpk	5.37	7.33
1hnn	6.24	6.47
1hp0	6.70	4.09
1hq2	6.77	5.07
1hvy	6.17	5.93
1hwi	7.55	6.67
1hww	7.70	5.03
1ia1	7.47	5.37
1j3j	8.01	6.45
1jd0	8.24	6.87
1jje	8.43	4.47
1ke5	6.25	6.81
1kzk	10.40	9.24
1l2s	4.59	3.93
1l7f	9.10	7.59
1lpz	7.60	8.30
1lrh	6.82	3.79
1m2z	7.22	7.26
1mmv	7.24	4.10
1n1m	5.70	5.88
1n2v	4.08	5.05
1n46	10.52	8.53
1nav	7.60	6.65
1of1	4.82	4.91
1of6	6.05	4.87
1opk	9.82	7.30
1oq5	7.68	7.15
1owe	6.20	5.97
1oyt	7.24	7.84
1p2y	5.00	5.47
1p62	4.66	3.61
1pmn	8.15	7.20
1q1g	8.57	7.49
1q41	7.66	7.64
1q4g	6.89	5.00
1r1h	8.92	8.57
1r55	6.80	7.55
1r58	6.96	5.63
1r9o	5.02	5.01
1s19	9.51	8.91
1s3v	7.42	7.34
1sg0	7.47	5.57
1sj0	9.10	8.65
1sq5	4.39	5.57
1sqn	9.40	7.01
1t40	7.96	6.31
1t46	6.38	6.83
1t9b	6.90	8.06
1tow	6.24	4.65
1tt1	7.19	7.40
1u1c	5.37	6.01
1uml	7.52	7.62
1unl	6.70	6.09
1uou	7.70	6.05
1v0p	6.89	7.15
1v48	8.16	6.30
1v4s	6.44	6.30
1vcj	4.59	5.17
1w1p	2.30	4.37
1w2g	4.57	2.88
1xm6	6.38	6.10
1xoq	9.17	8.22
1xoz	8.92	8.86
1y6b	7.42	6.72
1ygc	9.46	7.74
1yqy	7.62	5.52
1ywr	7.49	8.04
1z95	7.12	9.82
2bm2	7.82	6.66
2br1	5.14	6.81
2bsm	5.82	7.43
