PDB	Labels	Predictions
4ypw	5.50	5.31
4ypx	4.60	4.21
4ypy	3.80	4.37
4ypz	3.50	4.76
4yq0	4.40	5.08
4yq1	8.30	7.15
4yq2	8.30	7.20
4yq3	6.80	6.97
4yq4	5.70	5.91
4yq5	5.40	5.93
4yq6	6.10	5.90
4yq7	5.20	6.15
4yq8	5.10	5.59
4yq9	6.70	5.69
4yqa	6.30	5.58
4yqb	5.90	6.01
4yqc	6.70	5.92
4yqd	5.10	6.51
4yqg	5.70	5.02
4yqi	4.80	5.33
4yqj	6.20	6.19
4yqk	4.70	5.03
4yql	4.80	7.38
4yqn	5.80	6.65
4yqo	6.30	5.92
4yqp	5.70	5.54
4yqq	6.10	6.46
4yqr	4.00	5.98
4yqs	5.60	5.71
4yqt	6.10	5.14
4yjo	7.90	7.12
4yjp	8.46	6.77
4yjq	7.95	8.10
4yjr	7.69	7.83
4yjs	9.39	7.47
4yjt	8.79	7.06
4yju	7.94	7.06
4yjv	8.55	7.04
4ykr	7.53	6.31
4ykq	7.61	6.23
4ykt	8.28	8.00
4ykw	7.02	6.51
4ykx	5.56	5.11
4ykz	5.06	5.57
4yky	4.30	5.40
4yku	5.12	6.44
