PDB	Labels	Predictions
1gm8	4.80	5.90
1gpk	5.37	6.94
1hnn	6.24	7.73
1hp0	6.70	5.07
1hq2	6.77	6.39
1hvy	6.17	6.91
1hwi	7.55	7.09
1hww	7.70	4.10
1ia1	7.47	6.82
1j3j	8.01	5.36
1jd0	8.24	6.79
1jje	8.43	5.80
1ke5	6.25	5.51
1kzk	10.40	9.65
1l2s	4.59	4.47
1l7f	9.10	6.76
1lpz	7.60	7.91
1lrh	6.82	3.63
1m2z	7.22	6.99
1mmv	7.24	4.68
1n1m	5.70	5.95
1n2v	4.08	3.90
1n46	10.52	7.36
1nav	7.60	8.69
1of1	4.82	4.53
1of6	6.05	3.78
1opk	9.82	7.87
1oq5	7.68	10.14
1owe	6.20	6.65
1oyt	7.24	7.09
1p2y	5.00	5.13
1p62	4.66	5.72
1pmn	8.15	8.46
1q1g	8.57	6.59
1q41	7.66	8.28
1q4g	6.89	6.54
1r1h	8.92	7.41
1r55	6.80	7.65
1r58	6.96	7.22
1r9o	5.02	5.45
1s19	9.51	7.10
1s3v	7.42	6.44
1sg0	7.47	5.38
1sj0	9.10	8.12
1sq5	4.39	6.98
1sqn	9.40	9.00
1t40	7.96	7.47
1t46	6.38	7.44
1t9b	6.90	4.33
1tow	6.24	5.47
1tt1	7.19	7.95
1u1c	5.37	5.64
1uml	7.52	7.23
1unl	6.70	6.49
1uou	7.70	6.00
1v0p	6.89	7.19
1v48	8.16	7.73
1v4s	6.44	6.56
1vcj	4.59	4.71
1w1p	2.30	2.26
1w2g	4.57	2.65
1xm6	6.38	6.29
1xoq	9.17	8.39
1xoz	8.92	9.27
1y6b	7.42	8.49
1ygc	9.46	8.31
1yqy	7.62	4.72
1ywr	7.49	7.30
1z95	7.12	8.95
2bm2	7.82	6.88
2br1	5.14	7.07
2bsm	5.82	7.38
