PDB	Labels	Predictions
1gm8	4.80	6.73
1gpk	5.37	7.33
1hnn	6.24	8.31
1hp0	6.70	3.77
1hq2	6.77	5.78
1hvy	6.17	7.26
1hwi	7.55	8.13
1hww	7.70	3.50
1ia1	7.47	6.21
1j3j	8.01	5.11
1jd0	8.24	7.78
1jje	8.43	5.12
1ke5	6.25	6.35
1kzk	10.40	9.20
1l2s	4.59	4.98
1l7f	9.10	7.04
1lpz	7.60	8.40
1lrh	6.82	3.79
1m2z	7.22	8.56
1mmv	7.24	4.15
1n1m	5.70	4.35
1n2v	4.08	4.20
1n46	10.52	8.98
1nav	7.60	5.98
1of1	4.82	5.01
1of6	6.05	3.48
1opk	9.82	8.17
1oq5	7.68	9.54
1owe	6.20	6.51
1oyt	7.24	7.89
1p2y	5.00	5.81
1p62	4.66	5.65
1pmn	8.15	9.27
1q1g	8.57	6.37
1q41	7.66	8.26
1q4g	6.89	6.30
1r1h	8.92	7.78
1r55	6.80	7.79
1r58	6.96	7.97
1r9o	5.02	6.47
1s19	9.51	7.27
1s3v	7.42	7.34
1sg0	7.47	4.68
1sj0	9.10	8.49
1sq5	4.39	5.57
1sqn	9.40	9.05
1t40	7.96	5.91
1t46	6.38	7.19
1t9b	6.90	4.16
1tow	6.24	5.47
1tt1	7.19	8.49
1u1c	5.37	7.38
1uml	7.52	7.35
1unl	6.70	6.96
1uou	7.70	5.71
1v0p	6.89	5.71
1v48	8.16	8.95
1v4s	6.44	5.21
1vcj	4.59	5.47
1w1p	2.30	2.81
1w2g	4.57	3.93
1xm6	6.38	7.08
1xoq	9.17	8.87
1xoz	8.92	9.75
1y6b	7.42	8.82
1ygc	9.46	8.06
1yqy	7.62	5.06
1ywr	7.49	8.24
1z95	7.12	8.54
2bm2	7.82	8.28
2br1	5.14	7.56
2bsm	5.82	7.80
