PDB	Labels	Predictions
4ypw	5.50	5.15
4ypx	4.60	5.66
4ypy	3.80	5.37
4ypz	3.50	5.37
4yq0	4.40	5.95
4yq1	8.30	7.15
4yq2	8.30	7.20
4yq3	6.80	7.05
4yq4	5.70	5.66
4yq5	5.40	6.91
4yq6	6.10	5.56
4yq7	5.20	5.91
4yq8	5.10	6.37
4yq9	6.70	5.06
4yqa	6.30	5.07
4yqb	5.90	5.39
4yqc	6.70	6.05
4yqd	5.10	7.44
4yqg	5.70	5.62
4yqi	4.80	5.78
4yqj	6.20	5.42
4yqk	4.70	5.31
4yql	4.80	7.72
4yqn	5.80	5.90
4yqo	6.30	7.19
4yqp	5.70	5.59
4yqq	6.10	6.63
4yqr	4.00	4.65
4yqs	5.60	4.81
4yqt	6.10	5.99
4yjo	7.90	7.62
4yjp	8.46	7.31
4yjq	7.95	7.36
4yjr	7.69	8.04
4yjs	9.39	7.19
4yjt	8.79	6.93
4yju	7.94	6.51
4yjv	8.55	7.15
4ykr	7.53	7.63
4ykq	7.61	7.66
4ykt	8.28	6.85
4ykw	7.02	7.57
4ykx	5.56	5.05
4ykz	5.06	5.58
4yky	4.30	5.50
4yku	5.12	5.43
