PDB	Labels	Predictions
2are	3.28	3.36
2oag	8.47	7.54
2jbj	9.70	9.20
2pwd	4.40	4.12
2pwg	4.82	4.24
2oym	5.00	5.40
2hzy	7.39	2.51
2ihj	4.59	5.66
2ojg	5.64	6.40
2hzl	6.57	4.18
2ovv	7.92	8.50
2nta	4.80	6.24
2qu6	8.52	8.34
2pog	9.54	7.31
2o4j	10.10	7.91
3b92	8.00	6.50
2p98	6.19	4.83
2z4b	9.36	8.72
2jj3	9.55	8.26
2h15	5.67	8.26
2pov	7.12	7.36
2pow	7.20	7.50
2nmx	5.57	6.42
1vso	4.72	6.20
2p95	9.37	7.09
2p16	10.10	8.50
2flr	6.10	5.51
2pgz	5.74	6.77
2bys	9.52	6.37
2gkl	5.35	4.36
2nsl	4.68	3.14
2nsj	4.79	3.14
2c92	5.68	5.61
2c94	6.82	6.71
2nnq	8.70	6.69
2psv	7.24	8.70
2cem	7.92	8.44
2cen	8.30	8.27
2q54	9.01	9.11
2b3f	6.03	3.28
2bbf	5.10	5.46
2e2r	8.26	5.79
2gz2	5.22	4.83
2hr6	4.92	4.43
2idz	9.40	3.93
2ihk	4.16	5.66
2jff	3.62	3.05
2oiq	4.94	5.98
2otz	3.63	3.73
2ou0	3.23	3.72
2pjo	0.05	1.30
2pzv	3.87	2.81
2q88	5.80	3.17
2q89	6.30	4.03
2qeh	8.62	6.99
2qvu	6.44	3.83
2r3d	-0.15	1.49
2r5p	8.48	9.81
2rde	7.01	6.85
2v8q	4.61	5.16
3b50	7.55	3.99
3bgq	7.96	8.51
3bgz	6.26	5.96
2v8y	5.71	5.04
2jgb	5.61	5.25
1gja	5.42	5.06
1swk	12.00	10.57
1toi	4.05	3.02
1iup	2.54	3.91
1tog	3.22	3.02
1uto	2.27	3.34
1ukb	3.19	3.80
2cjp	3.10	3.18
1vot	6.60	6.94
2fx6	3.70	3.37
2c1q	13.00	8.43
2e2p	4.74	4.17
2epn	7.22	7.96
2i2c	4.70	5.85
2j4k	4.85	4.29
2jdu	6.72	6.00
2jdy	4.37	5.94
2jke	4.23	3.72
2p3t	11.30	8.36
2p4y	9.00	8.03
2p7g	6.53	5.79
2pqc	5.74	7.06
2q6m	6.29	6.87
2q8z	5.68	4.60
2qbq	7.44	7.60
2qbr	6.33	5.86
2qdt	5.19	3.89
2qhy	7.48	8.54
2qhz	7.28	8.46
2qi1	7.30	7.54
2qi3	10.20	9.79
2qi4	10.44	9.98
2qi5	10.85	9.01
2qi6	10.57	9.66
2qmg	9.15	7.88
2qnq	6.11	5.98
2qrl	4.00	4.67
2qry	8.64	5.53
2r6w	9.36	7.68
2r75	6.15	4.87
2reg	5.57	3.48
2rkd	2.72	2.14
2uwl	8.40	7.89
2uwp	6.81	8.02
2uy4	4.68	5.73
2v2c	3.41	2.99
2v77	5.06	6.20
2v7t	7.48	5.16
2v7u	5.90	4.34
2v7v	6.66	4.01
2vhw	5.09	4.06
2vkm	8.74	7.54
2vmd	3.02	2.85
2vpn	6.72	4.34
2vuk	3.82	4.47
2vw5	8.52	6.91
2w26	9.40	7.74
2zmm	7.60	5.99
2zn7	7.89	6.62
3b3c	3.98	5.47
3b7r	7.70	7.29
3bex	5.57	3.72
3bl0	6.92	6.95
3brn	8.70	3.51
3bu1	8.15	2.58
3bxe	5.48	4.28
3c2f	2.00	5.17
3c2o	3.35	3.62
3c2r	3.11	4.09
3c7i	5.64	6.71
3ccw	7.87	8.41
3ccz	7.29	8.30
3cd7	7.84	8.62
3czv	7.80	7.59
3d2r	5.48	5.40
3d51	4.15	3.71
3d83	8.36	8.70
3ddg	6.00	6.25
3dp4	7.37	4.98
3e92	8.00	7.81
3eko	6.70	4.77
3ekr	5.55	6.32
3ene	6.24	5.70
3eqr	8.70	8.16
3f8c	7.68	5.22
3fat	7.64	4.82
