PDB	Labels	Predictions
2are	3.28	2.52
2oag	8.47	8.67
2jbj	9.70	9.05
2pwd	4.40	6.21
2pwg	4.82	5.46
2oym	5.00	6.41
2hzy	7.39	5.10
2ihj	4.59	5.08
2ojg	5.64	7.66
2hzl	6.57	3.76
2ovv	7.92	8.18
2nta	4.80	6.35
2qu6	8.52	7.60
2pog	9.54	7.65
2o4j	10.10	9.86
3b92	8.00	8.04
2p98	6.19	6.46
2z4b	9.36	8.51
2jj3	9.55	8.63
2h15	5.67	7.32
2pov	7.12	6.96
2pow	7.20	6.72
2nmx	5.57	6.86
1vso	4.72	5.60
2p95	9.37	6.66
2p16	10.10	8.65
2flr	6.10	6.41
2pgz	5.74	5.57
2bys	9.52	7.31
2gkl	5.35	4.62
2nsl	4.68	7.07
2nsj	4.79	7.07
2c92	5.68	5.02
2c94	6.82	4.89
2nnq	8.70	5.53
2psv	7.24	8.64
2cem	7.92	9.70
2cen	8.30	9.69
2q54	9.01	10.64
2b3f	6.03	4.94
2bbf	5.10	6.75
2e2r	8.26	6.81
2gz2	5.22	5.49
2hr6	4.92	6.08
2idz	9.40	4.87
2ihk	4.16	5.08
2jff	3.62	3.55
2oiq	4.94	7.37
2otz	3.63	4.07
2ou0	3.23	4.10
2pjo	0.05	3.10
2pzv	3.87	4.45
2q88	5.80	5.08
2q89	6.30	5.39
2qeh	8.62	6.63
2qvu	6.44	6.00
2r3d	-0.15	2.87
2r5p	8.48	7.93
2rde	7.01	6.37
2v8q	4.61	5.60
3b50	7.55	6.39
3bgq	7.96	8.00
3bgz	6.26	4.58
2v8y	5.71	7.12
2jgb	5.61	5.32
1gja	5.42	5.76
1swk	12.00	11.91
1toi	4.05	3.65
1iup	2.54	5.49
1tog	3.22	3.65
1uto	2.27	2.91
1ukb	3.19	5.25
2cjp	3.10	4.19
1vot	6.60	7.18
2fx6	3.70	4.11
2c1q	13.00	9.68
2e2p	4.74	5.32
2epn	7.22	6.29
2i2c	4.70	4.29
2j4k	4.85	5.59
2jdu	6.72	6.47
2jdy	4.37	6.06
2jke	4.23	3.70
2p3t	11.30	7.56
2p4y	9.00	6.76
2p7g	6.53	6.81
2pqc	5.74	6.98
2q6m	6.29	6.86
2q8z	5.68	6.35
2qbq	7.44	6.98
2qbr	6.33	6.63
2qdt	5.19	5.23
2qhy	7.48	10.27
2qhz	7.28	10.18
2qi1	7.30	9.96
2qi3	10.20	10.52
2qi4	10.44	10.52
2qi5	10.85	9.68
2qi6	10.57	10.40
2qmg	9.15	7.92
2qnq	6.11	5.75
2qrl	4.00	4.13
2qry	8.64	4.95
2r6w	9.36	8.07
2r75	6.15	6.26
2reg	5.57	5.05
2rkd	2.72	3.30
2uwl	8.40	8.13
2uwp	6.81	8.22
2uy4	4.68	6.09
2v2c	3.41	3.41
2v77	5.06	6.10
2v7t	7.48	5.56
2v7u	5.90	5.16
2v7v	6.66	4.75
2vhw	5.09	4.77
2vkm	8.74	6.99
2vmd	3.02	1.61
2vpn	6.72	3.71
2vuk	3.82	4.86
2vw5	8.52	6.46
2w26	9.40	8.18
2zmm	7.60	6.83
2zn7	7.89	6.44
3b3c	3.98	5.75
3b7r	7.70	7.06
3bex	5.57	2.70
3bl0	6.92	7.59
3brn	8.70	5.20
3bu1	8.15	4.24
3bxe	5.48	4.27
3c2f	2.00	6.35
3c2o	3.35	5.04
3c2r	3.11	5.08
3c7i	5.64	8.56
3ccw	7.87	8.37
3ccz	7.29	7.73
3cd7	7.84	7.95
3czv	7.80	7.37
3d2r	5.48	5.52
3d51	4.15	4.96
3d83	8.36	6.92
3ddg	6.00	4.39
3dp4	7.37	6.86
3e92	8.00	8.18
3eko	6.70	5.99
3ekr	5.55	6.89
3ene	6.24	6.21
3eqr	8.70	7.29
3f8c	7.68	6.75
3fat	7.64	6.05
