PDB	Labels	Predictions
1gm8	4.80	3.68
1gpk	5.37	7.74
1hnn	6.24	7.52
1hp0	6.70	3.70
1hq2	6.77	5.12
1hvy	6.17	4.72
1hwi	7.55	7.39
1hww	7.70	4.89
1ia1	7.47	5.69
1j3j	8.01	3.96
1jd0	8.24	6.19
1jje	8.43	4.67
1ke5	6.25	7.31
1kzk	10.40	9.79
1l2s	4.59	4.52
1l7f	9.10	6.83
1lpz	7.60	8.10
1lrh	6.82	4.23
1m2z	7.22	7.83
1mmv	7.24	3.78
1n1m	5.70	6.91
1n2v	4.08	6.26
1n46	10.52	8.53
1nav	7.60	5.74
1of1	4.82	3.29
1of6	6.05	4.87
1opk	9.82	7.50
1oq5	7.68	6.37
1owe	6.20	7.13
1oyt	7.24	7.47
1p2y	5.00	5.09
1p62	4.66	5.80
1pmn	8.15	8.14
1q1g	8.57	6.72
1q41	7.66	7.91
1q4g	6.89	5.80
1r1h	8.92	6.56
1r55	6.80	7.01
1r58	6.96	6.76
1r9o	5.02	6.02
1s19	9.51	7.75
1s3v	7.42	7.44
1sg0	7.47	4.09
1sj0	9.10	7.47
1sq5	4.39	4.59
1sqn	9.40	8.25
1t40	7.96	6.76
1t46	6.38	6.07
1t9b	6.90	6.80
1tow	6.24	6.23
1tt1	7.19	8.00
1u1c	5.37	5.43
1uml	7.52	8.21
1unl	6.70	6.56
1uou	7.70	5.86
1v0p	6.89	7.06
1v48	8.16	5.93
1v4s	6.44	6.62
1vcj	4.59	6.92
1w1p	2.30	4.62
1w2g	4.57	3.99
1xm6	6.38	4.72
1xoq	9.17	8.41
1xoz	8.92	8.83
1y6b	7.42	7.61
1ygc	9.46	7.08
1yqy	7.62	7.07
1ywr	7.49	7.72
1z95	7.12	7.47
2bm2	7.82	7.26
2br1	5.14	6.15
2bsm	5.82	7.74
