PDB	Labels	Predictions
1bcu	3.28	2.94
1bzc	4.92	6.59
1c5z	4.01	4.05
1e66	9.89	7.08
1eby	9.70	6.99
1g2k	7.96	6.96
1gpk	5.37	4.95
1gpn	6.48	5.87
1h22	9.10	7.74
1h23	8.35	9.56
1k1i	6.58	6.27
1lpg	7.09	9.16
1mq6	11.15	8.28
1nc1	6.12	7.61
1nc3	5.00	7.78
1nvq	8.25	9.54
1o0h	5.92	5.85
1o3f	7.96	7.60
1o5b	5.77	6.16
1owh	7.40	7.46
1oyt	7.24	6.40
1p1n	6.80	5.60
1p1q	4.89	6.22
1ps3	2.28	5.63
1pxn	7.15	8.05
1qf1	7.32	7.45
1qkt	9.04	8.24
1r5y	6.46	5.74
1s38	5.15	5.68
1sqa	9.21	7.66
1syi	5.44	8.66
1u1b	7.80	5.57
1uto	2.27	2.11
1vso	4.72	4.47
1w4o	5.22	5.19
1y6r	10.11	9.34
1yc1	6.17	6.26
1z6e	9.72	8.70
1z95	7.12	8.44
1z9g	5.64	5.55
2al5	8.40	7.22
2br1	5.14	5.87
2brb	4.86	5.97
2cbv	5.48	3.06
2cet	8.02	7.09
2fvd	8.52	6.54
2fxs	6.06	6.41
2hb1	3.80	5.69
2iwx	6.68	6.83
2j78	6.42	5.93
2j7h	7.19	5.39
2p15	10.30	9.83
2p4y	9.00	7.43
2pog	9.54	8.08
2qbp	8.40	6.90
2qbq	7.44	6.52
2qbr	6.33	5.72
2qe4	7.96	9.02
2qnq	6.11	6.04
2r9w	5.10	4.82
2v00	3.66	3.40
2v7a	8.30	7.21
2vkm	8.74	8.85
2vvn	7.30	7.82
2vw5	8.52	5.44
2w4x	4.85	4.60
2w66	4.05	5.80
2wbg	4.45	6.00
2wca	5.60	7.52
2weg	6.50	5.76
2wer	7.05	5.26
2wn9	8.52	7.20
2wnc	6.32	6.41
2wtv	8.74	8.88
2wvt	6.12	6.70
2x00	11.33	8.40
2xb8	7.59	8.62
2xbv	8.43	8.70
2xdl	3.10	4.25
2xii	7.20	8.22
2xj7	6.66	5.37
2xnb	6.83	7.40
2xys	7.42	7.40
2y5h	5.79	6.99
2yfe	6.63	5.42
2yge	5.06	5.37
2yki	9.46	6.63
2ymd	3.16	6.20
2zb1	6.32	6.42
2zcq	8.82	5.43
2zcr	6.87	6.59
2zda	8.40	7.08
2zy1	7.40	4.12
3acw	4.76	5.02
3ag9	8.05	5.94
3ao4	2.07	3.73
3arp	7.15	5.87
3arq	6.40	5.40
3aru	3.22	4.14
3arv	5.64	4.40
3ary	6.00	6.33
3b1m	8.48	6.34
3b27	5.16	6.38
3b5r	8.77	9.29
3b65	9.27	8.03
3b68	8.40	8.95
3bgz	6.26	7.88
3coy	6.02	5.98
3coz	5.57	5.37
3d4z	4.89	4.84
3d6q	3.76	3.66
3dd0	9.00	8.20
3dx1	3.58	6.03
3dx2	6.82	7.06
3dxg	2.40	3.37
3e5a	8.23	8.69
3e92	8.00	9.92
3e93	8.85	8.43
3ebp	5.91	4.15
3ehy	5.85	6.64
3ejr	8.57	8.02
3f3c	6.02	6.39
3fcq	2.77	5.22
3fur	8.00	8.83
3fv1	9.30	9.10
3fv2	8.11	7.62
3g0w	9.52	9.05
3g2n	4.09	4.45
3g2z	2.36	3.02
3g31	2.89	3.37
3gbb	6.90	7.49
3gc5	7.26	8.07
3ge7	8.70	6.93
3gr2	2.52	3.03
3gv9	2.12	2.75
3gy4	5.10	4.74
3ivg	4.30	5.12
3jvr	5.72	4.86
3jvs	6.54	5.22
3jya	6.89	5.70
3k5v	6.30	8.01
3kgp	2.57	3.25
3kr8	8.10	8.73
3kwa	4.08	1.61
3l7b	2.40	2.47
3lka	2.82	5.68
3mss	4.66	4.42
3myg	10.70	8.78
3n76	6.85	5.79
3n7a	3.70	4.99
3n86	5.64	6.91
3nq9	4.03	2.70
3nw9	9.00	7.41
3nx7	8.10	7.49
3o9i	11.82	11.74
3oe4	7.47	6.12
3oe5	6.88	7.52
3ozs	5.33	7.32
3ozt	4.13	6.61
3p5o	7.26	6.93
3prs	7.82	8.17
3pww	7.32	8.17
3pxf	4.43	3.81
3pyy	6.86	7.29
3qgy	7.80	8.53
3qqs	5.82	5.95
3r88	4.82	4.52
3rlr	7.52	7.86
3rr4	4.55	7.50
3rsx	4.41	5.38
3ryj	7.80	7.78
3syr	5.10	4.25
3tsk	7.17	8.04
3twp	3.92	3.11
3u5j	5.61	6.42
3u8k	8.66	7.82
3u8n	10.17	9.29
3u9q	4.38	6.52
3udh	2.85	3.64
3ueu	5.24	5.82
3uev	5.89	5.46
3uew	6.31	6.31
3uex	6.92	6.22
3ui7	9.00	6.45
3uo4	6.52	7.80
3up2	7.40	8.01
3utu	10.92	10.58
3uuo	7.96	5.06
3wtj	6.53	6.52
3wz8	5.82	6.60
3zdg	7.10	4.55
3zso	5.12	4.64
3zsx	3.28	3.12
3zt2	2.84	2.73
4abg	3.57	4.12
4agn	3.97	4.50
4agp	4.69	5.13
4agq	5.01	5.30
4bkt	3.62	4.51
4cig	3.67	4.32
4ciw	4.82	5.64
4cr9	4.10	3.80
4cra	7.22	6.97
4crc	8.72	7.37
4ddh	3.30	3.79
4ddk	2.29	3.64
4de1	5.96	5.45
4de2	4.12	4.74
4de3	5.52	4.84
4djv	6.72	5.15
4dld	5.82	6.35
4dli	5.62	7.19
4e5w	7.66	7.90
4e6q	8.36	8.10
4ea2	6.44	8.16
4eky	3.52	5.00
4eor	6.30	7.74
4f09	6.70	7.43
4f9w	6.94	6.95
4gfm	7.22	6.93
4gid	10.77	8.85
4gkm	5.17	6.20
4gr0	9.55	10.73
4hge	7.92	8.83
4ivb	8.72	7.69
4ivc	10.00	8.73
4ivd	9.52	8.54
4j21	7.41	7.68
4j28	5.70	6.75
4j3l	7.80	7.61
4jfs	5.27	4.30
