PDB	Labels	Predictions
10gs	6.40	6.02
1bcu	3.28	3.49
1e66	9.89	7.00
1f8b	5.40	3.99
1f8c	7.40	4.02
1f8d	3.40	4.12
1gpk	5.37	6.95
1h23	8.35	6.97
1hfs	8.70	8.87
1hnn	6.24	6.73
1lbk	3.18	4.16
1lol	6.39	6.07
1loq	3.70	4.62
1lor	11.06	5.61
1mq6	11.15	8.63
1n1m	5.70	6.54
1n2v	4.08	5.44
1nvq	8.25	7.98
1o3f	7.96	6.42
1o5b	5.77	4.74
1os0	6.03	6.79
1oyt	7.24	6.19
1p1q	4.89	5.18
1ps3	2.28	4.22
1r5y	6.46	5.06
1sqa	9.21	7.39
1u1b	7.80	5.12
1u33	4.60	4.99
1uto	2.27	3.96
1vso	4.72	7.15
1w4o	5.22	4.70
1xd0	7.12	4.05
1yc1	6.17	6.40
1z95	7.12	8.64
2brb	4.86	5.47
2cbj	8.27	7.92
2cet	8.02	7.73
2d1o	7.70	7.83
2fvd	8.52	7.65
2g70	7.77	5.97
2hb1	3.80	4.73
2iwx	6.68	6.52
2j62	11.34	8.15
2j78	6.42	5.83
2jdm	5.40	6.42
2jdu	6.72	6.42
2jdy	4.37	6.00
2obf	8.85	6.48
2ole	7.25	7.88
2p4y	9.00	6.97
2pq9	8.11	6.20
2qbp	8.40	6.65
2qbr	6.33	6.38
2qft	5.26	4.05
2v00	3.66	3.65
2v7a	8.30	7.32
2vl4	6.01	6.31
2vo5	4.89	6.65
2vot	7.14	7.59
2vvn	7.30	6.68
2vw5	8.52	6.52
2w66	4.05	5.37
2wbg	4.45	6.50
2wca	5.60	7.28
2weg	6.50	5.78
2wtv	8.74	8.23
2x00	11.33	7.81
2x0y	4.60	5.81
2x8z	7.96	6.44
2x97	5.66	7.01
2xb8	7.59	6.19
2xbv	8.43	9.43
2xdl	3.10	4.93
2xhm	6.80	6.29
2xnb	6.83	6.71
2xy9	9.19	8.25
2xys	7.42	7.53
2y5h	5.79	8.07
2yfe	6.63	6.23
2yge	5.06	5.32
2yki	9.46	7.22
2ymd	3.16	5.95
2zcq	8.82	7.16
2zcr	6.87	7.05
2zjw	7.70	7.97
2zwz	7.79	8.45
2zx6	10.60	9.02
2zxd	5.22	8.89
3acw	4.76	6.55
3ag9	8.05	7.76
3ao4	2.07	2.67
3b68	8.40	7.25
3bfu	6.27	5.52
3bkk	6.08	7.32
3cft	4.19	6.08
3coy	6.02	4.90
3cyx	8.00	8.36
3d4z	4.89	6.26
3dd0	9.00	7.76
3dxg	2.40	4.12
3e93	8.85	7.67
3ebp	5.91	5.07
3ehy	5.85	7.37
3ejr	8.57	7.64
3f17	8.63	7.53
3f3c	6.02	3.95
3f80	4.22	4.24
3fcq	2.77	3.41
3fk1	2.62	4.28
3fv1	9.30	8.52
3g0w	9.52	7.56
3g2n	4.09	4.41
3g2z	2.36	3.92
3gbb	6.90	7.02
3gcs	7.25	7.15
3ge7	8.70	7.48
3gy4	5.10	3.45
3huc	5.99	6.86
3i3b	2.23	2.94
3imc	2.96	2.40
3ivg	4.30	5.67
3jvs	6.54	7.37
3k5v	6.30	7.74
3kgp	2.57	3.42
3kv2	7.32	4.23
3kwa	4.08	4.61
3l3n	8.18	7.85
3l7b	2.40	3.73
3lka	2.82	7.46
3mfv	2.52	5.09
3mss	4.66	5.98
3muz	3.46	3.10
3myg	10.70	8.73
3n7a	3.70	3.77
3n86	5.64	4.69
3nox	8.66	8.35
3nq3	3.78	6.53
3nw9	9.00	7.80
3oe5	6.88	5.88
3owj	6.07	5.77
3ozt	4.13	5.21
3pe2	9.76	7.89
3pww	7.32	6.67
3pxf	4.43	5.43
3u9q	4.38	5.64
3udh	2.85	4.99
3ueu	5.24	6.40
3uex	6.92	6.70
3uo4	6.52	7.51
3utu	10.92	8.26
3vd4	4.82	3.10
3vh9	6.24	5.01
3zso	5.12	5.42
3zsx	3.28	3.35
4de1	5.96	4.77
4de2	4.12	4.93
4des	5.85	6.13
4dew	7.00	6.02
4djr	11.52	10.77
4djv	6.72	7.10
4g8m	7.89	5.68
4gid	10.77	8.37
4gqq	2.89	2.91
4tmn	10.17	6.86
