PDB	Labels	Predictions
2are	3.28	3.84
2oag	8.47	8.80
2jbj	9.70	8.77
2pwd	4.40	5.51
2pwg	4.82	5.69
2oym	5.00	6.33
2hzy	7.39	4.88
2ihj	4.59	5.24
2ojg	5.64	7.13
2hzl	6.57	4.97
2ovv	7.92	8.26
2nta	4.80	5.70
2qu6	8.52	8.12
2pog	9.54	7.52
2o4j	10.10	8.62
3b92	8.00	7.04
2p98	6.19	6.13
2z4b	9.36	9.24
2jj3	9.55	8.94
2h15	5.67	7.46
2pov	7.12	7.55
2pow	7.20	7.75
2nmx	5.57	5.81
1vso	4.72	7.15
2p95	9.37	7.96
2p16	10.10	8.39
2flr	6.10	5.87
2pgz	5.74	6.11
2bys	9.52	6.51
2gkl	5.35	4.78
2nsl	4.68	4.62
2nsj	4.79	4.62
2c92	5.68	5.60
2c94	6.82	6.39
2nnq	8.70	7.11
2psv	7.24	8.47
2cem	7.92	9.05
2cen	8.30	9.29
2q54	9.01	8.82
2b3f	6.03	3.87
2bbf	5.10	5.80
2e2r	8.26	6.71
2gz2	5.22	5.55
2hr6	4.92	5.65
2idz	9.40	4.55
2ihk	4.16	5.24
2jff	3.62	3.55
2oiq	4.94	5.60
2otz	3.63	3.87
2ou0	3.23	3.94
2pjo	0.05	2.24
2pzv	3.87	4.31
2q88	5.80	4.01
2q89	6.30	4.72
2qeh	8.62	6.99
2qvu	6.44	5.68
2r3d	-0.15	2.24
2r5p	8.48	9.45
2rde	7.01	7.00
2v8q	4.61	4.98
3b50	7.55	5.52
3bgq	7.96	8.97
3bgz	6.26	6.55
2v8y	5.71	6.79
2jgb	5.61	5.50
1gja	5.42	5.17
1swk	12.00	10.79
1toi	4.05	3.88
1iup	2.54	3.52
1tog	3.22	3.88
1uto	2.27	3.96
1ukb	3.19	3.55
2cjp	3.10	4.74
1vot	6.60	6.95
2fx6	3.70	3.09
2c1q	13.00	9.10
2e2p	4.74	5.54
2epn	7.22	5.49
2i2c	4.70	5.01
2j4k	4.85	4.98
2jdu	6.72	6.42
2jdy	4.37	6.00
2jke	4.23	4.55
2p3t	11.30	8.17
2p4y	9.00	6.97
2p7g	6.53	6.71
2pqc	5.74	7.18
2q6m	6.29	6.47
2q8z	5.68	4.82
2qbq	7.44	6.47
2qbr	6.33	6.38
2qdt	5.19	4.53
2qhy	7.48	9.18
2qhz	7.28	9.16
2qi1	7.30	8.14
2qi3	10.20	9.68
2qi4	10.44	9.46
2qi5	10.85	9.56
2qi6	10.57	9.27
2qmg	9.15	8.13
2qnq	6.11	6.83
2qrl	4.00	4.10
2qry	8.64	4.74
2r6w	9.36	8.16
2r75	6.15	4.93
2reg	5.57	3.72
2rkd	2.72	3.25
2uwl	8.40	7.91
2uwp	6.81	8.04
2uy4	4.68	5.96
2v2c	3.41	3.04
2v77	5.06	4.78
2v7t	7.48	4.96
2v7u	5.90	4.69
2v7v	6.66	4.43
2vhw	5.09	5.67
2vkm	8.74	8.19
2vmd	3.02	4.62
2vpn	6.72	3.20
2vuk	3.82	3.29
2vw5	8.52	6.52
2w26	9.40	7.24
2zmm	7.60	5.86
2zn7	7.89	7.15
3b3c	3.98	6.03
3b7r	7.70	6.59
3bex	5.57	3.64
3bl0	6.92	6.89
3brn	8.70	5.43
3bu1	8.15	4.35
3bxe	5.48	5.11
3c2f	2.00	4.40
3c2o	3.35	4.01
3c2r	3.11	3.92
3c7i	5.64	7.51
3ccw	7.87	8.82
3ccz	7.29	8.88
3cd7	7.84	8.23
3czv	7.80	7.70
3d2r	5.48	4.56
3d51	4.15	4.40
3d83	8.36	8.27
3ddg	6.00	4.76
3dp4	7.37	5.74
3e92	8.00	7.61
3eko	6.70	4.63
3ekr	5.55	6.37
3ene	6.24	6.65
3eqr	8.70	7.60
3f8c	7.68	6.40
3fat	7.64	5.38
