PDB	Labels	Predictions
3m1k	5.39	3.62
6pgb	4.60	4.78
6fnt	4.68	4.73
5ap7	6.29	7.30
4alx	7.28	7.55
4jg7	6.92	7.24
5tuy	6.35	6.45
4u6r	7.85	8.29
6hky	9.34	8.78
1moq	3.46	3.43
3bkl	6.17	7.69
1uyg	4.27	5.67
4qyy	7.30	7.56
2rcw	8.10	8.22
5alg	7.52	8.06
5k0f	6.07	6.19
4x8v	6.89	7.35
2ei6	7.39	8.33
5j9f	7.23	7.34
6s9x	6.42	7.77
3sfh	7.05	6.90
1ett	5.89	7.04
3wym	9.52	9.25
4leq	6.54	6.65
2p8n	3.15	2.48
5aae	7.46	8.59
5teh	7.55	8.04
4mmm	3.82	3.26
3gt9	3.96	5.36
6ouv	5.55	5.43
6knh	3.55	3.16
3hwx	7.86	7.17
4w9x	7.40	7.30
4d8s	6.49	6.90
4p02	6.40	6.47
2ghg	8.82	8.12
5a3s	8.68	8.31
5ccl	4.77	6.07
4cwo	5.21	5.33
4ec0	6.07	6.25
6abk	1.95	2.19
6myn	7.85	8.40
5wr7	8.96	8.70
1o4d	3.52	2.20
3khv	1.85	2.67
3aas	4.51	4.84
6mjf	5.16	5.18
2j7e	7.32	7.04
5x73	6.74	6.85
6mmo	3.35	3.90
4g0z	2.21	2.79
1ai7	4.09	3.04
4fcb	8.54	8.41
1qj1	8.05	7.14
4u70	5.02	5.05
2p2h	7.17	7.77
4qpd	7.82	7.80
6fs1	7.01	7.68
3fhe	8.60	7.02
4hai	8.10	7.93
5jv0	5.96	5.90
6gcw	8.64	8.72
3f19	7.19	6.61
6q37	6.36	6.70
4hdc	8.92	8.44
5aia	5.20	4.72
5j20	9.14	7.79
5jfp	9.32	9.90
4bhi	7.05	5.43
3n3g	7.24	7.36
4klv	3.78	4.47
2r38	7.44	7.83
4l6s	8.52	7.64
1hk1	5.64	6.16
4zw7	4.72	6.69
2ha6	4.32	3.87
3s56	9.62	8.73
5i9x	7.52	7.86
2bxt	8.52	7.63
6pgx	9.21	8.67
5yea	8.30	6.74
3e6v	6.83	6.50
5oh3	3.87	4.14
4jnm	8.52	7.48
4w4y	6.46	7.06
6fba	4.70	4.09
5zfi	5.92	7.14
1o0o	5.10	4.69
5q0p	7.41	6.94
5xfj	8.22	8.08
6aej	6.15	5.66
5lvr	3.60	3.53
1hk3	6.59	6.16
5y0x	5.11	5.93
4p74	5.00	5.48
3hmm	7.60	7.65
1b74	1.30	3.12
3mj1	7.82	7.67
2c02	4.04	4.35
6fa5	6.75	6.63
5za2	5.77	6.06
6jz0	7.82	7.53
5j7q	4.58	5.39
3v4j	5.04	5.14
5o5a	4.77	5.16
5mxf	3.59	3.55
4gg5	9.03	8.00
5wf3	5.85	6.74
4kiq	7.64	7.17
4pin	5.40	4.87
4ei4	8.74	8.88
2nt7	6.52	7.03
5l6p	7.26	6.95
3oaw	8.15	7.33
4o55	5.30	5.85
2viz	6.22	7.32
5alu	7.66	8.67
1bm7	7.52	6.01
6dvm	8.52	8.26
3sb0	5.26	5.10
4ijq	7.52	7.21
4a4f	2.88	3.00
4hbv	4.64	4.19
3oy1	7.80	8.29
4xkb	6.10	6.58
3pd8	6.46	5.47
5kks	8.70	7.80
1ung	6.80	6.45
2o8h	7.60	8.17
4hxl	5.66	6.05
2cex	4.70	5.98
3vi5	5.68	7.19
3mrx	3.39	3.99
3mzc	6.65	8.19
4qtl	6.92	8.13
4di2	8.26	8.25
5nxw	7.24	7.13
5hzx	8.55	7.69
4ie5	4.82	4.28
4q7v	3.59	3.76
2q6c	7.78	8.15
6bhv	5.23	6.73
2ckm	8.82	8.81
4mk0	5.20	5.42
4r5t	6.10	6.41
1y2e	6.80	6.09
3iaf	2.92	3.64
6g2r	9.46	8.39
4zei	5.88	5.54
5h1t	3.80	3.87
4ona	8.15	8.46
5umy	6.97	6.91
5uga	6.79	7.07
2aod	5.66	6.17
5nuu	8.20	8.10
1lhg	7.10	7.42
3iod	4.10	4.04
5eak	9.30	8.25
2yex	10.00	8.21
6q54	6.49	5.86
5w6e	8.04	7.95
6i63	7.01	6.71
5f2k	6.16	5.86
2qcg	4.00	4.28
6fu5	7.50	7.11
4iif	5.18	5.30
4z0q	8.17	8.30
4x3u	5.09	4.57
6c8c	6.38	6.77
5u69	6.22	6.16
