PDB	Labels	Predictions
1bcu	3.28	3.68
1bzc	4.92	6.38
1c5z	4.01	4.99
1e66	9.89	7.52
1eby	9.70	8.30
1g2k	7.96	7.62
1gpk	5.37	7.17
1gpn	6.48	5.68
1h22	9.10	8.17
1h23	8.35	8.23
1k1i	6.58	6.52
1lpg	7.09	7.68
1mq6	11.15	9.46
1nc1	6.12	5.17
1nc3	5.00	5.84
1nvq	8.25	8.68
1o0h	5.92	4.06
1o3f	7.96	4.88
1o5b	5.77	6.38
1owh	7.40	5.03
1oyt	7.24	7.05
1p1n	6.80	6.96
1p1q	4.89	5.43
1ps3	2.28	3.19
1pxn	7.15	6.84
1qf1	7.32	8.39
1qkt	9.04	8.57
1r5y	6.46	4.96
1s38	5.15	5.21
1sqa	9.21	6.55
1syi	5.44	4.80
1u1b	7.80	5.65
1uto	2.27	2.88
1vso	4.72	7.06
1w4o	5.22	4.47
1y6r	10.11	9.07
1yc1	6.17	5.43
1z6e	9.72	7.52
1z95	7.12	6.30
1z9g	5.64	5.07
2al5	8.40	5.87
2br1	5.14	5.24
2brb	4.86	5.63
2cbv	5.48	5.39
2cet	8.02	7.14
2fvd	8.52	6.81
2fxs	6.06	5.14
2hb1	3.80	4.35
2iwx	6.68	5.38
2j78	6.42	3.87
2j7h	7.19	6.87
2p15	10.30	8.29
2p4y	9.00	7.13
2pog	9.54	8.50
2qbp	8.40	8.06
2qbq	7.44	8.00
2qbr	6.33	7.54
2qe4	7.96	8.64
2qnq	6.11	5.99
2r9w	5.10	4.80
2v00	3.66	4.08
2v7a	8.30	6.05
2vkm	8.74	8.62
2vvn	7.30	6.80
2vw5	8.52	7.18
2w4x	4.85	4.35
2w66	4.05	5.23
2wbg	4.45	5.63
2wca	5.60	7.33
2weg	6.50	7.04
2wer	7.05	6.15
2wn9	8.52	6.75
2wnc	6.32	5.20
2wtv	8.74	8.36
2wvt	6.12	5.49
2x00	11.33	9.93
2xb8	7.59	6.45
2xbv	8.43	8.13
2xdl	3.10	5.64
2xii	7.20	8.50
2xj7	6.66	6.26
2xnb	6.83	6.86
2xys	7.42	8.29
2y5h	5.79	7.42
2yfe	6.63	5.15
2yge	5.06	7.70
2yki	9.46	6.91
2ymd	3.16	6.69
2zb1	6.32	8.05
2zcq	8.82	7.11
2zcr	6.87	7.10
2zda	8.40	7.82
2zy1	7.40	5.06
3acw	4.76	5.57
3ag9	8.05	7.39
3ao4	2.07	3.78
3arp	7.15	6.28
3arq	6.40	6.19
3aru	3.22	6.28
3arv	5.64	6.19
3ary	6.00	6.12
3b1m	8.48	8.45
3b27	5.16	6.49
3b5r	8.77	8.43
3b65	9.27	8.55
3b68	8.40	8.20
3bgz	6.26	5.85
3coy	6.02	7.92
3coz	5.57	7.45
3d4z	4.89	5.60
3d6q	3.76	3.44
3dd0	9.00	8.31
3dx1	3.58	4.86
3dx2	6.82	7.53
3dxg	2.40	3.29
3e5a	8.23	7.91
3e92	8.00	8.21
3e93	8.85	8.64
3ebp	5.91	5.78
3ehy	5.85	4.83
3ejr	8.57	8.75
3f3c	6.02	3.29
3fcq	2.77	4.40
3fur	8.00	7.88
3fv1	9.30	8.49
3fv2	8.11	6.26
3g0w	9.52	7.95
3g2n	4.09	6.76
3g2z	2.36	3.15
3g31	2.89	2.78
3gbb	6.90	6.39
3gc5	7.26	6.65
3ge7	8.70	7.60
3gr2	2.52	3.59
3gv9	2.12	4.04
3gy4	5.10	3.68
3ivg	4.30	5.10
3jvr	5.72	4.25
3jvs	6.54	5.72
3jya	6.89	5.48
3k5v	6.30	6.72
3kgp	2.57	2.91
3kr8	8.10	6.62
3kwa	4.08	5.19
3l7b	2.40	4.15
3lka	2.82	6.83
3mss	4.66	4.21
3myg	10.70	9.33
3n76	6.85	4.06
3n7a	3.70	3.53
3n86	5.64	4.26
3nq9	4.03	3.81
3nw9	9.00	7.11
3nx7	8.10	8.02
3o9i	11.82	10.17
3oe4	7.47	6.31
3oe5	6.88	6.21
3ozs	5.33	5.95
3ozt	4.13	6.56
3p5o	7.26	7.38
3prs	7.82	6.60
3pww	7.32	7.41
3pxf	4.43	3.63
3pyy	6.86	6.74
3qgy	7.80	7.79
3qqs	5.82	5.41
3r88	4.82	4.33
3rlr	7.52	7.41
3rr4	4.55	6.25
3rsx	4.41	4.83
3ryj	7.80	7.82
3syr	5.10	4.19
3tsk	7.17	9.05
3twp	3.92	3.91
3u5j	5.61	5.92
3u8k	8.66	4.55
3u8n	10.17	7.96
3u9q	4.38	4.42
3udh	2.85	3.61
3ueu	5.24	5.04
3uev	5.89	5.37
3uew	6.31	5.59
3uex	6.92	5.75
3ui7	9.00	6.96
3uo4	6.52	8.00
3up2	7.40	7.57
3utu	10.92	9.78
3uuo	7.96	6.59
3wtj	6.53	7.36
3wz8	5.82	6.43
3zdg	7.10	7.11
3zso	5.12	4.18
3zsx	3.28	4.10
3zt2	2.84	4.53
4abg	3.57	3.70
4agn	3.97	6.24
4agp	4.69	4.93
4agq	5.01	5.06
4bkt	3.62	3.19
4cig	3.67	4.79
4ciw	4.82	3.55
4cr9	4.10	3.72
4cra	7.22	7.51
4crc	8.72	7.94
4ddh	3.30	3.40
4ddk	2.29	3.02
4de1	5.96	4.95
4de2	4.12	5.04
4de3	5.52	4.89
4djv	6.72	6.72
4dld	5.82	6.76
4dli	5.62	5.11
4e5w	7.66	8.14
4e6q	8.36	6.56
4ea2	6.44	6.43
4eky	3.52	4.23
4eor	6.30	7.30
4f09	6.70	7.04
4f9w	6.94	6.47
4gfm	7.22	6.68
4gid	10.77	8.24
4gkm	5.17	5.73
4gr0	9.55	8.94
4hge	7.92	7.06
4ivb	8.72	6.99
4ivc	10.00	7.99
4ivd	9.52	8.07
4j21	7.41	7.47
4j28	5.70	7.30
4j3l	7.80	7.14
4jfs	5.27	5.75
4jia	9.22	5.44
4jsz	2.30	5.33
4jxs	4.74	4.72
4k18	8.96	6.92
4k77	6.63	6.22
4kz6	3.10	4.99
4kzq	6.10	6.88
4kzu	6.50	6.07
4llx	2.89	3.55
4lzs	4.80	3.81
4m0y	6.46	5.80
4m0z	5.19	6.73
4mgd	4.69	6.16
4mme	6.50	7.97
4ogj	6.79	6.83
4owm	2.96	3.58
4pcs	7.85	6.24
4qac	9.40	8.32
4qd6	8.64	5.91
4rfm	10.05	9.92
4tmn	10.17	6.36
4twp	10.00	7.35
