PDB	Labels	Predictions
1gm8	4.80	6.36
1gpk	5.37	5.91
1hnn	6.24	6.21
1hp0	6.70	5.07
1hq2	6.77	4.94
1hvy	6.17	6.33
1hwi	7.55	6.40
1hww	7.70	5.22
1ia1	7.47	5.39
1j3j	8.01	5.30
1jd0	8.24	6.96
1jje	8.43	6.20
1ke5	6.25	5.85
1kzk	10.40	7.92
1l2s	4.59	6.22
1l7f	9.10	6.41
1lpz	7.60	7.73
1lrh	6.82	3.84
1m2z	7.22	8.42
1mmv	7.24	4.59
1n1m	5.70	5.49
1n2v	4.08	5.16
1n46	10.52	7.54
1nav	7.60	7.23
1of1	4.82	5.29
1of6	6.05	5.88
1opk	9.82	7.87
1oq5	7.68	7.57
1owe	6.20	5.95
1oyt	7.24	6.81
1p2y	5.00	5.02
1p62	4.66	5.06
1pmn	8.15	7.02
1q1g	8.57	7.31
1q41	7.66	6.83
1q4g	6.89	4.51
1r1h	8.92	6.48
1r55	6.80	6.44
1r58	6.96	5.71
1r9o	5.02	5.38
1s19	9.51	6.99
1s3v	7.42	6.27
1sg0	7.47	5.42
1sj0	9.10	8.54
1sq5	4.39	5.32
1sqn	9.40	7.62
1t40	7.96	7.10
1t46	6.38	7.48
1t9b	6.90	6.84
1tow	6.24	4.97
1tt1	7.19	7.20
1u1c	5.37	5.93
1uml	7.52	6.96
1unl	6.70	5.96
1uou	7.70	5.04
1v0p	6.89	6.57
1v48	8.16	7.42
1v4s	6.44	5.79
1vcj	4.59	5.87
1w1p	2.30	4.22
1w2g	4.57	5.09
1xm6	6.38	5.41
1xoq	9.17	8.09
1xoz	8.92	7.72
1y6b	7.42	8.08
1ygc	9.46	7.65
1yqy	7.62	6.26
1ywr	7.49	8.28
1z95	7.12	8.59
2bm2	7.82	6.46
2br1	5.14	7.04
2bsm	5.82	6.16
