PDB	Labels	Predictions
4ypw	5.50	5.29
4ypx	4.60	4.07
4ypy	3.80	3.95
4ypz	3.50	3.95
4yq0	4.40	5.74
4yq1	8.30	6.25
4yq2	8.30	6.16
4yq3	6.80	6.08
4yq4	5.70	5.46
4yq5	5.40	5.82
4yq6	6.10	5.75
4yq7	5.20	5.88
4yq8	5.10	4.90
4yq9	6.70	5.04
4yqa	6.30	5.11
4yqb	5.90	5.52
4yqc	6.70	5.12
4yqd	5.10	6.49
4yqg	5.70	5.13
4yqi	4.80	5.80
4yqj	6.20	5.31
4yqk	4.70	4.76
4yql	4.80	5.11
4yqn	5.80	5.31
4yqo	6.30	5.64
4yqp	5.70	6.18
4yqq	6.10	6.89
4yqr	4.00	4.97
4yqs	5.60	5.27
4yqt	6.10	5.24
4yjo	7.90	7.71
4yjp	8.46	7.69
4yjq	7.95	8.31
4yjr	7.69	8.25
4yjs	9.39	7.60
4yjt	8.79	8.03
4yju	7.94	8.19
4yjv	8.55	8.12
4ykr	7.53	6.38
4ykq	7.61	6.13
4ykt	8.28	6.69
4ykw	7.02	6.27
4ykx	5.56	5.42
4ykz	5.06	5.22
4yky	4.30	5.25
4yku	5.12	5.66
