PDB	Labels	Predictions
3m1k	5.39	3.89
3rz1	8.74	8.31
5u6d	8.59	8.41
5tuy	6.35	6.78
4u6r	7.85	7.64
6hky	9.34	8.22
3bkl	6.17	5.75
2rcw	8.10	6.91
5alg	7.52	7.98
5k0f	6.07	7.96
4x8v	6.89	7.63
5wev	6.82	7.59
2ei6	7.39	8.44
2xkd	5.64	5.84
5j9f	7.23	7.22
6s9x	6.42	7.48
6nlj	4.82	5.04
1ett	5.89	6.96
6ugq	7.55	5.95
3hvk	8.52	8.38
3wym	9.52	9.44
4leq	6.54	7.82
2p8n	3.15	3.16
3iej	6.66	7.47
5aae	7.46	7.56
5teh	7.55	7.47
5xij	7.30	7.71
3gt9	3.96	5.42
6ouv	5.55	4.06
6knh	3.55	3.85
4w9x	7.40	6.86
2wkt	4.31	3.20
4uv8	6.47	5.60
4p02	6.40	5.89
2ghg	8.82	8.80
5a3s	8.68	8.15
4cwo	5.21	5.32
4i7l	3.99	3.80
6abk	1.95	2.43
6myn	7.85	7.73
5wr7	8.96	8.84
6hys	5.59	4.02
1o4d	3.52	2.80
3aas	4.51	4.60
1pf8	7.51	7.75
6mjf	5.16	4.36
2j7e	7.32	7.59
5x73	6.74	6.19
6mmo	3.35	1.82
6nfg	4.11	4.12
1ai7	4.09	4.18
4fcb	8.54	8.18
1qj1	8.05	8.39
1qhr	6.89	7.09
4u70	5.02	4.40
2p83	7.96	7.47
2p2h	7.17	7.11
4qpd	7.82	6.74
3b3x	3.60	3.80
5eob	9.62	8.57
3fhe	8.60	7.68
4hai	8.10	7.89
6gjl	3.86	3.68
5jv0	5.96	5.88
6gcw	8.64	8.42
4hdc	8.92	8.45
5aia	5.20	5.64
4bhi	7.05	6.42
3n3g	7.24	7.96
5swh	7.59	7.52
4tpm	8.62	8.36
4klv	3.78	4.39
1xbc	7.92	7.79
1hk1	5.64	6.57
3dkj	5.70	3.91
2bxt	8.52	8.24
6pgx	9.21	8.31
3e6v	6.83	5.85
6ey7	4.30	4.94
6g3c	6.91	6.22
4jnm	8.52	8.01
5zfi	5.92	7.24
1o0o	5.10	2.61
5q0p	7.41	7.03
6cvf	6.35	2.67
4qsx	1.74	2.11
6aej	6.15	5.44
5lvr	3.60	3.50
1hk3	6.59	6.57
4ded	7.42	7.50
