PDB	Labels	Predictions
1gm8	4.80	5.09
1gpk	5.37	6.63
1hnn	6.24	6.99
1hp0	6.70	2.95
1hq2	6.77	4.55
1hvy	6.17	7.89
1hwi	7.55	5.44
1hww	7.70	5.25
1ia1	7.47	4.12
1j3j	8.01	5.39
1jd0	8.24	6.45
1jje	8.43	4.63
1ke5	6.25	6.53
1kzk	10.40	7.92
1l2s	4.59	3.99
1l7f	9.10	8.90
1lpz	7.60	8.58
1lrh	6.82	3.47
1m2z	7.22	7.88
1mmv	7.24	3.61
1n1m	5.70	6.02
1n2v	4.08	4.68
1n46	10.52	8.27
1nav	7.60	7.23
1of1	4.82	4.03
1of6	6.05	4.59
1opk	9.82	7.28
1oq5	7.68	7.75
1owe	6.20	4.94
1oyt	7.24	7.57
1p2y	5.00	6.13
1p62	4.66	4.90
1pmn	8.15	8.30
1q1g	8.57	6.77
1q41	7.66	8.21
1q4g	6.89	5.65
1r1h	8.92	7.60
1r55	6.80	5.70
1r58	6.96	5.89
1r9o	5.02	5.88
1s19	9.51	6.89
1s3v	7.42	7.27
1sg0	7.47	5.41
1sj0	9.10	9.40
1sq5	4.39	4.38
1sqn	9.40	6.40
1t40	7.96	8.75
1t46	6.38	7.04
1t9b	6.90	6.10
1tow	6.24	4.30
1tt1	7.19	8.01
1u1c	5.37	5.32
1uml	7.52	8.66
1unl	6.70	6.86
1uou	7.70	5.38
1v0p	6.89	6.62
1v48	8.16	5.40
1v4s	6.44	6.20
1vcj	4.59	3.83
1w1p	2.30	4.02
1w2g	4.57	2.66
1xm6	6.38	7.75
1xoq	9.17	8.74
1xoz	8.92	9.20
1y6b	7.42	8.53
1ygc	9.46	7.83
1yqy	7.62	6.04
1ywr	7.49	6.82
1z95	7.12	8.36
2bm2	7.82	7.29
2br1	5.14	6.42
2bsm	5.82	6.41
