PDB	Labels	Predictions
1bcu	3.28	5.15
1bzc	4.92	7.03
1c5z	4.01	3.89
1e66	9.89	7.44
1eby	9.70	7.79
1g2k	7.96	8.19
1gpk	5.37	6.63
1gpn	6.48	6.66
1h22	9.10	7.66
1h23	8.35	7.66
1k1i	6.58	6.05
1lpg	7.09	8.33
1mq6	11.15	9.49
1nc1	6.12	5.64
1nc3	5.00	5.95
1nvq	8.25	8.31
1o0h	5.92	2.70
1o3f	7.96	5.27
1o5b	5.77	4.64
1owh	7.40	5.03
1oyt	7.24	7.57
1p1n	6.80	6.79
1p1q	4.89	4.78
1ps3	2.28	6.00
1pxn	7.15	7.63
1qf1	7.32	7.36
1qkt	9.04	8.37
1r5y	6.46	5.19
1s38	5.15	4.95
1sqa	9.21	7.38
1syi	5.44	5.43
1u1b	7.80	3.81
1uto	2.27	2.94
1vso	4.72	6.47
1w4o	5.22	2.63
1y6r	10.11	6.86
1yc1	6.17	6.47
1z6e	9.72	9.72
1z95	7.12	8.36
1z9g	5.64	4.08
2al5	8.40	6.02
2br1	5.14	6.43
2brb	4.86	5.90
2cbv	5.48	4.64
2cet	8.02	8.01
2fvd	8.52	7.54
2fxs	6.06	5.52
2hb1	3.80	4.39
2iwx	6.68	5.11
2j78	6.42	5.90
2j7h	7.19	5.38
2p15	10.30	8.65
2p4y	9.00	7.70
2pog	9.54	9.96
2qbp	8.40	6.93
2qbq	7.44	6.27
2qbr	6.33	5.92
2qe4	7.96	9.68
2qnq	6.11	5.81
2r9w	5.10	3.94
2v00	3.66	3.31
2v7a	8.30	7.88
2vkm	8.74	7.15
2vvn	7.30	7.50
2vw5	8.52	6.40
2w4x	4.85	3.92
2w66	4.05	4.51
2wbg	4.45	6.78
2wca	5.60	7.56
2weg	6.50	4.83
2wer	7.05	4.24
2wn9	8.52	8.28
2wnc	6.32	5.95
2wtv	8.74	7.68
2wvt	6.12	3.99
2x00	11.33	9.15
2xb8	7.59	6.04
2xbv	8.43	9.56
2xdl	3.10	5.60
2xii	7.20	7.01
2xj7	6.66	5.92
2xnb	6.83	7.46
2xys	7.42	7.72
2y5h	5.79	8.14
2yfe	6.63	5.86
2yge	5.06	5.33
2yki	9.46	6.75
2ymd	3.16	5.07
2zb1	6.32	7.96
2zcq	8.82	7.05
2zcr	6.87	6.88
2zda	8.40	5.66
2zy1	7.40	7.03
3acw	4.76	6.51
3ag9	8.05	6.73
3ao4	2.07	4.18
3arp	7.15	5.52
3arq	6.40	5.74
3aru	3.22	5.02
3arv	5.64	4.70
3ary	6.00	5.87
3b1m	8.48	7.18
3b27	5.16	4.71
3b5r	8.77	8.96
3b65	9.27	8.53
3b68	8.40	9.36
3bgz	6.26	5.44
3coy	6.02	4.86
3coz	5.57	4.58
3d4z	4.89	6.86
3d6q	3.76	3.70
3dd0	9.00	7.80
3dx1	3.58	4.38
3dx2	6.82	4.95
3dxg	2.40	2.34
3e5a	8.23	7.34
3e92	8.00	8.29
3e93	8.85	8.57
3ebp	5.91	6.34
3ehy	5.85	7.21
3ejr	8.57	7.41
3f3c	6.02	4.49
3fcq	2.77	4.31
3fur	8.00	7.20
3fv1	9.30	8.02
3fv2	8.11	8.13
3g0w	9.52	7.51
3g2n	4.09	3.73
3g2z	2.36	6.20
3g31	2.89	5.08
3gbb	6.90	6.62
3gc5	7.26	6.60
3ge7	8.70	8.30
3gr2	2.52	2.56
3gv9	2.12	3.22
3gy4	5.10	3.88
3ivg	4.30	5.08
3jvr	5.72	6.32
3jvs	6.54	7.35
3jya	6.89	5.75
3k5v	6.30	7.21
3kgp	2.57	2.99
3kr8	8.10	7.71
3kwa	4.08	4.78
3l7b	2.40	2.45
3lka	2.82	7.70
3mss	4.66	5.61
3myg	10.70	8.62
3n76	6.85	5.67
3n7a	3.70	4.83
3n86	5.64	6.71
3nq9	4.03	6.66
3nw9	9.00	8.10
3nx7	8.10	7.39
3o9i	11.82	10.17
3oe4	7.47	7.87
3oe5	6.88	6.79
3ozs	5.33	7.92
3ozt	4.13	6.29
3p5o	7.26	7.15
3prs	7.82	5.18
3pww	7.32	5.75
3pxf	4.43	4.10
3pyy	6.86	6.36
3qgy	7.80	8.27
3qqs	5.82	4.26
3r88	4.82	4.60
3rlr	7.52	7.88
3rr4	4.55	6.90
3rsx	4.41	4.79
3ryj	7.80	7.86
3syr	5.10	3.65
3tsk	7.17	9.26
3twp	3.92	3.97
3u5j	5.61	5.63
3u8k	8.66	6.99
3u8n	10.17	6.27
3u9q	4.38	6.31
3udh	2.85	3.57
3ueu	5.24	6.66
3uev	5.89	6.66
3uew	6.31	6.66
3uex	6.92	6.66
3ui7	9.00	7.44
3uo4	6.52	7.71
3up2	7.40	7.67
3utu	10.92	7.37
