PDB	Labels	Predictions
1a8i	5.52	3.54
1a99	5.70	3.44
1ax0	3.13	2.77
1b6l	8.30	8.62
1b6m	8.40	7.66
1duv	11.80	3.57
1dy4	4.36	6.57
1e2k	4.94	4.73
1fcx	7.12	5.84
1g2k	7.96	8.19
1gj8	6.96	4.70
1gjd	5.22	5.54
1gpk	5.37	6.63
1gyy	3.64	5.62
1h22	9.10	7.66
1h23	8.35	7.66
1h46	3.57	5.88
1hnn	6.24	6.99
1iy7	6.19	6.53
1kzk	10.39	7.87
1lrh	6.82	3.47
1nc1	6.12	5.64
1nc3	5.00	5.95
1nli	3.59	3.43
1nw5	5.21	4.00
1ow4	5.68	4.17
1p1n	6.80	6.79
1p1o	5.76	4.88
1ps3	2.28	6.00
1pxp	6.66	6.63
1r5y	6.46	5.19
1s38	5.15	4.95
1s39	7.70	4.64
1sr7	10.10	8.66
1sw1	7.30	5.62
1syh	6.41	5.43
1syi	5.48	5.43
1toj	3.39	4.70
1tok	2.47	4.10
1u1w	5.85	4.35
1ua4	4.22	3.46
1ui0	7.06	2.56
1utm	3.01	2.51
1uwu	5.98	5.26
1uz1	6.89	5.60
1uz4	3.40	5.03
1v1j	4.82	4.79
1w2g	4.57	2.66
1x8d	2.21	3.93
1xge	4.68	4.87
1y1m	1.82	5.17
1y1z	3.08	5.44
1y20	5.32	5.33
1yc1	6.17	6.47
1ydk	5.89	4.88
1z95	7.12	8.36
2aac	2.22	3.58
2afx	5.15	5.21
2ayr	9.29	9.77
2azr	3.64	4.20
2b07	6.43	7.02
2boh	8.52	9.61
2boj	5.77	4.52
2brb	4.86	5.90
2bvd	6.00	5.32
2byr	8.55	9.25
2cji	8.22	8.26
2fai	6.24	6.98
2fdp	7.59	6.35
2ff1	8.21	8.19
2fpz	3.96	4.43
2fqt	6.14	5.48
2fqw	6.68	2.62
2fqx	7.15	4.24
2fqy	6.57	3.39
2fvd	8.52	7.54
2fw6	2.92	3.17
2fxu	8.15	8.63
2h6b	5.39	4.01
2hb1	3.80	4.39
2hdq	1.40	3.41
2hdr	1.72	4.34
2i0a	11.40	11.00
2i0d	12.10	11.11
2il2	7.10	8.75
2iwx	6.68	5.11
2j2u	7.05	8.10
2j34	7.82	8.73
2j4i	9.00	8.09
2j78	6.42	5.90
1bcj	3.70	2.86
1bky	3.84	3.89
1d4i	8.85	8.18
1d4j	8.36	8.44
1eby	9.70	7.79
1ebz	9.40	8.43
1ec0	8.49	8.29
1ec1	8.92	6.35
1ec2	10.00	7.45
1enu	5.08	5.47
1f74	3.05	5.84
1gi9	5.96	5.09
1gww	4.28	2.51
1gx0	4.28	2.51
1o5a	6.42	5.27
1o5r	8.12	8.23
1q4w	6.46	5.19
1qkt	9.04	8.37
1qxl	7.96	8.41
1rdi	2.06	3.06
1rdn	1.84	2.34
1tr7	6.82	5.24
2a3c	4.37	5.40
2fv5	10.52	8.37
2h21	6.54	2.80
2hd6	7.80	7.45
1xl5	7.35	7.09
1y93	2.10	5.59
4ubp	5.59	4.20
1lhw	8.16	6.43
1s9t	6.60	5.90
1tt1	7.19	8.01
1uzv	5.18	3.78
2dm5	2.99	4.97
1xw6	5.62	5.17
2qrk	4.26	2.49
2nn1	5.82	6.20
2pou	7.42	6.09
3cd0	7.57	6.46
3cda	7.58	7.19
