PDB	Labels	Predictions
4yjo	7.90	7.37
4yjp	8.46	7.62
4yjq	7.95	7.23
4yjr	7.69	7.20
4yjs	9.39	7.73
4yjt	8.79	7.08
4yju	7.94	7.14
4yjv	8.55	7.13
4ykq	7.61	5.79
4ykr	7.53	6.14
4ykt	8.28	6.47
4yku	5.12	6.53
4ykw	7.02	6.33
4ykx	5.56	5.93
4yky	4.30	5.71
4ykz	5.06	5.52
4ypw	5.50	5.47
4ypx	4.60	4.66
4ypy	3.80	4.75
4ypz	3.50	4.92
4yq0	4.40	5.46
4yq1	8.30	6.59
4yq2	8.30	6.86
4yq3	6.80	6.67
4yq4	5.70	5.60
4yq5	5.40	5.72
4yq6	6.10	5.88
4yq7	5.20	5.92
4yq8	5.10	4.87
4yq9	6.70	5.46
4yqa	6.30	5.57
4yqb	5.90	5.64
4yqc	6.70	5.39
4yqd	5.10	6.65
4yqg	5.70	5.31
4yqi	4.80	5.98
4yqj	6.20	5.63
4yqk	4.70	4.99
4yql	4.80	5.63
4yqn	5.80	5.53
4yqo	6.30	5.66
4yqp	5.70	6.02
4yqq	6.10	5.85
4yqr	4.00	5.14
4yqs	5.60	5.28
4yqt	6.10	5.54
