PDB	Labels	Predictions
3m1k	5.39	5.23
6pgb	4.60	4.29
6fnt	4.68	5.80
5ap7	6.29	8.16
4alx	7.28	6.45
4jg7	6.92	6.66
5tuy	6.35	6.35
4u6r	7.85	8.95
6hky	9.34	9.43
1moq	3.46	4.32
3bkl	6.17	6.07
1uyg	4.27	4.68
4qyy	7.30	6.05
2rcw	8.10	8.07
5alg	7.52	7.70
5k0f	6.07	6.12
4x8v	6.89	7.03
2ei6	7.39	7.72
5j9f	7.23	7.35
6s9x	6.42	7.82
3sfh	7.05	6.92
1ett	5.89	6.27
3wym	9.52	8.18
4leq	6.54	7.19
2p8n	3.15	4.14
5aae	7.46	6.71
5teh	7.55	6.77
4mmm	3.82	4.64
3gt9	3.96	5.95
6ouv	5.55	6.23
6knh	3.55	3.62
3hwx	7.86	6.88
4w9x	7.40	7.00
4d8s	6.49	5.45
4p02	6.40	6.06
2ghg	8.82	8.77
5a3s	8.68	7.92
5ccl	4.77	5.18
4cwo	5.21	5.44
4ec0	6.07	6.39
6abk	1.95	3.54
6myn	7.85	7.35
5wr7	8.96	9.74
1o4d	3.52	3.84
3khv	1.85	4.28
3aas	4.51	3.97
6mjf	5.16	5.30
2j7e	7.32	7.04
5x73	6.74	6.67
6mmo	3.35	4.37
4g0z	2.21	4.32
1ai7	4.09	4.15
4fcb	8.54	8.51
1qj1	8.05	7.50
4u70	5.02	4.88
2p2h	7.17	6.80
4qpd	7.82	7.37
6fs1	7.01	7.07
3fhe	8.60	7.33
4hai	8.10	8.08
5jv0	5.96	5.24
6gcw	8.64	7.77
3f19	7.19	7.07
6q37	6.36	6.78
4hdc	8.92	9.63
5aia	5.20	5.20
5j20	9.14	8.91
5jfp	9.32	10.81
4bhi	7.05	7.33
3n3g	7.24	7.32
4klv	3.78	4.79
2r38	7.44	7.45
4l6s	8.52	7.17
1hk1	5.64	7.73
4zw7	4.72	6.66
2ha6	4.32	4.10
3s56	9.62	7.58
5i9x	7.52	7.99
2bxt	8.52	8.45
5yea	8.30	7.77
5oh3	3.87	3.84
4jnm	8.52	7.81
4w4y	6.46	6.69
6fba	4.70	5.18
5zfi	5.92	6.72
1o0o	5.10	3.86
5q0p	7.41	7.21
5xfj	8.22	8.81
6aej	6.15	7.18
5lvr	3.60	4.42
1hk3	6.59	7.33
5y0x	5.11	6.66
4p74	5.00	5.28
3hmm	7.60	7.49
1b74	1.30	4.48
3mj1	7.82	7.92
2c02	4.04	4.55
6fa5	6.75	4.62
5za2	5.77	5.85
6jz0	7.82	7.64
5j7q	4.58	5.30
3v4j	5.04	4.31
5o5a	4.77	5.78
5mxf	3.59	3.98
4gg5	9.03	6.85
5wf3	5.85	6.39
4kiq	7.64	7.80
4pin	5.40	5.03
4ei4	8.74	7.76
2nt7	6.52	6.41
5l6p	7.26	5.86
3oaw	8.15	8.30
4o55	5.30	5.38
2viz	6.22	6.70
5alu	7.66	7.04
1bm7	7.52	5.31
6dvm	8.52	7.84
3sb0	5.26	5.32
4ijq	7.52	5.83
4a4f	2.88	3.31
4hbv	4.64	4.74
3oy1	7.80	7.80
4xkb	6.10	5.70
3pd8	6.46	6.02
5kks	8.70	8.52
1ung	6.80	6.85
2o8h	7.60	5.56
4hxl	5.66	6.53
2cex	4.70	4.51
3vi5	5.68	5.61
3mrx	3.39	3.97
3mzc	6.65	8.01
4qtl	6.92	7.75
4di2	8.26	7.65
5nxw	7.24	7.78
5hzx	8.55	8.81
4ie5	4.82	5.31
4q7v	3.59	3.97
2q6c	7.78	7.76
6bhv	5.23	5.94
2ckm	8.82	9.63
4mk0	5.20	6.41
4r5t	6.10	5.87
1y2e	6.80	6.32
3iaf	2.92	4.80
6g2r	9.46	7.39
4zei	5.88	5.14
5h1t	3.80	4.84
4ona	8.15	7.67
5umy	6.97	6.65
5uga	6.79	6.44
2aod	5.66	7.00
5nuu	8.20	8.24
1lhg	7.10	7.47
3iod	4.10	5.17
5eak	9.30	9.00
2yex	10.00	7.58
6q54	6.49	5.56
5w6e	8.04	6.29
6i63	7.01	5.98
5f2k	6.16	5.23
2qcg	4.00	5.05
6fu5	7.50	7.88
4iif	5.18	5.14
4z0q	8.17	8.24
4x3u	5.09	6.53
6c8c	6.38	7.91
5u69	6.22	5.83
6c3u	5.40	6.42
3tzm	7.77	7.42
2ww2	4.85	4.32
4x0f	7.00	6.02
2xru	7.51	7.84
3abu	5.62	7.12
6gnr	5.44	6.01
4n00	8.02	7.52
4cc6	6.64	7.53
3uvq	7.77	7.68
5zo8	8.20	7.43
2v12	9.05	8.34
5am4	6.95	6.19
6j06	6.59	6.59
6rfi	7.43	7.76
4yne	8.52	8.39
5fck	8.22	8.92
5fut	6.45	6.68
4bb4	6.72	7.19
3ipb	6.70	7.36
1w1d	6.52	5.33
2xgo	3.00	4.33
5ak4	4.23	5.45
3q3t	7.43	7.50
6pid	4.54	5.83
1j37	8.96	5.95
6f6s	2.89	4.49
5tq4	8.38	6.40
5ehv	3.08	4.28
4tmr	7.22	7.30
2qi7	10.21	8.80
6mmc	3.61	4.87
4cix	4.47	4.37
5aqt	3.51	5.25
6fsy	6.61	6.52
3t6y	5.52	5.27
1v2l	4.29	4.82
4hyh	9.00	8.82
2x52	4.24	4.45
6m8a	5.26	5.04
2w7x	7.62	7.14
5buj	8.30	8.88
4pb2	4.80	4.10
3qd3	8.00	8.87
1w1y	2.62	5.10
5mys	4.30	5.48
6n0j	5.37	6.43
4nh8	8.52	7.81
5n53	2.55	4.18
4rfd	8.05	8.11
1aw1	1.05	4.00
4e3d	2.30	3.76
4eqc	8.10	7.90
6gcr	8.33	8.95
6cpw	8.25	7.08
2x2l	5.28	4.89
3c4h	5.70	5.17
5du6	5.02	6.68
4pid	4.62	4.67
4djq	10.32	10.95
3ljg	7.73	7.02
6iez	6.52	6.80
2w97	0.96	3.54
3djq	2.98	3.67
1f5l	5.28	5.15
3vru	10.00	9.63
5toz	9.46	7.46
5tg4	3.32	5.19
3fuh	2.70	4.77
4r5v	6.15	6.20
5l8c	7.00	6.63
5h9r	6.08	5.52
2f81	10.52	10.39
2xyd	6.82	6.63
4l0s	6.84	7.23
3vbq	9.33	8.13
5ckr	7.76	6.81
4euv	6.30	5.36
3lbj	4.96	6.37
6j8r	6.12	6.03
4mwc	5.87	6.13
3e6k	5.15	5.55
2g9q	6.40	4.30
5ct1	1.52	3.80
4lbu	6.56	7.81
4nah	6.31	6.70
5kls	6.71	3.58
4bt3	3.12	3.59
1g9s	3.61	4.74
1o46	8.00	6.87
4k7o	4.30	4.34
6o5u	4.38	5.00
6gjw	4.96	4.67
5dx4	6.86	5.86
4mp2	5.45	5.50
4yih	4.66	5.76
3f36	2.89	4.63
5ei8	8.10	8.37
6nzh	8.80	9.59
3btc	5.75	5.89
5qas	3.72	3.88
5g5f	5.28	4.37
3omm	7.43	7.16
1r5n	5.42	5.77
3eax	4.92	4.62
2fr3	8.70	7.34
4py2	6.57	6.63
3sk2	3.61	6.05
3eor	1.40	3.68
5hk2	8.59	6.53
5uqx	6.21	6.66
3dcv	8.52	9.19
4h3a	6.29	5.04
3py0	6.89	6.55
4l7d	6.12	5.94
4jz1	6.70	7.33
4w9e	5.15	5.22
3fi3	7.92	6.26
2y2k	5.16	4.83
4cpt	7.70	8.35
6p3v	7.02	6.30
6aa4	6.33	6.06
6eq8	8.00	4.96
1y2f	4.92	4.93
4lkt	5.90	5.82
5dh4	7.24	6.06
1bnm	10.00	9.40
6hqy	6.44	6.34
2i47	8.66	8.93
4w9o	7.77	7.47
4g3e	8.38	8.58
4n7m	5.47	5.54
4bcb	8.52	7.81
6d1m	8.20	8.01
1v2q	4.13	5.10
6hcu	7.82	6.91
3bl1	5.60	8.04
4hwo	8.54	7.54
2xfj	7.89	7.17
5jal	2.47	4.74
5moo	1.31	3.93
5op6	4.68	6.21
2wzs	3.85	6.07
3cjf	8.20	6.18
5tys	10.72	10.93
5zdg	5.42	5.63
6ela	7.59	6.48
5e2m	7.23	7.24
2on6	6.76	8.14
3txo	8.05	8.15
6fmn	5.95	6.35
4na7	9.70	7.93
2glp	5.01	5.90
2i4p	5.70	5.59
3k5f	5.43	5.69
3g2l	3.87	4.72
5he3	6.55	6.97
4muf	6.34	6.17
2oax	8.65	7.24
4yl0	8.22	7.10
2pym	6.82	7.35
4l2l	5.70	5.33
5ekm	6.32	7.69
1uwf	6.82	4.64
3qqu	8.62	7.82
5mwp	7.50	7.34
3bjc	6.96	7.09
5clm	7.36	6.97
5nud	7.49	5.96
6hzu	8.26	7.86
2vk6	5.30	4.89
4xtm	4.57	4.53
2qmf	8.52	8.87
5am1	8.52	9.56
4xct	8.17	8.63
1utj	3.84	3.84
1usn	7.74	6.70
5uuu	7.74	6.70
5lz4	5.70	4.89
4avu	7.85	6.34
3ucj	6.00	7.68
4pkr	4.82	5.20
6bfe	5.85	6.11
1ylv	2.70	3.53
1yc4	6.55	6.77
4xya	5.86	6.13
1ym1	6.24	7.24
6e6v	7.77	7.71
5llp	9.24	9.27
4awq	6.32	8.28
5inh	6.00	6.07
6h4s	7.42	7.57
6ft3	6.42	6.41
3arr	5.40	4.53
5llc	9.52	7.63
3qvu	3.55	4.60
2v10	9.40	7.77
6dh7	9.88	10.28
3frg	8.40	7.90
4btm	5.39	6.10
4joo	4.43	6.02
1err	8.11	9.07
1z71	9.18	9.22
3ti6	9.27	8.67
5nwh	7.54	6.86
6npv	6.80	6.57
4ui7	7.36	7.61
4ayv	9.17	7.74
2onc	7.89	7.66
6p8z	4.70	6.51
2jh0	8.70	8.65
3f39	1.78	4.07
3h3c	6.85	7.23
5mnb	2.48	4.38
6c0r	7.51	9.80
1w12	7.85	6.90
3g08	8.16	7.77
5nw7	5.77	6.53
4qip	5.15	4.53
4jq7	6.41	7.03
3s8x	7.30	7.73
6g4n	5.64	4.89
2o64	6.47	5.35
4o0z	7.24	7.18
