PDB	Labels	Predictions
1bcu	3.28	3.61
1bzc	4.92	5.39
1c5z	4.01	3.65
1e66	9.89	6.91
1eby	9.70	8.24
1g2k	7.96	7.76
1gpk	5.37	7.74
1gpn	6.48	7.67
1h22	9.10	7.56
1h23	8.35	7.21
1k1i	6.58	5.51
1lpg	7.09	9.13
1mq6	11.15	8.79
1nc1	6.12	6.41
1nc3	5.00	9.05
1nvq	8.25	8.39
1o0h	5.92	3.84
1o3f	7.96	7.03
1o5b	5.77	3.88
1owh	7.40	6.91
1oyt	7.24	4.95
1p1n	6.80	5.62
1p1q	4.89	8.16
1ps3	2.28	7.44
1pxn	7.15	4.67
1qf1	7.32	6.73
1qkt	9.04	7.94
1r5y	6.46	5.82
1s38	5.15	4.83
1sqa	9.21	7.61
1syi	5.44	6.16
1u1b	7.80	7.63
1uto	2.27	3.20
1vso	4.72	6.97
1w4o	5.22	4.49
1y6r	10.11	6.96
1yc1	6.17	7.66
1z6e	9.72	7.15
1z95	7.12	8.56
1z9g	5.64	3.32
2al5	8.40	5.82
2br1	5.14	8.16
2brb	4.86	6.78
2cbv	5.48	5.81
2cet	8.02	6.24
2fvd	8.52	6.73
2fxs	6.06	5.64
2hb1	3.80	4.81
2iwx	6.68	6.17
2j78	6.42	5.60
2j7h	7.19	6.67
2p15	10.30	8.06
2p4y	9.00	6.69
2pog	9.54	8.24
2qbp	8.40	6.34
2qbq	7.44	5.55
2qbr	6.33	6.03
2qe4	7.96	7.30
2qnq	6.11	6.18
2r9w	5.10	5.82
2v00	3.66	2.87
2v7a	8.30	7.72
2vkm	8.74	8.35
2vvn	7.30	6.32
2vw5	8.52	6.18
2w4x	4.85	5.40
2w66	4.05	5.12
2wbg	4.45	5.77
2wca	5.60	6.74
2weg	6.50	5.95
2wer	7.05	6.08
2wn9	8.52	7.65
2wnc	6.32	6.22
2wtv	8.74	8.25
2wvt	6.12	6.93
2x00	11.33	5.97
2xb8	7.59	6.90
2xbv	8.43	7.90
2xdl	3.10	3.48
2xii	7.20	7.04
2xj7	6.66	4.50
2xnb	6.83	6.33
2xys	7.42	7.07
2y5h	5.79	7.06
2yfe	6.63	6.92
2yge	5.06	5.47
2yki	9.46	6.58
2ymd	3.16	5.66
2zb1	6.32	9.18
2zcq	8.82	6.82
2zcr	6.87	5.57
2zda	8.40	4.59
2zy1	7.40	5.05
3acw	4.76	6.07
3ag9	8.05	6.82
3ao4	2.07	3.69
3arp	7.15	4.57
3arq	6.40	6.53
3aru	3.22	5.34
3arv	5.64	4.68
