PDB	Labels	Predictions
1a8i	5.52	5.59
1a99	5.70	1.71
1ax0	3.13	5.50
1b6l	8.30	7.27
1b6m	8.40	7.42
1duv	11.80	4.63
1dy4	4.36	5.80
1e2k	4.94	4.32
1fcx	7.12	7.82
1g2k	7.96	7.76
1gj8	6.96	7.25
1gjd	5.22	6.06
1gpk	5.37	7.82
1gyy	3.64	2.96
1h22	9.10	7.46
1h23	8.35	7.17
1h46	3.57	6.96
1hnn	6.24	7.23
1iy7	6.19	7.78
1kzk	10.39	9.54
1lrh	6.82	2.46
1nc1	6.12	6.57
1nc3	5.00	8.95
1nli	3.59	3.54
1nw5	5.21	4.35
1ow4	5.68	5.20
1p1n	6.80	5.67
1p1o	5.76	5.46
1ps3	2.28	7.42
1pxp	6.66	6.84
1r5y	6.46	5.87
1s38	5.15	4.85
1s39	7.70	4.69
1sr7	10.10	9.69
1sw1	7.30	4.22
1syh	6.41	6.10
1syi	5.48	6.02
1toj	3.39	4.81
1tok	2.47	4.82
1u1w	5.85	4.42
1ua4	4.22	5.60
1ui0	7.06	4.26
1utm	3.01	3.07
1uwu	5.98	5.47
1uz1	6.89	6.62
1uz4	3.40	5.11
1v1j	4.82	3.68
1w2g	4.57	2.29
1x8d	2.21	4.30
1xge	4.68	3.83
1y1m	1.82	8.81
1y1z	3.08	8.70
1y20	5.32	8.59
1yc1	6.17	7.61
1ydk	5.89	5.23
1z95	7.12	8.50
2aac	2.22	5.16
2afx	5.15	5.19
2ayr	9.29	8.56
2azr	3.64	5.04
2b07	6.43	6.86
2boh	8.52	8.65
2boj	5.77	5.43
2brb	4.86	6.98
2bvd	6.00	4.15
2byr	8.55	7.60
2cji	8.22	5.91
2fai	6.24	6.72
2fdp	7.59	7.66
2ff1	8.21	4.87
2fpz	3.96	5.05
2fqt	6.14	5.99
2fqw	6.68	5.46
2fqx	7.15	6.83
2fqy	6.57	5.74
2fvd	8.52	6.79
2fw6	2.92	3.36
2fxu	8.15	8.41
2h6b	5.39	2.92
2hb1	3.80	4.82
2hdq	1.40	2.35
2hdr	1.72	1.86
2i0a	11.40	10.67
2i0d	12.10	10.06
2il2	7.10	9.38
2iwx	6.68	6.17
2j2u	7.05	7.83
2j34	7.82	7.15
2j4i	9.00	7.76
2j78	6.42	5.60
1bcj	3.70	3.41
1bky	3.84	3.51
1d4i	8.85	7.30
1d4j	8.36	7.05
1eby	9.70	8.25
1ebz	9.40	8.83
1ec0	8.49	7.84
1ec1	8.92	9.92
1ec2	10.00	7.21
1enu	5.08	5.90
1f74	3.05	3.90
1gi9	5.96	6.29
1gww	4.28	4.47
1gx0	4.28	4.43
1o5a	6.42	7.32
1o5r	8.12	7.31
1q4w	6.46	5.80
1qkt	9.04	8.03
1qxl	7.96	6.67
1rdi	2.06	1.85
1rdn	1.84	2.37
1tr7	6.82	6.64
2a3c	4.37	5.16
2fv5	10.52	7.79
2h21	6.54	4.76
2hd6	7.80	6.91
1xl5	7.35	7.32
1y93	2.10	4.98
4ubp	5.59	2.17
1lhw	8.16	7.02
1s9t	6.60	7.06
1tt1	7.19	8.22
1uzv	5.18	6.37
2dm5	2.99	5.65
1xw6	5.62	4.62
2qrk	4.26	5.80
2nn1	5.82	4.74
2pou	7.42	7.87
3cd0	7.57	8.41
3cda	7.58	8.24
