PDB	Labels	Predictions
4fud	6.35	3.95
4fue	7.23	6.39
4fu7	6.20	5.83
4fu8	5.23	2.94
4fu9	6.20	5.48
4fub	6.21	4.87
4fuc	7.40	5.99
4fsm	7.62	7.21
4fsw	4.76	4.13
4ft5	7.56	6.49
4fsn	7.70	5.76
4fsz	6.97	5.23
4ft7	8.87	6.96
4ft0	7.11	4.79
4ft9	7.69	4.67
4fta	7.39	5.53
4ftc	7.63	6.71
4fsq	8.80	8.29
4fsr	7.94	8.26
4fst	8.28	8.44
4fw3	7.23	7.81
4fw4	8.08	9.44
4fw5	7.48	7.39
4fw6	7.70	7.80
4fw7	7.13	6.95
4fux	6.00	8.32
4fuy	6.09	8.47
4fv0	5.59	8.94
4fv1	7.08	8.44
4fv2	7.68	8.42
4fv3	7.74	9.37
4ev4	7.40	7.50
4fv5	7.70	8.59
4fv7	7.57	7.64
4fv8	7.82	9.33
4fv9	6.72	7.68
4fx3	8.07	7.75
4ek4	4.48	6.07
4ek5	6.09	4.97
4fkg	4.67	5.21
4fki	4.23	7.71
4ek6	6.04	7.49
4fjk	6.55	7.02
4ek8	7.11	6.67
3sw4	6.02	6.13
3sw7	6.64	5.37
4fko	6.11	5.35
4fkp	6.54	6.38
4fkq	6.28	7.04
4fkr	6.64	5.39
4fks	6.28	5.94
4fkt	5.97	6.29
4fku	7.01	7.77
4fkv	6.60	7.90
4fkw	7.33	6.03
