PDB	Labels	Predictions
3m1k	5.39	3.72
3rz1	8.74	8.64
5u6d	8.59	8.59
5tuy	6.35	6.39
4u6r	7.85	7.81
6hky	9.34	9.33
3bkl	6.17	6.22
2rcw	8.10	7.82
5alg	7.52	7.31
5k0f	6.07	6.07
4x8v	6.89	7.03
5wev	6.82	6.91
2ei6	7.39	7.19
2xkd	5.64	5.36
5j9f	7.23	6.97
6s9x	6.42	6.65
6nlj	4.82	4.85
1ett	5.89	5.75
6ugq	7.55	7.49
3hvk	8.52	8.47
3wym	9.52	9.64
4leq	6.54	6.34
2p8n	3.15	3.24
3iej	6.66	6.61
5aae	7.46	7.44
5teh	7.55	7.47
5xij	7.30	7.43
3gt9	3.96	4.09
6ouv	5.55	5.25
6knh	3.55	3.74
4w9x	7.40	7.69
2wkt	4.31	4.27
4uv8	6.47	6.05
4p02	6.40	6.30
2ghg	8.82	8.38
5a3s	8.68	8.40
4cwo	5.21	5.01
4i7l	3.99	3.65
6abk	1.95	1.92
6myn	7.85	7.72
5wr7	8.96	8.59
6hys	5.59	5.75
1o4d	3.52	3.53
3aas	4.51	4.20
1pf8	7.51	6.89
6mjf	5.16	4.68
2j7e	7.32	7.34
5x73	6.74	6.41
6mmo	3.35	3.41
6nfg	4.11	3.96
1ai7	4.09	4.10
4fcb	8.54	8.56
1qj1	8.05	7.66
1qhr	6.89	6.58
4u70	5.02	4.96
2p83	7.96	7.85
2p2h	7.17	7.19
4qpd	7.82	7.97
3b3x	3.60	3.48
5eob	9.62	10.07
3fhe	8.60	8.43
4hai	8.10	8.10
6gjl	3.86	3.52
5jv0	5.96	5.91
6gcw	8.64	8.60
4hdc	8.92	8.49
5aia	5.20	5.01
4bhi	7.05	7.06
3n3g	7.24	7.27
5swh	7.59	7.61
4tpm	8.62	8.41
4klv	3.78	3.78
1xbc	7.92	7.91
1hk1	5.64	5.79
3dkj	5.70	5.56
2bxt	8.52	8.44
6pgx	9.21	9.02
3e6v	6.83	6.66
6ey7	4.30	4.12
6g3c	6.91	6.87
4jnm	8.52	8.53
5zfi	5.92	5.59
1o0o	5.10	4.67
5q0p	7.41	7.09
6cvf	6.35	5.61
4qsx	1.74	1.51
6aej	6.15	5.89
5lvr	3.60	3.34
1hk3	6.59	5.85
4ded	7.42	7.30
5y0x	5.11	5.16
3mj1	7.82	7.80
4tpw	4.69	4.60
6fa5	6.75	6.54
5za2	5.77	5.77
5kr1	9.49	9.37
5tol	7.48	7.46
5j7q	4.58	4.50
3v4j	5.04	5.06
5o5a	4.77	4.59
2brg	5.21	5.21
4gg5	9.03	9.01
4amy	10.82	10.59
3mhl	7.25	7.24
4kiq	7.64	6.84
4pin	5.40	5.40
4ei4	8.74	8.77
2nt7	6.52	6.34
5l6p	7.26	7.13
4uiu	7.90	7.71
3dnt	4.74	4.88
2viz	6.22	6.28
3oqf	7.04	6.69
6dvm	8.52	8.34
3ihz	6.80	6.75
3sb0	5.26	5.12
4a4f	2.88	2.70
4hbv	4.64	4.30
4xkb	6.10	6.02
5jcj	4.42	4.31
3pd8	6.46	6.64
