PDB	Labels	Predictions
4ypw	5.50	5.22
4ypx	4.60	4.44
4ypy	3.80	4.75
4ypz	3.50	4.74
4yq0	4.40	6.02
4yq1	8.30	6.43
4yq2	8.30	6.13
4yq3	6.80	5.97
4yq4	5.70	5.18
4yq5	5.40	5.66
4yq6	6.10	5.55
4yq7	5.20	5.93
4yq8	5.10	5.27
4yq9	6.70	5.45
4yqa	6.30	5.43
4yqb	5.90	5.34
4yqc	6.70	5.39
4yqd	5.10	6.18
4yqg	5.70	4.94
4yqi	4.80	5.38
4yqj	6.20	4.86
4yqk	4.70	4.87
4yql	4.80	5.43
4yqn	5.80	5.48
4yqo	6.30	5.81
4yqp	5.70	6.06
4yqq	6.10	6.16
4yqr	4.00	5.31
4yqs	5.60	5.15
4yqt	6.10	5.38
4yjo	7.90	7.77
4yjp	8.46	7.70
4yjq	7.95	7.64
4yjr	7.69	7.75
4yjs	9.39	7.93
4yjt	8.79	8.06
4yju	7.94	7.95
4yjv	8.55	7.76
4ykr	7.53	6.16
4ykq	7.61	6.54
4ykt	8.28	7.34
4ykw	7.02	6.47
4ykx	5.56	5.87
4ykz	5.06	5.05
4yky	4.30	5.20
4yku	5.12	5.81
