PDB	Labels	Predictions
10gs	6.40	6.56
1bcu	3.28	5.55
1e66	9.89	6.50
1f8b	5.40	5.78
1f8c	7.40	6.16
1f8d	3.40	5.96
1gpk	5.37	6.60
1h23	8.35	7.77
1hfs	8.70	7.98
1hnn	6.24	6.56
1lbk	3.18	5.55
1lol	6.39	5.19
1loq	3.70	5.30
1lor	11.06	5.84
1mq6	11.15	7.42
1n1m	5.70	6.22
1n2v	4.08	6.58
1nvq	8.25	7.31
1o3f	7.96	6.35
1o5b	5.77	6.02
1os0	6.03	7.30
1oyt	7.24	7.32
1p1q	4.89	5.78
1ps3	2.28	5.44
1r5y	6.46	6.11
1sqa	9.21	6.99
1u1b	7.80	5.04
1u33	4.60	5.07
1uto	2.27	3.98
1vso	4.72	5.63
1w4o	5.22	4.48
1xd0	7.12	5.51
1yc1	6.17	6.53
1z95	7.12	7.25
2brb	4.86	6.35
2cbj	8.27	5.94
2cet	8.02	6.93
2d1o	7.70	7.53
2fvd	8.52	7.58
2g70	7.77	6.33
2hb1	3.80	5.48
2iwx	6.68	6.77
2j62	11.34	6.46
2j78	6.42	5.79
2jdm	5.40	4.96
2jdu	6.72	5.07
2jdy	4.37	5.54
2obf	8.85	7.44
2ole	7.25	7.92
2p4y	9.00	7.20
2pq9	8.11	6.96
2qbp	8.40	7.07
2qbr	6.33	6.45
2qft	5.26	4.75
2v00	3.66	5.62
2v7a	8.30	7.42
2vl4	6.01	5.64
2vo5	4.89	6.46
2vot	7.14	6.42
2vvn	7.30	6.36
2vw5	8.52	6.45
2w66	4.05	5.40
2wbg	4.45	6.35
2wca	5.60	6.62
2weg	6.50	6.96
2wtv	8.74	7.93
2x00	11.33	6.96
2x0y	4.60	5.45
2x8z	7.96	6.41
2x97	5.66	6.72
2xb8	7.59	6.79
2xbv	8.43	7.67
2xdl	3.10	5.81
2xhm	6.80	6.95
2xnb	6.83	7.65
2xy9	9.19	7.67
2xys	7.42	6.65
2y5h	5.79	7.29
2yfe	6.63	6.25
2yge	5.06	6.32
2yki	9.46	6.99
2ymd	3.16	5.87
2zcq	8.82	6.43
2zcr	6.87	6.62
2zjw	7.70	6.16
2zwz	7.79	6.03
2zx6	10.60	6.92
2zxd	5.22	5.92
3acw	4.76	6.26
3ag9	8.05	6.52
3ao4	2.07	5.66
3b68	8.40	6.85
3bfu	6.27	5.40
3bkk	6.08	6.84
3cft	4.19	5.67
3coy	6.02	7.03
3cyx	8.00	7.77
3d4z	4.89	5.86
3dd0	9.00	7.31
3dxg	2.40	4.82
3e93	8.85	8.09
3ebp	5.91	6.76
3ehy	5.85	6.39
3ejr	8.57	6.38
3f17	8.63	6.51
3f3c	6.02	5.57
3f80	4.22	5.19
3fcq	2.77	4.66
3fk1	2.62	5.23
3fv1	9.30	7.66
3g0w	9.52	7.42
3g2n	4.09	4.99
3g2z	2.36	5.20
3gbb	6.90	7.56
3gcs	7.25	7.72
3ge7	8.70	6.49
3gy4	5.10	4.25
3huc	5.99	6.69
3i3b	2.23	4.84
3imc	2.96	4.53
3ivg	4.30	6.24
3jvs	6.54	6.60
3k5v	6.30	6.05
3kgp	2.57	4.27
3kv2	7.32	5.50
3kwa	4.08	5.82
3l3n	8.18	6.60
3l7b	2.40	5.14
3lka	2.82	4.74
3mfv	2.52	5.38
3mss	4.66	5.48
3muz	3.46	5.68
3myg	10.70	7.20
3n7a	3.70	5.16
3n86	5.64	6.66
3nox	8.66	7.43
3nq3	3.78	5.79
3nw9	9.00	7.29
3oe5	6.88	6.53
3owj	6.07	6.23
3ozt	4.13	6.38
3pe2	9.76	7.84
3pww	7.32	7.63
3pxf	4.43	5.43
3u9q	4.38	5.87
3udh	2.85	4.04
3ueu	5.24	5.92
3uex	6.92	6.64
3uo4	6.52	7.20
3utu	10.92	7.38
3vd4	4.82	5.10
3vh9	6.24	4.95
3zso	5.12	6.42
3zsx	3.28	5.40
4de1	5.96	5.79
4de2	4.12	6.20
4des	5.85	6.39
4dew	7.00	6.84
4djr	11.52	9.19
4djv	6.72	6.49
4g8m	7.89	6.50
4gid	10.77	7.61
4gqq	2.89	5.16
4tmn	10.17	6.84
