PDB	Labels	Predictions
1a8i	5.52	4.62
1a99	5.70	5.49
1ax0	3.13	3.73
1b6l	8.30	7.65
1b6m	8.40	8.23
1duv	11.80	5.50
1dy4	4.36	6.56
1e2k	4.94	5.52
1fcx	7.12	8.32
1g2k	7.96	9.96
1gj8	6.96	5.58
1gjd	5.22	6.01
1gpk	5.37	6.31
1gyy	3.64	3.66
1h22	9.10	7.41
1h23	8.35	7.62
1h46	3.57	5.82
1hnn	6.24	4.77
1iy7	6.19	6.62
1kzk	10.39	9.12
1lrh	6.82	5.61
1nc1	6.12	9.38
1nc3	5.00	8.02
1nli	3.59	3.25
1nw5	5.21	5.12
1ow4	5.68	7.46
1p1n	6.80	5.76
1p1o	5.76	6.65
1ps3	2.28	4.77
1pxp	6.66	6.80
1r5y	6.46	4.59
1s38	5.15	4.64
1s39	7.70	4.60
1sr7	10.10	8.24
1sw1	7.30	6.10
1syh	6.41	5.46
1syi	5.48	6.10
1toj	3.39	4.14
1tok	2.47	3.64
1u1w	5.85	4.73
1ua4	4.22	5.42
1ui0	7.06	4.24
1utm	3.01	2.92
1uwu	5.98	6.24
1uz1	6.89	5.51
1uz4	3.40	5.10
1v1j	4.82	4.18
1w2g	4.57	5.20
1x8d	2.21	5.11
1xge	4.68	4.47
1y1m	1.82	6.24
1y1z	3.08	5.91
1y20	5.32	5.95
1yc1	6.17	6.73
1ydk	5.89	3.59
1z95	7.12	9.48
2aac	2.22	5.46
2afx	5.15	5.48
2ayr	9.29	8.59
2azr	3.64	5.41
2b07	6.43	5.80
2boh	8.52	7.39
2boj	5.77	5.02
2brb	4.86	5.59
2bvd	6.00	5.84
2byr	8.55	7.58
2cji	8.22	8.57
2fai	6.24	6.87
2fdp	7.59	8.18
2ff1	8.21	6.75
2fpz	3.96	4.46
2fqt	6.14	6.75
2fqw	6.68	5.94
2fqx	7.15	6.88
2fqy	6.57	6.87
2fvd	8.52	7.67
2fw6	2.92	3.75
2fxu	8.15	8.46
2h6b	5.39	5.29
2hb1	3.80	5.11
2hdq	1.40	3.54
2hdr	1.72	4.91
2i0a	11.40	10.38
2i0d	12.10	10.65
2il2	7.10	7.52
2iwx	6.68	6.59
2j2u	7.05	7.49
2j34	7.82	7.04
2j4i	9.00	8.82
2j78	6.42	5.61
1bcj	3.70	3.56
1bky	3.84	3.49
1d4i	8.85	9.22
1d4j	8.36	8.56
1eby	9.70	8.61
1ebz	9.40	8.72
1ec0	8.49	8.52
1ec1	8.92	8.51
1ec2	10.00	8.31
1enu	5.08	3.85
1f74	3.05	4.75
1gi9	5.96	5.69
1gww	4.28	5.03
1gx0	4.28	4.85
1o5a	6.42	5.54
1o5r	8.12	7.95
1q4w	6.46	4.70
1qkt	9.04	7.47
1qxl	7.96	8.04
1rdi	2.06	3.46
1rdn	1.84	3.60
1tr7	6.82	5.58
2a3c	4.37	4.15
2fv5	10.52	8.52
2h21	6.54	4.55
2hd6	7.80	6.92
1xl5	7.35	9.42
1y93	2.10	5.07
4ubp	5.59	3.23
1lhw	8.16	8.38
1s9t	6.60	5.61
1tt1	7.19	7.45
1uzv	5.18	5.22
2dm5	2.99	5.97
1xw6	5.62	4.14
2qrk	4.26	4.91
2nn1	5.82	5.32
2pou	7.42	7.91
3cd0	7.57	8.54
3cda	7.58	9.09
