PDB	Labels	Predictions
1gm8	4.80	5.54
1gpk	5.37	5.96
1hnn	6.24	4.57
1hp0	6.70	6.68
1hq2	6.77	4.99
1hvy	6.17	5.87
1hwi	7.55	5.84
1hww	7.70	4.66
1ia1	7.47	6.05
1j3j	8.01	4.94
1jd0	8.24	5.52
1jje	8.43	5.45
1ke5	6.25	6.12
1kzk	10.40	5.75
1l2s	4.59	4.61
1l7f	9.10	6.90
1lpz	7.60	6.25
1lrh	6.82	5.05
1m2z	7.22	6.58
1mmv	7.24	4.91
1n1m	5.70	4.51
1n2v	4.08	5.81
1n46	10.52	6.54
1nav	7.60	5.60
1of1	4.82	5.45
1of6	6.05	3.78
1opk	9.82	6.63
1oq5	7.68	7.35
1owe	6.20	5.68
1oyt	7.24	6.83
1p2y	5.00	4.87
1p62	4.66	5.44
1pmn	8.15	7.54
1q1g	8.57	6.48
1q41	7.66	5.96
1q4g	6.89	6.21
1r1h	8.92	5.81
1r55	6.80	5.43
1r58	6.96	6.03
1r9o	5.02	5.85
1s19	9.51	6.80
1s3v	7.42	6.86
1sg0	7.47	5.09
1sj0	9.10	6.55
1sq5	4.39	4.42
1sqn	9.40	5.88
1t40	7.96	6.06
1t46	6.38	7.00
1t9b	6.90	5.70
1tow	6.24	5.91
1tt1	7.19	4.84
1u1c	5.37	5.44
1uml	7.52	6.26
1unl	6.70	6.92
1uou	7.70	4.74
1v0p	6.89	5.65
1v48	8.16	5.50
1v4s	6.44	6.21
1vcj	4.59	5.81
1w1p	2.30	4.50
1w2g	4.57	5.62
1xm6	6.38	5.93
1xoq	9.17	7.42
1xoz	8.92	6.76
1y6b	7.42	7.00
1ygc	9.46	7.66
1yqy	7.62	5.82
1ywr	7.49	7.25
1z95	7.12	8.01
2bm2	7.82	6.08
2br1	5.14	5.50
2bsm	5.82	6.59
