PDB	Labels	Predictions
1a8i	5.52	5.12
1a99	5.70	5.23
1ax0	3.13	4.44
1b6l	8.30	7.56
1b6m	8.40	8.19
1duv	11.80	6.03
1dy4	4.36	5.89
1e2k	4.94	5.12
1fcx	7.12	7.20
1g2k	7.96	8.46
1gj8	6.96	8.04
1gjd	5.22	7.73
1gpk	5.37	7.48
1gyy	3.64	4.09
1h22	9.10	7.04
1h23	8.35	7.14
1h46	3.57	5.24
1hnn	6.24	8.29
1iy7	6.19	5.49
1kzk	10.39	9.81
1lrh	6.82	4.44
1nc1	6.12	8.12
1nc3	5.00	6.67
1nli	3.59	6.37
1nw5	5.21	4.57
1ow4	5.68	4.75
1p1n	6.80	6.10
1p1o	5.76	7.22
1ps3	2.28	4.36
1pxp	6.66	6.74
1r5y	6.46	4.13
1s38	5.15	6.31
1s39	7.70	4.20
1sr7	10.10	9.21
1sw1	7.30	4.60
1syh	6.41	7.23
1syi	5.48	7.23
1toj	3.39	4.22
1tok	2.47	4.86
1u1w	5.85	3.87
1ua4	4.22	6.03
1ui0	7.06	5.07
1utm	3.01	3.27
1uwu	5.98	4.52
1uz1	6.89	6.23
1uz4	3.40	5.10
1v1j	4.82	4.43
1w2g	4.57	4.60
1x8d	2.21	4.12
1xge	4.68	6.78
1y1m	1.82	7.89
1y1z	3.08	7.55
1y20	5.32	7.88
1yc1	6.17	7.59
1ydk	5.89	5.27
1z95	7.12	9.14
2aac	2.22	4.34
2afx	5.15	5.77
2ayr	9.29	8.18
2azr	3.64	4.78
2b07	6.43	5.84
2boh	8.52	8.35
2boj	5.77	6.81
2brb	4.86	6.12
2bvd	6.00	5.95
2byr	8.55	8.34
2cji	8.22	8.02
2fai	6.24	7.00
2fdp	7.59	7.52
2ff1	8.21	4.91
2fpz	3.96	4.61
2fqt	6.14	6.63
2fqw	6.68	5.52
2fqx	7.15	5.88
2fqy	6.57	4.60
2fvd	8.52	7.17
2fw6	2.92	3.89
2fxu	8.15	6.24
2h6b	5.39	4.86
2hb1	3.80	4.71
2hdq	1.40	3.99
2hdr	1.72	3.81
2i0a	11.40	11.94
2i0d	12.10	11.33
2il2	7.10	8.05
2iwx	6.68	7.21
2j2u	7.05	8.10
2j34	7.82	8.50
2j4i	9.00	8.70
2j78	6.42	6.27
1bcj	3.70	5.00
1bky	3.84	4.97
1d4i	8.85	9.30
1d4j	8.36	10.30
1eby	9.70	9.67
1ebz	9.40	7.73
1ec0	8.49	9.48
1ec1	8.92	9.04
1ec2	10.00	8.88
1enu	5.08	3.82
1f74	3.05	5.70
1gi9	5.96	7.21
1gww	4.28	4.69
1gx0	4.28	4.75
1o5a	6.42	7.96
1o5r	8.12	7.52
1q4w	6.46	4.11
1qkt	9.04	8.27
1qxl	7.96	8.00
1rdi	2.06	1.64
1rdn	1.84	3.11
1tr7	6.82	7.29
2a3c	4.37	4.71
2fv5	10.52	7.28
2h21	6.54	4.65
2hd6	7.80	9.54
1xl5	7.35	9.14
1y93	2.10	6.02
4ubp	5.59	6.22
1lhw	8.16	7.36
1s9t	6.60	6.89
1tt1	7.19	8.43
1uzv	5.18	5.43
2dm5	2.99	6.27
1xw6	5.62	5.11
2qrk	4.26	6.00
2nn1	5.82	7.67
2pou	7.42	9.60
3cd0	7.57	7.65
3cda	7.58	9.32
