PDB	Labels	Predictions
2are	3.28	4.97
2oag	8.47	8.48
2jbj	9.70	7.82
2pwd	4.40	5.84
2pwg	4.82	6.32
2oym	5.00	5.41
2hzy	7.39	4.83
2ihj	4.59	4.26
2ojg	5.64	6.51
2hzl	6.57	2.96
2ovv	7.92	8.78
2nta	4.80	7.66
2qu6	8.52	8.96
2pog	9.54	7.81
2o4j	10.10	8.90
3b92	8.00	8.23
2p98	6.19	4.74
2z4b	9.36	9.61
2jj3	9.55	9.37
2h15	5.67	7.07
2pov	7.12	7.08
2pow	7.20	7.05
2nmx	5.57	5.44
1vso	4.72	7.16
2p95	9.37	8.31
2p16	10.10	9.02
2flr	6.10	6.59
2pgz	5.74	6.17
2bys	9.52	6.28
2gkl	5.35	3.68
2nsl	4.68	5.15
2nsj	4.79	5.15
2c92	5.68	6.20
2c94	6.82	6.03
2nnq	8.70	6.61
2psv	7.24	9.19
2cem	7.92	8.79
2cen	8.30	8.79
2q54	9.01	10.89
2b3f	6.03	4.22
2bbf	5.10	6.05
2e2r	8.26	6.52
2gz2	5.22	6.19
2hr6	4.92	3.73
2idz	9.40	5.70
2ihk	4.16	4.26
2jff	3.62	3.70
2oiq	4.94	8.28
2otz	3.63	3.76
2ou0	3.23	3.71
2pjo	0.05	2.75
2pzv	3.87	3.03
2q88	5.80	3.86
2q89	6.30	7.08
2qeh	8.62	6.79
2qvu	6.44	4.65
2r3d	-0.15	3.10
2r5p	8.48	9.47
2rde	7.01	6.12
2v8q	4.61	5.54
3b50	7.55	7.19
3bgq	7.96	9.89
3bgz	6.26	6.89
2v8y	5.71	4.66
2jgb	5.61	6.30
1gja	5.42	5.66
1swk	12.00	8.56
1toi	4.05	3.86
1iup	2.54	4.61
1tog	3.22	3.86
1uto	2.27	3.26
1ukb	3.19	3.93
2cjp	3.10	4.95
1vot	6.60	7.23
2fx6	3.70	4.75
2c1q	13.00	7.09
2e2p	4.74	4.76
2epn	7.22	5.84
2i2c	4.70	4.34
2j4k	4.85	6.34
2jdu	6.72	7.24
2jdy	4.37	7.21
2jke	4.23	4.67
2p3t	11.30	9.37
2p4y	9.00	7.07
2p7g	6.53	6.52
2pqc	5.74	7.29
2q6m	6.29	7.90
2q8z	5.68	5.35
2qbq	7.44	5.12
2qbr	6.33	5.16
2qdt	5.19	4.36
2qhy	7.48	10.11
2qhz	7.28	10.14
2qi1	7.30	10.10
2qi3	10.20	11.01
2qi4	10.44	10.84
2qi5	10.85	10.19
2qi6	10.57	10.74
2qmg	9.15	8.23
2qnq	6.11	5.70
2qrl	4.00	5.35
2qry	8.64	4.17
2r6w	9.36	8.06
2r75	6.15	6.22
2reg	5.57	4.58
2rkd	2.72	3.59
2uwl	8.40	8.37
2uwp	6.81	8.41
2uy4	4.68	8.02
2v2c	3.41	3.92
2v77	5.06	5.56
2v7t	7.48	6.00
2v7u	5.90	5.57
2v7v	6.66	5.21
2vhw	5.09	5.10
2vkm	8.74	7.61
2vmd	3.02	4.17
2vpn	6.72	3.53
2vuk	3.82	4.56
2vw5	8.52	5.73
2w26	9.40	8.82
2zmm	7.60	4.95
2zn7	7.89	4.90
3b3c	3.98	5.76
3b7r	7.70	8.77
3bex	5.57	2.77
3bl0	6.92	6.03
3brn	8.70	5.21
3bu1	8.15	5.56
3bxe	5.48	4.63
3c2f	2.00	6.39
3c2o	3.35	6.34
3c2r	3.11	6.27
3c7i	5.64	8.59
3ccw	7.87	7.21
3ccz	7.29	7.30
3cd7	7.84	7.17
3czv	7.80	7.45
3d2r	5.48	4.71
3d51	4.15	4.82
3d83	8.36	6.98
3ddg	6.00	6.45
3dp4	7.37	6.93
3e92	8.00	8.46
3eko	6.70	4.89
3ekr	5.55	5.97
3ene	6.24	7.43
3eqr	8.70	9.59
3f8c	7.68	7.11
3fat	7.64	5.39
