PDB	Labels	Predictions
1bcu	3.28	5.35
1bzc	4.92	5.80
1c5z	4.01	4.18
1e66	9.89	7.08
1eby	9.70	8.66
1g2k	7.96	8.63
1gpk	5.37	6.09
1gpn	6.48	6.51
1h22	9.10	7.36
1h23	8.35	7.33
1k1i	6.58	7.09
1lpg	7.09	7.97
1mq6	11.15	7.72
1nc1	6.12	6.86
1nc3	5.00	6.20
1nvq	8.25	7.35
1o0h	5.92	5.01
1o3f	7.96	6.36
1o5b	5.77	5.95
1owh	7.40	6.88
1oyt	7.24	7.70
1p1n	6.80	6.32
1p1q	4.89	5.67
1ps3	2.28	5.62
1pxn	7.15	7.04
1qf1	7.32	6.95
1qkt	9.04	7.19
1r5y	6.46	5.59
1s38	5.15	6.25
1sqa	9.21	7.39
1syi	5.44	6.26
1u1b	7.80	4.52
1uto	2.27	3.93
1vso	4.72	5.86
1w4o	5.22	4.95
1y6r	10.11	7.29
1yc1	6.17	6.67
1z6e	9.72	8.12
1z95	7.12	7.15
1z9g	5.64	5.61
2al5	8.40	6.01
2br1	5.14	7.03
2brb	4.86	6.54
2cbv	5.48	5.89
2cet	8.02	6.89
2fvd	8.52	7.42
2fxs	6.06	6.96
2hb1	3.80	5.69
2iwx	6.68	6.49
2j78	6.42	5.77
2j7h	7.19	5.97
2p15	10.30	8.38
2p4y	9.00	7.34
2pog	9.54	7.76
2qbp	8.40	6.86
2qbq	7.44	7.00
2qbr	6.33	6.88
2qe4	7.96	7.67
2qnq	6.11	6.87
2r9w	5.10	5.67
2v00	3.66	6.12
2v7a	8.30	7.82
2vkm	8.74	7.89
2vvn	7.30	6.12
2vw5	8.52	6.42
2w4x	4.85	5.12
2w66	4.05	5.63
2wbg	4.45	6.10
2wca	5.60	6.56
2weg	6.50	7.05
2wer	7.05	7.08
2wn9	8.52	7.14
2wnc	6.32	6.87
2wtv	8.74	7.40
2wvt	6.12	5.63
2x00	11.33	7.18
2xb8	7.59	6.66
2xbv	8.43	7.67
2xdl	3.10	6.30
2xii	7.20	7.29
2xj7	6.66	6.14
2xnb	6.83	7.42
2xys	7.42	6.81
2y5h	5.79	7.35
2yfe	6.63	6.23
2yge	5.06	6.44
2yki	9.46	6.76
2ymd	3.16	6.11
2zb1	6.32	7.49
2zcq	8.82	6.86
2zcr	6.87	6.93
2zda	8.40	7.10
2zy1	7.40	7.06
3acw	4.76	6.29
3ag9	8.05	6.52
3ao4	2.07	5.71
3arp	7.15	7.59
3arq	6.40	6.58
3aru	3.22	5.78
3arv	5.64	6.29
3ary	6.00	6.37
3b1m	8.48	6.84
3b27	5.16	6.84
3b5r	8.77	7.85
3b65	9.27	8.32
3b68	8.40	7.18
3bgz	6.26	6.50
3coy	6.02	6.45
3coz	5.57	6.44
3d4z	4.89	5.56
3d6q	3.76	5.54
3dd0	9.00	7.29
3dx1	3.58	4.86
3dx2	6.82	5.53
