PDB	Labels	Predictions
4fud	6.35	3.98
4fue	7.23	6.90
4fu7	6.20	3.99
4fu8	5.23	3.34
4fu9	6.20	6.68
4fub	6.21	5.57
4fuc	7.40	7.47
4fsm	7.62	8.08
4fsw	4.76	6.00
4ft5	7.56	7.52
4fsn	7.70	8.26
4fsz	6.97	7.29
4ft7	8.87	9.33
4ft0	7.11	8.22
4ft9	7.69	7.20
4fta	7.39	7.63
4ftc	7.63	6.55
4fsq	8.80	6.13
4fsr	7.94	8.47
4fst	8.28	7.03
4fw3	7.23	9.80
4fw4	8.08	10.73
4fw5	7.48	10.02
4fw6	7.70	9.74
4fw7	7.13	9.40
4fux	6.00	7.59
4fuy	6.09	7.60
4fv0	5.59	9.71
4fv1	7.08	9.24
4fv2	7.68	7.38
4fv3	7.74	8.04
4ev4	7.40	7.50
4fv5	7.70	9.11
4fv7	7.57	8.82
4fv8	7.82	9.96
4fv9	6.72	8.78
4fx3	8.07	6.37
4ek4	4.48	6.49
4ek5	6.09	7.05
4fkg	4.67	6.80
4fki	4.23	5.75
4ek6	6.04	6.49
4fjk	6.55	4.75
4ek8	7.11	5.74
3sw4	6.02	8.17
3sw7	6.64	6.18
4fko	6.11	6.20
4fkp	6.54	7.13
4fkq	6.28	6.52
4fkr	6.64	6.38
4fks	6.28	7.81
4fkt	5.97	6.98
4fku	7.01	6.30
4fkv	6.60	5.69
4fkw	7.33	6.26
