PDB	Labels	Predictions
1a8i	5.52	4.05
1a99	5.70	2.42
1ax0	3.13	5.13
1b6l	8.30	8.03
1b6m	8.40	9.16
1duv	11.80	4.46
1dy4	4.36	6.06
1e2k	4.94	4.67
1fcx	7.12	7.17
1g2k	7.96	7.63
1gj8	6.96	7.37
1gjd	5.22	7.17
1gpk	5.37	6.84
1gyy	3.64	2.64
1h22	9.10	7.41
1h23	8.35	7.37
1h46	3.57	5.17
1hnn	6.24	7.57
1iy7	6.19	7.70
1kzk	10.39	9.76
1lrh	6.82	4.13
1nc1	6.12	8.12
1nc3	5.00	5.47
1nli	3.59	7.86
1nw5	5.21	5.82
1ow4	5.68	6.06
1p1n	6.80	6.12
1p1o	5.76	4.62
1ps3	2.28	3.98
1pxp	6.66	6.55
1r5y	6.46	4.89
1s38	5.15	5.49
1s39	7.70	5.16
1sr7	10.10	7.88
1sw1	7.30	3.66
1syh	6.41	5.94
1syi	5.48	5.94
1toj	3.39	6.50
1tok	2.47	6.24
1u1w	5.85	2.61
1ua4	4.22	5.00
1ui0	7.06	2.83
1utm	3.01	3.06
1uwu	5.98	6.35
1uz1	6.89	6.02
1uz4	3.40	6.61
1v1j	4.82	4.60
1w2g	4.57	3.43
1x8d	2.21	4.97
1xge	4.68	4.85
1y1m	1.82	7.64
1y1z	3.08	7.68
1y20	5.32	7.41
1yc1	6.17	6.70
1ydk	5.89	5.81
1z95	7.12	8.66
2aac	2.22	5.92
2afx	5.15	6.71
2ayr	9.29	7.74
2azr	3.64	4.43
2b07	6.43	6.66
2boh	8.52	8.06
2boj	5.77	5.85
2brb	4.86	6.54
2bvd	6.00	5.16
2byr	8.55	8.18
2cji	8.22	7.98
2fai	6.24	6.09
2fdp	7.59	7.99
2ff1	8.21	4.82
2fpz	3.96	5.63
2fqt	6.14	6.17
2fqw	6.68	4.91
2fqx	7.15	4.95
2fqy	6.57	4.90
2fvd	8.52	7.72
2fw6	2.92	5.73
2fxu	8.15	6.54
2h6b	5.39	5.51
2hb1	3.80	4.03
2hdq	1.40	2.27
2hdr	1.72	2.59
2i0a	11.40	9.78
2i0d	12.10	9.83
2il2	7.10	8.47
2iwx	6.68	5.18
2j2u	7.05	8.06
2j34	7.82	8.11
2j4i	9.00	7.97
2j78	6.42	6.04
1bcj	3.70	4.76
1bky	3.84	5.71
1d4i	8.85	8.13
1d4j	8.36	8.28
1eby	9.70	7.79
1ebz	9.40	8.05
1ec0	8.49	7.76
1ec1	8.92	7.18
1ec2	10.00	7.10
1enu	5.08	5.40
1f74	3.05	4.57
1gi9	5.96	6.40
1gww	4.28	4.22
1gx0	4.28	4.22
1o5a	6.42	6.68
1o5r	8.12	7.17
1q4w	6.46	4.89
1qkt	9.04	7.19
1qxl	7.96	7.40
1rdi	2.06	2.06
1rdn	1.84	2.04
1tr7	6.82	7.04
2a3c	4.37	4.47
2fv5	10.52	7.84
2h21	6.54	3.20
2hd6	7.80	7.28
1xl5	7.35	7.92
1y93	2.10	5.53
4ubp	5.59	3.57
1lhw	8.16	7.85
1s9t	6.60	6.62
1tt1	7.19	8.02
1uzv	5.18	6.20
2dm5	2.99	6.58
1xw6	5.62	6.06
2qrk	4.26	6.46
2nn1	5.82	6.02
2pou	7.42	6.90
3cd0	7.57	8.29
3cda	7.58	8.91
