PDB	Labels	Predictions
4fud	6.35	4.94
4fue	7.23	7.35
4fu7	6.20	6.19
4fu8	5.23	5.39
4fu9	6.20	8.14
4fub	6.21	6.22
4fuc	7.40	7.97
4fsm	7.62	7.99
4fsw	4.76	7.10
4ft5	7.56	8.13
4fsn	7.70	8.21
4fsz	6.97	6.86
4ft7	8.87	8.10
4ft0	7.11	8.16
4ft9	7.69	8.18
4fta	7.39	8.50
4ftc	7.63	9.07
4fsq	8.80	8.79
4fsr	7.94	8.47
4fst	8.28	8.09
4fw3	7.23	9.18
4fw4	8.08	9.57
4fw5	7.48	9.06
4fw6	7.70	9.16
4fw7	7.13	8.94
4fux	6.00	8.94
4fuy	6.09	8.21
4fv0	5.59	8.61
4fv1	7.08	8.41
4fv2	7.68	8.37
4fv3	7.74	8.19
4ev4	7.40	9.19
4fv5	7.70	8.43
4fv7	7.57	8.89
4fv8	7.82	9.14
4fv9	6.72	8.69
4fx3	8.07	8.25
4ek4	4.48	7.24
4ek5	6.09	7.56
4fkg	4.67	6.44
4fki	4.23	7.95
4ek6	6.04	7.93
4fjk	6.55	5.44
4ek8	7.11	7.18
3sw4	6.02	6.44
3sw7	6.64	6.64
4fko	6.11	6.86
4fkp	6.54	8.53
4fkq	6.28	7.62
4fkr	6.64	8.08
4fks	6.28	8.52
4fkt	5.97	8.05
4fku	7.01	8.25
4fkv	6.60	7.97
4fkw	7.33	8.22
