PDB	Labels	Predictions
3m1k	5.39	5.55
3rz1	8.74	8.26
5u6d	8.59	7.55
5tuy	6.35	6.20
4u6r	7.85	8.54
6hky	9.34	9.47
3bkl	6.17	7.67
2rcw	8.10	7.96
5alg	7.52	7.03
5k0f	6.07	6.84
4x8v	6.89	7.27
5wev	6.82	7.92
2ei6	7.39	8.77
2xkd	5.64	5.28
5j9f	7.23	7.17
6s9x	6.42	7.31
6nlj	4.82	4.99
1ett	5.89	7.26
6ugq	7.55	6.62
3hvk	8.52	8.46
3wym	9.52	8.93
4leq	6.54	7.23
2p8n	3.15	3.64
3iej	6.66	7.15
5aae	7.46	6.83
5teh	7.55	8.38
5xij	7.30	6.85
3gt9	3.96	6.46
6ouv	5.55	6.08
6knh	3.55	3.82
4w9x	7.40	7.40
2wkt	4.31	5.66
4uv8	6.47	6.05
4p02	6.40	6.40
2ghg	8.82	8.64
5a3s	8.68	7.97
4cwo	5.21	5.03
4i7l	3.99	3.77
6abk	1.95	5.44
6myn	7.85	8.35
5wr7	8.96	9.26
6hys	5.59	5.02
1o4d	3.52	3.56
3aas	4.51	5.66
1pf8	7.51	7.35
6mjf	5.16	5.30
2j7e	7.32	7.79
5x73	6.74	6.50
6mmo	3.35	4.51
6nfg	4.11	5.64
1ai7	4.09	3.76
4fcb	8.54	9.63
1qj1	8.05	7.64
1qhr	6.89	5.89
4u70	5.02	5.45
2p83	7.96	8.30
2p2h	7.17	7.88
4qpd	7.82	6.22
3b3x	3.60	4.15
5eob	9.62	8.69
3fhe	8.60	6.89
4hai	8.10	7.99
6gjl	3.86	4.15
5jv0	5.96	5.77
6gcw	8.64	8.02
4hdc	8.92	7.60
5aia	5.20	5.21
4bhi	7.05	6.17
3n3g	7.24	6.85
5swh	7.59	8.53
4tpm	8.62	8.71
4klv	3.78	4.79
1xbc	7.92	8.27
1hk1	5.64	6.54
3dkj	5.70	5.20
2bxt	8.52	8.98
6ey7	4.30	4.35
6g3c	6.91	7.61
4jnm	8.52	8.08
5zfi	5.92	7.14
1o0o	5.10	4.72
5q0p	7.41	7.74
6cvf	6.35	5.64
4qsx	1.74	3.65
6aej	6.15	6.76
5lvr	3.60	3.72
1hk3	6.59	6.72
4ded	7.42	8.74
5y0x	5.11	6.88
3mj1	7.82	7.76
4tpw	4.69	5.60
6fa5	6.75	4.69
5za2	5.77	6.73
5kr1	9.49	9.93
5tol	7.48	7.27
5j7q	4.58	5.08
3v4j	5.04	4.81
5o5a	4.77	5.45
2brg	5.21	6.55
4gg5	9.03	7.96
4amy	10.82	8.33
3mhl	7.25	7.07
4kiq	7.64	8.41
4pin	5.40	5.13
4ei4	8.74	8.88
2nt7	6.52	7.66
5l6p	7.26	6.55
4uiu	7.90	7.57
3dnt	4.74	5.59
2viz	6.22	7.56
3oqf	7.04	7.59
6dvm	8.52	7.71
3ihz	6.80	7.11
3sb0	5.26	5.67
4a4f	2.88	3.82
4hbv	4.64	4.38
4xkb	6.10	6.07
5jcj	4.42	4.76
3pd8	6.46	6.81
5kks	8.70	8.17
1ung	6.80	6.32
2o8h	7.60	6.80
4hxl	5.66	7.28
3vi5	5.68	7.06
4r92	7.41	6.96
3mzc	6.65	7.26
4qtl	6.92	7.15
4di2	8.26	8.33
5hzx	8.55	8.42
4q7v	3.59	4.07
6bhv	5.23	6.22
2ckm	8.82	8.71
4mk0	5.20	6.62
4r5t	6.10	6.74
1y2e	6.80	6.97
3iaf	2.92	6.78
4fli	5.44	5.71
4zei	5.88	4.38
5h1t	3.80	3.84
2gh6	4.95	5.25
4ona	8.15	8.13
5umy	6.97	7.19
5uga	6.79	6.69
5nuu	8.20	8.40
1lhg	7.10	7.99
3iod	4.10	5.41
5eak	9.30	9.38
6q54	6.49	6.27
5w6e	8.04	7.90
2i4u	11.57	10.23
2qcg	4.00	5.62
4o3f	5.56	5.99
5khi	6.77	5.64
4iif	5.18	5.31
3kqy	4.82	5.13
4k6i	6.20	6.85
4z0q	8.17	8.19
4x3u	5.09	5.28
4mma	6.04	5.68
6c8c	6.38	8.26
6c3u	5.40	5.56
3tzm	7.77	7.34
2ww2	4.85	4.27
2xru	7.51	7.98
3abu	5.62	6.22
4n00	8.02	7.66
4cc6	6.64	6.72
5zo8	8.20	7.49
2v12	9.05	7.74
6j06	6.59	6.13
4yne	8.52	8.45
5fck	8.22	8.47
5fut	6.45	7.11
3f3u	4.74	5.74
4bb4	6.72	7.76
2fwy	6.70	5.47
6fe0	6.48	6.79
1w1d	6.52	5.28
2xgo	3.00	4.73
5ak4	4.23	5.08
6pid	4.54	6.44
6f6s	2.89	5.18
5ehv	3.08	5.01
4tmr	7.22	7.67
1bl7	7.72	6.63
4o05	7.43	7.63
2qi7	10.21	9.81
6mmc	3.61	5.15
3d4q	10.52	8.59
4cix	4.47	5.18
4xx4	7.36	7.14
5aqt	3.51	4.89
5fqv	6.21	7.57
6fsy	6.61	6.49
3t6y	5.52	6.04
1v2l	4.29	4.13
2oz6	5.26	4.42
1ca8	9.49	8.48
6m8a	5.26	5.42
5sym	6.55	6.32
5t19	4.49	4.84
4pb2	4.80	4.15
3qd3	8.00	8.63
1w1y	2.62	5.44
5mys	4.30	5.17
4cwf	4.49	4.34
4nh8	8.52	8.17
5q0q	6.11	7.40
1aw1	1.05	3.79
2wi6	6.64	7.60
4e3d	2.30	3.87
4eqc	8.10	8.45
6gcr	8.33	9.09
6cpw	8.25	8.31
5alw	5.15	5.97
3c4h	5.70	5.82
4pid	4.62	6.14
2ou7	3.81	5.16
4djq	10.32	10.20
3ljg	7.73	8.33
6iez	6.52	7.42
2w97	0.96	3.14
3djq	2.98	4.39
1f5l	5.28	6.19
5toz	9.46	7.89
3f8w	4.08	4.92
3fuh	2.70	4.15
4r5v	6.15	6.81
5l8c	7.00	7.33
4qyg	8.39	8.54
5h9r	6.08	5.15
2f81	10.52	10.09
2xyd	6.82	7.23
5yfs	4.86	5.48
5tkd	8.15	7.59
2zm3	6.21	6.70
5tob	8.82	8.08
4l0s	6.84	7.55
3pb9	6.58	5.84
3vbq	9.33	8.38
4euv	6.30	6.38
4i6f	8.30	7.81
6j8r	6.12	5.37
4mwc	5.87	6.17
4a4l	7.82	8.26
3e6k	5.15	5.21
2g9q	6.40	3.79
3mrv	3.74	4.51
4lbu	6.56	7.31
4nah	6.31	6.60
5kls	6.71	4.09
4bt3	3.12	3.79
1g9s	3.61	5.26
1o46	8.00	7.35
4dbn	8.15	7.98
5khx	7.85	7.69
4wp7	6.10	6.61
6o5u	4.38	5.56
6gjw	4.96	5.49
5dx4	6.86	6.11
4mp2	5.45	6.09
4yih	4.66	6.22
3f36	2.89	3.83
5ei8	8.10	8.28
6nzh	8.80	8.72
5qas	3.72	3.92
5sz9	4.42	6.21
4n7j	5.47	4.45
5g5f	5.28	4.99
3omm	7.43	7.62
1qj7	8.10	7.96
6ndl	7.19	9.20
1r5n	5.42	5.78
4py2	6.57	5.81
6udt	10.00	9.27
3eor	1.40	4.33
5uqx	6.21	7.14
2qch	3.60	6.36
3dcv	8.52	7.62
4h3a	6.29	6.26
3py0	6.89	7.62
4l7d	6.12	6.15
4jz1	6.70	7.90
3fi3	7.92	7.65
2y2k	5.16	5.06
4cpt	7.70	8.77
6p3v	7.02	6.70
6aa4	6.33	7.26
1y2f	4.92	5.66
3ehx	7.60	7.17
4lkt	5.90	6.04
2j87	4.85	5.55
5dh4	7.24	7.01
6hqy	6.44	6.85
1wcc	3.46	3.54
2i47	8.66	8.22
1uu8	5.05	6.11
6d1m	8.20	7.50
1v2q	4.13	5.13
6hcu	7.82	8.65
5sz4	9.70	8.30
4db7	6.56	6.06
3bl1	5.60	6.80
4nb6	7.22	7.67
3fxw	5.96	7.85
3zmh	5.28	5.65
5uzj	6.78	8.06
