PDB	Labels	Predictions
4fud	6.35	4.48
4fue	7.23	7.60
4fu7	6.20	4.67
4fu8	5.23	4.38
4fu9	6.20	6.59
4fub	6.21	7.32
4fuc	7.40	5.35
4fsm	7.62	7.55
4fsw	4.76	5.56
4ft5	7.56	7.26
4fsn	7.70	7.91
4fsz	6.97	6.76
4ft7	8.87	7.77
4ft0	7.11	7.18
4ft9	7.69	7.63
4fta	7.39	7.83
4ftc	7.63	7.72
4fsq	8.80	6.03
4fsr	7.94	7.59
4fst	8.28	8.05
4fw3	7.23	11.29
4fw4	8.08	11.31
4fw5	7.48	7.59
4fw6	7.70	8.06
4fw7	7.13	7.64
4fux	6.00	8.68
4fuy	6.09	7.70
4fv0	5.59	7.45
4fv1	7.08	7.49
4fv2	7.68	7.92
4fv3	7.74	7.83
4ev4	7.40	5.85
4fv5	7.70	8.50
4fv7	7.57	8.32
4fv8	7.82	8.43
4fv9	6.72	8.09
4fx3	8.07	7.41
4ek4	4.48	5.43
4ek5	6.09	7.49
4fkg	4.67	7.44
4fki	4.23	6.78
4ek6	6.04	6.67
4fjk	6.55	5.04
4ek8	7.11	7.58
3sw4	6.02	7.78
3sw7	6.64	8.05
4fko	6.11	7.86
4fkp	6.54	6.50
4fkq	6.28	7.72
4fkr	6.64	7.59
4fks	6.28	7.32
4fkt	5.97	6.62
4fku	7.01	7.41
4fkv	6.60	7.26
4fkw	7.33	7.50
