PDB	Labels	Predictions
1gm8	4.80	3.60
1gpk	5.37	8.48
1hnn	6.24	7.13
1hp0	6.70	4.15
1hq2	6.77	4.69
1hvy	6.17	6.11
1hwi	7.55	8.04
1hww	7.70	3.66
1ia1	7.47	5.51
1j3j	8.01	5.71
1jd0	8.24	7.89
1jje	8.43	6.52
1ke5	6.25	6.63
1kzk	10.40	8.23
1l2s	4.59	5.03
1l7f	9.10	7.58
1lpz	7.60	7.88
1lrh	6.82	2.75
1m2z	7.22	8.07
1mmv	7.24	6.23
1n1m	5.70	5.53
1n2v	4.08	4.55
1n46	10.52	7.87
1nav	7.60	4.52
1of1	4.82	6.71
1of6	6.05	3.92
1opk	9.82	7.53
1oq5	7.68	8.03
1owe	6.20	6.59
1oyt	7.24	6.24
1p2y	5.00	5.05
1p62	4.66	5.18
1pmn	8.15	8.15
1q1g	8.57	6.55
1q41	7.66	7.11
1q4g	6.89	4.18
1r1h	8.92	7.58
1r55	6.80	5.75
1r58	6.96	8.15
1r9o	5.02	5.89
1s19	9.51	7.58
1s3v	7.42	6.40
1sg0	7.47	4.12
1sj0	9.10	8.48
1sq5	4.39	4.66
1sqn	9.40	7.54
1t40	7.96	6.48
1t46	6.38	7.03
1t9b	6.90	6.65
1tow	6.24	6.78
1tt1	7.19	8.54
1u1c	5.37	6.05
1uml	7.52	6.78
1unl	6.70	6.39
1uou	7.70	6.02
1v0p	6.89	6.58
1v48	8.16	5.19
1v4s	6.44	7.90
1vcj	4.59	5.35
1w1p	2.30	3.08
1w2g	4.57	4.28
1xm6	6.38	5.60
1xoq	9.17	9.28
1xoz	8.92	8.73
1y6b	7.42	7.98
1ygc	9.46	7.75
1yqy	7.62	5.59
1ywr	7.49	8.23
1z95	7.12	8.81
2bm2	7.82	7.49
2br1	5.14	6.86
2bsm	5.82	6.90
