PDB	Labels	Predictions
1bcu	3.28	3.61
1bzc	4.92	6.38
1c5z	4.01	4.19
1e66	9.89	8.48
1eby	9.70	7.86
1g2k	7.96	8.28
1gpk	5.37	8.48
1gpn	6.48	8.38
1h22	9.10	7.62
1h23	8.35	7.54
1k1i	6.58	5.87
1lpg	7.09	10.64
1mq6	11.15	8.76
1nc1	6.12	3.68
1nc3	5.00	3.78
1nvq	8.25	7.44
1o0h	5.92	4.18
1o3f	7.96	5.35
1o5b	5.77	6.49
1owh	7.40	5.35
1oyt	7.24	6.24
1p1n	6.80	5.81
1p1q	4.89	5.96
1ps3	2.28	3.03
1pxn	7.15	7.61
1qf1	7.32	7.91
1qkt	9.04	9.02
1r5y	6.46	4.09
1s38	5.15	4.89
1sqa	9.21	7.73
1syi	5.44	6.75
1u1b	7.80	4.46
1uto	2.27	2.12
1vso	4.72	6.70
1w4o	5.22	3.47
1y6r	10.11	8.88
1yc1	6.17	5.22
1z6e	9.72	8.98
1z95	7.12	8.81
1z9g	5.64	3.20
2al5	8.40	5.00
2br1	5.14	6.86
2brb	4.86	4.67
2cbv	5.48	5.42
2cet	8.02	7.10
2fvd	8.52	7.23
2fxs	6.06	5.45
2hb1	3.80	4.60
2iwx	6.68	5.47
2j78	6.42	6.24
2j7h	7.19	7.08
2p15	10.30	8.17
2p4y	9.00	7.10
2pog	9.54	8.74
2qbp	8.40	5.40
2qbq	7.44	5.19
2qbr	6.33	5.15
2qe4	7.96	6.52
2qnq	6.11	6.13
2r9w	5.10	5.22
2v00	3.66	4.59
2v7a	8.30	7.15
2vkm	8.74	7.97
2vvn	7.30	8.05
2vw5	8.52	5.88
2w4x	4.85	6.71
2w66	4.05	9.02
2wbg	4.45	6.00
2wca	5.60	5.81
2weg	6.50	6.76
2wer	7.05	5.05
2wn9	8.52	6.84
2wnc	6.32	6.45
2wtv	8.74	7.98
2wvt	6.12	5.91
2x00	11.33	7.45
2xb8	7.59	4.88
2xbv	8.43	7.88
2xdl	3.10	4.60
2xii	7.20	7.12
2xj7	6.66	6.13
2xnb	6.83	7.07
2xys	7.42	8.13
2y5h	5.79	7.46
2yfe	6.63	5.89
2yge	5.06	4.63
2yki	9.46	5.95
2ymd	3.16	4.61
2zb1	6.32	7.57
2zcq	8.82	5.33
2zcr	6.87	7.61
2zda	8.40	6.29
2zy1	7.40	7.18
3acw	4.76	7.51
3ag9	8.05	6.39
3ao4	2.07	2.28
3arp	7.15	4.57
3arq	6.40	5.43
3aru	3.22	4.78
3arv	5.64	5.33
3ary	6.00	6.13
3b1m	8.48	5.37
3b27	5.16	4.51
3b5r	8.77	8.49
3b65	9.27	8.69
3b68	8.40	5.22
3bgz	6.26	5.75
3coy	6.02	6.31
3coz	5.57	6.43
3d4z	4.89	4.07
3d6q	3.76	3.74
3dd0	9.00	8.12
3dx1	3.58	6.20
3dx2	6.82	3.26
3dxg	2.40	3.34
3e5a	8.23	7.98
3e92	8.00	8.09
3e93	8.85	7.28
3ebp	5.91	4.48
3ehy	5.85	7.41
3ejr	8.57	7.92
3f3c	6.02	5.11
3fcq	2.77	3.45
3fur	8.00	7.73
3fv1	9.30	7.38
3fv2	8.11	6.89
3g0w	9.52	9.29
3g2n	4.09	4.67
