PDB	Labels	Predictions
1bcu	3.28	4.63
1bzc	4.92	5.48
1c5z	4.01	3.38
1e66	9.89	8.30
1eby	9.70	8.16
1g2k	7.96	8.30
1gpk	5.37	6.75
1gpn	6.48	6.49
1h22	9.10	7.35
1h23	8.35	7.52
1k1i	6.58	6.67
1lpg	7.09	7.57
1mq6	11.15	8.40
1nc1	6.12	7.15
1nc3	5.00	7.21
1nvq	8.25	7.83
1o0h	5.92	4.52
1o3f	7.96	6.24
1o5b	5.77	4.44
1owh	7.40	6.34
1oyt	7.24	7.74
1p1n	6.80	6.42
1p1q	4.89	5.15
1ps3	2.28	4.99
1pxn	7.15	5.80
1qf1	7.32	6.39
1qkt	9.04	7.37
1r5y	6.46	4.98
1s38	5.15	5.67
1sqa	9.21	6.41
1syi	5.44	5.80
1u1b	7.80	4.96
1uto	2.27	2.91
1vso	4.72	5.90
1w4o	5.22	3.76
1y6r	10.11	7.85
1yc1	6.17	6.40
1z6e	9.72	7.80
1z95	7.12	8.96
1z9g	5.64	4.96
2al5	8.40	6.07
2br1	5.14	6.95
2brb	4.86	6.45
2cbv	5.48	5.83
2cet	8.02	6.39
2fvd	8.52	7.37
2fxs	6.06	6.08
2hb1	3.80	4.37
2iwx	6.68	6.03
2j78	6.42	5.63
2j7h	7.19	5.29
2p15	10.30	8.10
2p4y	9.00	7.63
2pog	9.54	7.27
2qbp	8.40	6.46
2qbq	7.44	5.43
2qbr	6.33	5.09
2qe4	7.96	7.01
2qnq	6.11	8.19
2r9w	5.10	6.02
2v00	3.66	3.89
2v7a	8.30	7.63
2vkm	8.74	8.07
2vvn	7.30	6.52
2vw5	8.52	6.34
2w4x	4.85	6.22
2w66	4.05	5.93
2wbg	4.45	6.35
2wca	5.60	7.22
2weg	6.50	6.41
2wer	7.05	5.71
2wn9	8.52	5.63
2wnc	6.32	7.86
2wtv	8.74	7.89
2wvt	6.12	6.02
2x00	11.33	6.84
2xb8	7.59	5.11
2xbv	8.43	7.76
2xdl	3.10	5.66
2xii	7.20	5.95
2xj7	6.66	6.14
2xnb	6.83	6.90
2xys	7.42	7.44
2y5h	5.79	8.36
2yfe	6.63	6.38
2yge	5.06	5.46
2yki	9.46	6.51
2ymd	3.16	5.93
2zb1	6.32	7.51
2zcq	8.82	6.19
2zcr	6.87	6.44
2zda	8.40	7.78
2zy1	7.40	5.43
3acw	4.76	6.28
3ag9	8.05	7.25
3ao4	2.07	4.36
3arp	7.15	6.46
3arq	6.40	5.77
3aru	3.22	4.57
3arv	5.64	5.80
3ary	6.00	4.55
3b1m	8.48	6.49
3b27	5.16	5.61
3b5r	8.77	9.34
3b65	9.27	8.56
3b68	8.40	7.68
3bgz	6.26	7.13
3coy	6.02	4.97
3coz	5.57	4.98
3d4z	4.89	4.95
3d6q	3.76	4.42
3dd0	9.00	7.90
3dx1	3.58	4.79
3dx2	6.82	5.14
3dxg	2.40	3.23
3e5a	8.23	7.28
3e92	8.00	7.49
3e93	8.85	7.77
3ebp	5.91	5.46
3ehy	5.85	6.85
3ejr	8.57	6.81
3f3c	6.02	5.12
3fcq	2.77	4.82
3fur	8.00	6.76
3fv1	9.30	7.75
3fv2	8.11	6.93
3g0w	9.52	7.96
3g2n	4.09	4.13
3g2z	2.36	3.83
3g31	2.89	5.57
3gbb	6.90	7.02
3gc5	7.26	6.58
3ge7	8.70	6.71
3gr2	2.52	4.67
3gv9	2.12	4.55
3gy4	5.10	3.40
3ivg	4.30	6.04
3jvr	5.72	5.14
3jvs	6.54	5.30
3jya	6.89	6.53
3k5v	6.30	7.00
3kgp	2.57	3.93
3kr8	8.10	7.56
3kwa	4.08	6.07
3l7b	2.40	4.35
3lka	2.82	6.51
3mss	4.66	5.90
3myg	10.70	7.18
3n76	6.85	4.99
3n7a	3.70	4.54
3n86	5.64	5.57
3nq9	4.03	5.18
3nw9	9.00	7.43
3nx7	8.10	7.31
3o9i	11.82	10.13
3oe4	7.47	6.11
3oe5	6.88	6.29
3ozs	5.33	6.34
3ozt	4.13	5.79
3p5o	7.26	6.30
3prs	7.82	6.91
3pww	7.32	6.46
3pxf	4.43	4.62
3pyy	6.86	7.18
3qgy	7.80	7.59
3qqs	5.82	4.28
3r88	4.82	4.03
3rlr	7.52	7.07
3rr4	4.55	6.59
3rsx	4.41	5.19
3ryj	7.80	7.64
3syr	5.10	4.40
3tsk	7.17	8.29
3twp	3.92	3.02
3u5j	5.61	5.80
3u8k	8.66	6.75
3u8n	10.17	7.27
3u9q	4.38	4.65
3udh	2.85	4.16
3ueu	5.24	5.96
3uev	5.89	6.02
3uew	6.31	6.12
3uex	6.92	6.11
3ui7	9.00	8.33
3uo4	6.52	7.15
3up2	7.40	7.18
3utu	10.92	9.11
3uuo	7.96	8.55
3wtj	6.53	7.28
3wz8	5.82	5.92
3zdg	7.10	6.61
3zso	5.12	4.76
3zsx	3.28	4.29
3zt2	2.84	3.79
4abg	3.57	3.34
4agn	3.97	5.19
4agp	4.69	5.25
4agq	5.01	5.42
4bkt	3.62	5.12
4cig	3.67	5.01
4ciw	4.82	4.88
4cr9	4.10	4.81
4cra	7.22	7.53
4crc	8.72	7.56
4ddh	3.30	4.27
4ddk	2.29	3.41
4de1	5.96	5.65
4de2	4.12	5.04
4de3	5.52	5.81
4djv	6.72	5.85
4dld	5.82	6.25
4dli	5.62	5.06
4e5w	7.66	8.19
4e6q	8.36	8.42
4ea2	6.44	7.04
4eky	3.52	5.06
4eor	6.30	6.42
4f09	6.70	7.08
4f9w	6.94	6.82
4gfm	7.22	7.45
4gid	10.77	7.74
4gkm	5.17	4.89
4gr0	9.55	8.42
4hge	7.92	8.19
4ivb	8.72	8.70
4ivc	10.00	8.74
4ivd	9.52	8.94
4j21	7.41	7.22
4j28	5.70	6.17
4j3l	7.80	7.70
4jfs	5.27	5.90
4jia	9.22	8.03
4jsz	2.30	5.65
4jxs	4.74	6.08
4k18	8.96	8.25
4k77	6.63	7.17
4kz6	3.10	4.93
4kzq	6.10	6.68
4kzu	6.50	6.77
4llx	2.89	3.65
4lzs	4.80	4.30
4m0y	6.46	6.72
4m0z	5.19	6.41
4mgd	4.69	6.59
4mme	6.50	5.91
4ogj	6.79	6.47
4owm	2.96	3.41
4pcs	7.85	5.73
4qac	9.40	7.20
4qd6	8.64	7.44
4rfm	10.05	8.32
4tmn	10.17	6.72
4twp	10.00	7.67
4ty7	9.52	8.36
4u4s	2.92	5.89
4w9c	4.65	5.26
4wiv	6.26	5.67
4x6p	8.30	8.14
5a7b	3.57	5.66
5aba	2.98	4.58
5dwr	11.22	7.98
5tmn	8.04	6.29
