PDB	Labels	Predictions
1gm8	4.80	5.82
1gpk	5.37	6.37
1hnn	6.24	5.44
1hp0	6.70	5.32
1hq2	6.77	4.26
1hvy	6.17	6.54
1hwi	7.55	6.38
1hww	7.70	5.49
1ia1	7.47	5.03
1j3j	8.01	5.24
1jd0	8.24	6.75
1jje	8.43	5.33
1ke5	6.25	5.31
1kzk	10.40	8.62
1l2s	4.59	5.52
1l7f	9.10	6.35
1lpz	7.60	7.23
1lrh	6.82	4.02
1m2z	7.22	7.14
1mmv	7.24	5.01
1n1m	5.70	5.99
1n2v	4.08	4.85
1n46	10.52	8.44
1nav	7.60	8.46
1of1	4.82	5.37
1of6	6.05	4.87
1opk	9.82	7.13
1oq5	7.68	8.77
1owe	6.20	5.66
1oyt	7.24	7.10
1p2y	5.00	4.36
1p62	4.66	4.87
1pmn	8.15	7.11
1q1g	8.57	7.57
1q41	7.66	6.44
1q4g	6.89	5.76
1r1h	8.92	6.10
1r55	6.80	6.66
1r58	6.96	6.05
1r9o	5.02	5.39
1s19	9.51	7.64
1s3v	7.42	6.60
1sg0	7.47	5.48
1sj0	9.10	8.65
1sq5	4.39	4.12
1sqn	9.40	7.40
1t40	7.96	7.08
1t46	6.38	8.09
1t9b	6.90	6.28
1tow	6.24	4.80
1tt1	7.19	6.26
1u1c	5.37	4.99
1uml	7.52	7.24
1unl	6.70	6.32
1uou	7.70	5.05
1v0p	6.89	6.14
1v48	8.16	7.94
1v4s	6.44	6.40
1vcj	4.59	5.69
1w1p	2.30	4.65
1w2g	4.57	5.20
1xm6	6.38	5.30
1xoq	9.17	6.66
1xoz	8.92	7.59
1y6b	7.42	7.97
1ygc	9.46	7.13
1yqy	7.62	4.93
1ywr	7.49	7.71
1z95	7.12	8.85
2bm2	7.82	5.61
2br1	5.14	6.37
2bsm	5.82	6.61
