PDB	Labels	Predictions
2are	3.28	4.63
2oag	8.47	8.29
2jbj	9.70	9.28
2pwd	4.40	5.72
2pwg	4.82	5.72
2oym	5.00	5.37
2hzy	7.39	7.12
2ihj	4.59	4.90
2ojg	5.64	7.20
2hzl	6.57	4.31
2ovv	7.92	6.99
2nta	4.80	4.69
2qu6	8.52	8.57
2pog	9.54	8.44
2o4j	10.10	9.49
3b92	8.00	6.64
2p98	6.19	5.72
2z4b	9.36	8.58
2jj3	9.55	8.48
2h15	5.67	7.47
2pov	7.12	6.23
2pow	7.20	6.04
2nmx	5.57	5.68
1vso	4.72	6.81
2p95	9.37	7.29
2p16	10.10	7.55
2flr	6.10	6.91
2pgz	5.74	6.15
2bys	9.52	6.36
2gkl	5.35	3.74
2nsl	4.68	6.44
2nsj	4.79	6.44
2c92	5.68	4.03
2c94	6.82	4.14
2nnq	8.70	6.73
2psv	7.24	7.80
2cem	7.92	8.92
2cen	8.30	8.89
2q54	9.01	8.53
2b3f	6.03	5.38
2bbf	5.10	5.72
2e2r	8.26	7.10
2gz2	5.22	5.26
2hr6	4.92	4.96
2idz	9.40	6.36
2ihk	4.16	4.90
2jff	3.62	3.09
2oiq	4.94	5.05
2otz	3.63	3.68
2ou0	3.23	3.64
2pjo	0.05	2.90
2pzv	3.87	3.83
2q88	5.80	6.14
2q89	6.30	6.03
2qeh	8.62	6.88
2qvu	6.44	4.66
2r3d	-0.15	2.84
2r5p	8.48	8.51
2rde	7.01	5.99
2v8q	4.61	5.09
3b50	7.55	7.88
3bgq	7.96	7.61
3bgz	6.26	5.36
2v8y	5.71	5.25
2jgb	5.61	6.80
1gja	5.42	5.16
1swk	12.00	10.98
1toi	4.05	4.98
1iup	2.54	4.06
1tog	3.22	4.98
1uto	2.27	2.57
1ukb	3.19	3.22
2cjp	3.10	5.24
1vot	6.60	5.50
2fx6	3.70	2.26
2c1q	13.00	5.80
2e2p	4.74	5.59
2epn	7.22	7.07
2i2c	4.70	4.27
2j4k	4.85	4.45
2jdu	6.72	5.30
2jdy	4.37	5.70
2jke	4.23	4.28
2p3t	11.30	8.02
2p4y	9.00	7.15
2p7g	6.53	7.10
2pqc	5.74	6.96
2q6m	6.29	6.53
2q8z	5.68	6.52
2qbq	7.44	6.68
2qbr	6.33	5.28
2qdt	5.19	4.90
2qhy	7.48	8.12
2qhz	7.28	8.20
2qi1	7.30	7.92
2qi3	10.20	8.63
2qi4	10.44	8.99
2qi5	10.85	9.34
2qi6	10.57	8.39
2qmg	9.15	8.47
2qnq	6.11	6.39
2qrl	4.00	4.83
2qry	8.64	7.11
2r6w	9.36	7.64
2r75	6.15	5.75
2reg	5.57	4.04
2rkd	2.72	4.28
2uwl	8.40	7.81
2uwp	6.81	7.95
2uy4	4.68	5.84
2v2c	3.41	3.65
2v77	5.06	4.59
2v7t	7.48	5.81
2v7u	5.90	5.73
2v7v	6.66	5.75
2vhw	5.09	6.25
2vkm	8.74	7.42
2vmd	3.02	5.12
2vpn	6.72	5.53
2vuk	3.82	4.35
2vw5	8.52	6.07
2w26	9.40	6.79
2zmm	7.60	6.45
2zn7	7.89	6.23
3b3c	3.98	5.53
3b7r	7.70	7.81
3bex	5.57	2.50
3bl0	6.92	7.59
3brn	8.70	3.96
3bu1	8.15	3.92
3bxe	5.48	4.33
3c2f	2.00	3.56
3c2o	3.35	2.89
3c2r	3.11	2.95
3c7i	5.64	6.53
3ccw	7.87	8.24
3ccz	7.29	8.00
3cd7	7.84	8.14
3czv	7.80	6.30
3d2r	5.48	3.28
3d51	4.15	3.74
3d83	8.36	7.28
3ddg	6.00	6.47
3dp4	7.37	6.31
3e92	8.00	7.81
3eko	6.70	5.17
3ekr	5.55	7.61
3ene	6.24	6.79
3eqr	8.70	8.46
3f8c	7.68	6.37
3fat	7.64	5.75
