PDB	Labels	Predictions
6pgb	4.60	4.60
6fnt	4.68	4.49
5u6d	8.59	8.43
4alx	7.28	7.43
4jg7	6.92	6.77
5tuy	6.35	6.78
4u6r	7.85	8.48
6hky	9.34	9.51
3bkl	6.17	6.63
1uyg	4.27	4.59
4qyy	7.30	6.88
2rcw	8.10	7.71
2xkd	5.64	5.38
5j9f	7.23	7.07
3sfh	7.05	6.75
1ett	5.89	6.73
6ugq	7.55	6.54
3wym	9.52	8.99
4leq	6.54	6.65
2p8n	3.15	3.29
3iej	6.66	6.90
5aae	7.46	7.41
5xij	7.30	7.36
4mmm	3.82	4.02
3gt9	3.96	4.77
6ouv	5.55	5.49
3hwx	7.86	7.31
2wkt	4.31	4.15
4uv8	6.47	6.31
4d8s	6.49	6.74
2ghg	8.82	8.60
5a3s	8.68	8.44
5ccl	4.77	5.90
4cwo	5.21	5.79
4i7l	3.99	3.96
4ec0	6.07	6.74
6hys	5.59	6.43
3khv	1.85	2.26
1pf8	7.51	6.84
6mjf	5.16	5.26
2j7e	7.32	7.04
5x73	6.74	6.71
5y6k	6.07	5.96
4g0z	2.21	2.98
2kaw	4.97	4.76
6skd	5.80	6.15
4fcb	8.54	8.58
1qhr	6.89	6.80
2p83	7.96	7.38
3b3x	3.60	3.97
5eob	9.62	8.55
6gjl	3.86	3.59
5jv0	5.96	5.25
6q37	6.36	6.67
4hdc	8.92	8.72
5j20	9.14	8.42
5ny1	6.44	7.54
5jfp	9.32	10.09
4bhi	7.05	7.00
5swh	7.59	7.34
4klv	3.78	3.39
4l6s	8.52	8.36
3r0y	4.84	5.22
1hk1	5.64	6.46
3dkj	5.70	6.25
2ha6	4.32	3.40
3s56	9.62	8.45
5i9x	7.52	7.70
2bxt	8.52	8.80
6pgx	9.21	9.15
5yea	8.30	6.66
5oh3	3.87	4.10
4jnm	8.52	7.93
4w4y	6.46	6.85
6fba	4.70	4.58
5zfi	5.92	6.84
5q0p	7.41	7.37
2xp5	3.44	4.23
6cvf	6.35	5.06
5xfj	8.22	8.21
4qsx	1.74	2.10
6aej	6.15	6.15
1hk3	6.59	6.46
4ded	7.42	7.37
5y0x	5.11	6.24
4p74	5.00	4.78
3hmm	7.60	7.59
1b74	1.30	1.51
3mj1	7.82	7.72
4tpw	4.69	5.45
2c02	4.04	5.09
5kr1	9.49	9.62
5tol	7.48	7.71
6jz0	7.82	8.14
3v4j	5.04	4.62
5o5a	4.77	5.90
5mxf	3.59	3.49
4gg5	9.03	8.31
5wf3	5.85	6.21
4amy	10.82	10.83
3mhl	7.25	7.28
4kiq	7.64	7.51
4pin	5.40	5.22
3zxh	8.52	8.35
4ei4	8.74	8.66
2nt7	6.52	6.13
5l6p	7.26	6.85
4uiu	7.90	7.33
3oaw	8.15	7.18
4o55	5.30	6.99
2viz	6.22	6.88
5alu	7.66	7.91
3oqf	7.04	6.80
1bm7	7.52	6.41
3ihz	6.80	6.82
3sb0	5.26	5.49
4ijq	7.52	7.91
4a4f	2.88	2.91
4hbv	4.64	4.08
3oy1	7.80	7.70
4xkb	6.10	6.23
5jcj	4.42	5.29
3pd8	6.46	6.05
4r92	7.41	6.92
3mrx	3.39	3.77
3mzc	6.65	8.01
4qtl	6.92	8.12
5nxw	7.24	7.14
5hzx	8.55	7.91
4ie5	4.82	4.93
2ckm	8.82	7.69
1y2e	6.80	6.06
3iaf	2.92	3.74
6g2r	9.46	8.84
4d83	7.26	7.10
4fli	5.44	6.03
4zei	5.88	5.98
5h1t	3.80	3.22
5q0u	6.76	6.81
2gh6	4.95	6.25
5uga	6.79	7.10
2aod	5.66	5.54
5nuu	8.20	8.25
6dgo	5.47	5.51
1lhg	7.10	7.33
5eak	9.30	9.44
2yex	10.00	8.03
5w6e	8.04	8.09
2i4u	11.57	9.93
6i63	7.01	6.65
5f2k	6.16	5.51
6fu5	7.50	7.91
5khi	6.77	6.20
4iif	5.18	5.17
3kqy	4.82	4.99
4k6i	6.20	6.63
4z0q	8.17	8.67
4x3u	5.09	4.49
4mma	6.04	6.06
5u69	6.22	6.25
6c3u	5.40	6.12
3tzm	7.77	8.30
4x0f	7.00	7.13
6gnr	5.44	5.35
4n00	8.02	7.66
3uvq	7.77	7.96
5zo8	8.20	7.65
2v12	9.05	8.43
5am4	6.95	7.17
6j06	6.59	6.28
4yne	8.52	7.78
5fck	8.22	7.90
5fut	6.45	7.32
5ywg	8.34	8.13
4bb4	6.72	6.89
2fwy	6.70	6.91
3ipb	6.70	6.85
6fe0	6.48	6.47
