PDB	Labels	Predictions
10gs	6.40	6.02
1bcu	3.28	5.17
1e66	9.89	6.79
1f8b	5.40	5.33
1f8c	7.40	6.08
1f8d	3.40	5.73
1gpk	5.37	6.63
1h23	8.35	7.31
1hfs	8.70	7.82
1hnn	6.24	6.32
1lbk	3.18	5.06
1lol	6.39	4.91
1loq	3.70	5.37
1lor	11.06	5.74
1mq6	11.15	8.31
1n1m	5.70	5.32
1n2v	4.08	5.57
1nvq	8.25	7.68
1o3f	7.96	5.48
1o5b	5.77	5.56
1os0	6.03	6.68
1oyt	7.24	7.43
1p1q	4.89	6.58
1ps3	2.28	5.34
1r5y	6.46	5.45
1sqa	9.21	7.51
1u1b	7.80	5.97
1u33	4.60	5.80
1uto	2.27	3.19
1vso	4.72	5.21
1w4o	5.22	4.42
1xd0	7.12	6.18
1yc1	6.17	6.39
1z95	7.12	7.76
2brb	4.86	6.62
2cbj	8.27	6.42
2cet	8.02	6.69
2d1o	7.70	7.77
2fvd	8.52	7.17
2g70	7.77	5.92
2hb1	3.80	4.77
2iwx	6.68	6.08
2j62	11.34	7.14
2j78	6.42	5.56
2jdm	5.40	4.87
2jdu	6.72	5.36
2jdy	4.37	4.85
2obf	8.85	7.24
2ole	7.25	7.29
2p4y	9.00	7.20
2pq9	8.11	6.03
2qbp	8.40	6.50
2qbr	6.33	5.92
2qft	5.26	5.29
2v00	3.66	4.56
2v7a	8.30	7.71
2vl4	6.01	5.36
2vo5	4.89	6.46
2vot	7.14	6.85
2vvn	7.30	6.25
2vw5	8.52	6.32
2w66	4.05	5.32
2wbg	4.45	6.42
2wca	5.60	6.61
2weg	6.50	6.63
2wtv	8.74	7.73
2x00	11.33	6.92
2x0y	4.60	5.44
2x8z	7.96	5.84
2x97	5.66	6.36
2xb8	7.59	6.09
2xbv	8.43	8.41
2xdl	3.10	5.61
2xhm	6.80	6.26
2xnb	6.83	7.69
2xy9	9.19	6.53
2xys	7.42	6.50
2y5h	5.79	7.96
2yfe	6.63	6.92
2yge	5.06	6.12
2yki	9.46	7.46
2ymd	3.16	6.95
2zcq	8.82	5.99
2zcr	6.87	6.55
2zjw	7.70	5.20
2zwz	7.79	5.93
2zx6	10.60	7.38
2zxd	5.22	5.43
3acw	4.76	6.90
3ag9	8.05	7.60
3ao4	2.07	5.19
3b68	8.40	6.94
3bfu	6.27	6.59
3bkk	6.08	7.17
3cft	4.19	5.22
3coy	6.02	6.25
3cyx	8.00	8.73
3d4z	4.89	5.59
3dd0	9.00	7.77
3dxg	2.40	4.30
3e93	8.85	7.49
3ebp	5.91	6.10
3ehy	5.85	5.99
3ejr	8.57	7.36
3f17	8.63	6.30
3f3c	6.02	6.31
3f80	4.22	5.82
3fcq	2.77	4.72
3fk1	2.62	4.99
3fv1	9.30	7.02
3g0w	9.52	8.11
3g2n	4.09	4.85
3g2z	2.36	3.47
3gbb	6.90	6.22
3gcs	7.25	7.70
3ge7	8.70	7.60
3gy4	5.10	3.92
3huc	5.99	6.58
3i3b	2.23	3.91
3imc	2.96	4.87
3ivg	4.30	6.46
3jvs	6.54	5.33
3k5v	6.30	7.99
3kgp	2.57	3.84
3kv2	7.32	5.80
3kwa	4.08	6.05
3l3n	8.18	7.05
3l7b	2.40	5.41
3lka	2.82	5.81
3mfv	2.52	4.78
3mss	4.66	5.86
3muz	3.46	4.43
3myg	10.70	7.52
3n7a	3.70	4.38
3n86	5.64	5.75
3nox	8.66	7.83
3nq3	3.78	5.17
3nw9	9.00	7.78
3oe5	6.88	6.71
3owj	6.07	6.59
3ozt	4.13	6.83
3pe2	9.76	7.46
3pww	7.32	7.52
3pxf	4.43	4.83
3u9q	4.38	5.72
3udh	2.85	4.82
3ueu	5.24	5.62
3uex	6.92	6.46
3uo4	6.52	6.95
3utu	10.92	8.09
3vd4	4.82	4.19
3vh9	6.24	4.66
3zso	5.12	6.30
3zsx	3.28	5.60
4de1	5.96	4.98
4de2	4.12	5.49
4des	5.85	5.70
4dew	7.00	5.53
4djr	11.52	8.80
4djv	6.72	6.85
4g8m	7.89	5.88
4gid	10.77	7.67
4gqq	2.89	4.27
4tmn	10.17	6.72
