PDB	Labels	Predictions
1gm8	4.80	6.75
1gpk	5.37	7.03
1hnn	6.24	6.78
1hp0	6.70	6.52
1hq2	6.77	5.68
1hvy	6.17	7.37
1hwi	7.55	6.76
1hww	7.70	6.53
1ia1	7.47	6.78
1j3j	8.01	6.07
1jd0	8.24	8.01
1jje	8.43	6.87
1ke5	6.25	7.39
1kzk	10.40	8.29
1l2s	4.59	6.55
1l7f	9.10	7.27
1lpz	7.60	7.81
1lrh	6.82	6.30
1m2z	7.22	6.63
1mmv	7.24	6.28
1n1m	5.70	5.47
1n2v	4.08	6.18
1n46	10.52	7.21
1nav	7.60	7.48
1of1	4.82	6.43
1of6	6.05	6.86
1opk	9.82	8.18
1oq5	7.68	8.11
1owe	6.20	6.47
1oyt	7.24	7.48
1p2y	5.00	5.42
1p62	4.66	6.99
1pmn	8.15	8.18
1q1g	8.57	7.48
1q41	7.66	7.59
1q4g	6.89	6.57
1r1h	8.92	7.38
1r55	6.80	6.79
1r58	6.96	7.06
1r9o	5.02	6.40
1s19	9.51	6.92
1s3v	7.42	7.20
1sg0	7.47	5.56
1sj0	9.10	7.51
1sq5	4.39	5.46
1sqn	9.40	7.00
1t40	7.96	7.77
1t46	6.38	7.71
1t9b	6.90	6.85
1tow	6.24	6.81
1tt1	7.19	6.57
1u1c	5.37	6.42
1uml	7.52	8.07
1unl	6.70	7.36
1uou	7.70	6.47
1v0p	6.89	7.48
1v48	8.16	6.77
1v4s	6.44	7.81
1vcj	4.59	6.80
1w1p	2.30	5.08
1w2g	4.57	6.09
1xm6	6.38	6.58
1xoq	9.17	8.25
1xoz	8.92	7.52
1y6b	7.42	8.09
1ygc	9.46	8.15
1yqy	7.62	7.36
1ywr	7.49	7.93
1z95	7.12	8.41
2bm2	7.82	7.58
2br1	5.14	7.04
2bsm	5.82	7.06
