PDB	Labels	Predictions
4ypw	5.50	6.44
4ypx	4.60	5.78
4ypy	3.80	4.62
4ypz	3.50	4.62
4yq0	4.40	5.24
4yq1	8.30	7.46
4yq2	8.30	7.54
4yq3	6.80	7.12
4yq4	5.70	6.40
4yq5	5.40	6.63
4yq6	6.10	6.47
4yq7	5.20	6.54
4yq8	5.10	5.15
4yq9	6.70	6.48
4yqa	6.30	6.34
4yqb	5.90	6.74
4yqc	6.70	6.63
4yqd	5.10	7.64
4yqg	5.70	6.27
4yqi	4.80	6.94
4yqj	6.20	6.40
4yqk	4.70	5.95
4yql	4.80	7.24
4yqn	5.80	6.65
4yqo	6.30	6.64
4yqp	5.70	6.85
4yqq	6.10	6.21
4yqr	4.00	4.93
4yqs	5.60	5.16
4yqt	6.10	6.63
4yjo	7.90	8.31
4yjp	8.46	8.32
4yjq	7.95	7.85
4yjr	7.69	7.81
4yjs	9.39	8.29
4yjt	8.79	7.94
4yju	7.94	7.89
4yjv	8.55	7.83
4ykr	7.53	6.17
4ykq	7.61	6.11
4ykt	8.28	6.73
4ykw	7.02	6.49
4ykx	5.56	5.80
4ykz	5.06	5.33
4yky	4.30	5.29
4yku	5.12	5.14
