PDB	Labels	Predictions
1gm8	4.80	4.40
1gpk	5.37	6.26
1hnn	6.24	8.25
1hp0	6.70	3.59
1hq2	6.77	3.77
1hvy	6.17	6.48
1hwi	7.55	7.58
1hww	7.70	5.51
1ia1	7.47	4.90
1j3j	8.01	3.91
1jd0	8.24	7.42
1jje	8.43	6.45
1ke5	6.25	6.25
1kzk	10.40	9.80
1l2s	4.59	4.76
1l7f	9.10	6.69
1lpz	7.60	8.53
1lrh	6.82	4.35
1m2z	7.22	7.76
1mmv	7.24	5.22
1n1m	5.70	4.42
1n2v	4.08	5.01
1n46	10.52	9.40
1nav	7.60	7.39
1of1	4.82	4.75
1of6	6.05	4.76
1opk	9.82	7.79
1oq5	7.68	8.05
1owe	6.20	5.75
1oyt	7.24	6.92
1p2y	5.00	4.74
1p62	4.66	6.49
1pmn	8.15	7.80
1q1g	8.57	6.49
1q41	7.66	7.57
1q4g	6.89	4.73
1r1h	8.92	6.56
1r55	6.80	6.85
1r58	6.96	7.25
1r9o	5.02	4.89
1s19	9.51	7.81
1s3v	7.42	7.49
1sg0	7.47	4.74
1sj0	9.10	8.27
1sq5	4.39	4.95
1sqn	9.40	7.89
1t40	7.96	7.06
1t46	6.38	7.17
1t9b	6.90	6.82
1tow	6.24	5.59
1tt1	7.19	8.08
1u1c	5.37	5.22
1uml	7.52	7.47
1unl	6.70	6.78
1uou	7.70	6.30
1v0p	6.89	7.38
1v48	8.16	7.20
1v4s	6.44	6.39
1vcj	4.59	7.31
1w1p	2.30	3.23
1w2g	4.57	4.03
1xm6	6.38	7.09
1xoq	9.17	8.33
1xoz	8.92	8.03
1y6b	7.42	9.21
1ygc	9.46	7.88
1yqy	7.62	6.14
1ywr	7.49	8.72
1z95	7.12	8.83
2bm2	7.82	7.43
2br1	5.14	7.05
2bsm	5.82	6.97
