PDB	Labels	Predictions
4fud	6.35	4.12
4fue	7.23	7.37
4fu7	6.20	4.33
4fu8	5.23	3.83
4fu9	6.20	5.75
4fub	6.21	4.97
4fuc	7.40	6.01
4fsm	7.62	6.42
4fsw	4.76	6.21
4ft5	7.56	7.29
4fsn	7.70	7.60
4fsz	6.97	6.50
4ft7	8.87	8.14
4ft0	7.11	7.69
4ft9	7.69	7.18
4fta	7.39	7.65
4ftc	7.63	7.33
4fsq	8.80	7.51
4fsr	7.94	7.97
4fst	8.28	8.10
4fw3	7.23	9.58
4fw4	8.08	9.59
4fw5	7.48	8.41
4fw6	7.70	8.91
4fw7	7.13	8.27
4fux	6.00	8.35
4fuy	6.09	8.47
4fv0	5.59	8.19
4fv1	7.08	8.21
4fv2	7.68	8.24
4fv3	7.74	8.71
4ev4	7.40	6.89
4fv5	7.70	7.74
4fv7	7.57	8.70
4fv8	7.82	8.54
4fv9	6.72	7.16
4fx3	8.07	6.08
4ek4	4.48	5.43
4ek5	6.09	6.53
4fkg	4.67	6.60
4fki	4.23	6.94
4ek6	6.04	6.47
4fjk	6.55	5.81
4ek8	7.11	7.34
3sw4	6.02	6.72
3sw7	6.64	7.55
4fko	6.11	6.94
4fkp	6.54	6.44
4fkq	6.28	6.47
4fkr	6.64	7.24
4fks	6.28	6.94
4fkt	5.97	5.68
4fku	7.01	6.08
4fkv	6.60	7.16
4fkw	7.33	7.16
