PDB	Labels	Predictions
10gs	6.40	6.85
1bcu	3.28	4.97
1e66	9.89	6.76
1f8b	5.40	5.09
1f8c	7.40	5.39
1f8d	3.40	5.52
1gpk	5.37	6.44
1h23	8.35	7.59
1hfs	8.70	8.32
1hnn	6.24	6.60
1lbk	3.18	5.59
1lol	6.39	4.91
1loq	3.70	5.02
1lor	11.06	6.37
1mq6	11.15	7.77
1n1m	5.70	4.78
1n2v	4.08	4.71
1nvq	8.25	7.71
1o3f	7.96	6.95
1o5b	5.77	4.68
1os0	6.03	7.22
1oyt	7.24	7.60
1p1q	4.89	5.87
1ps3	2.28	5.63
1r5y	6.46	5.35
1sqa	9.21	7.48
1u1b	7.80	6.15
1u33	4.60	5.52
1uto	2.27	3.37
1vso	4.72	5.61
1w4o	5.22	4.64
1xd0	7.12	6.11
1yc1	6.17	6.40
1z95	7.12	7.70
2brb	4.86	6.56
2cbj	8.27	6.39
2cet	8.02	7.22
2d1o	7.70	7.55
2fvd	8.52	7.32
2g70	7.77	5.55
2hb1	3.80	4.91
2iwx	6.68	6.17
2j62	11.34	7.66
2j78	6.42	5.65
2jdm	5.40	5.19
2jdu	6.72	5.47
2jdy	4.37	5.07
2obf	8.85	7.30
2ole	7.25	7.48
2p4y	9.00	7.51
2pq9	8.11	6.65
2qbp	8.40	6.49
2qbr	6.33	5.99
2qft	5.26	4.46
2v00	3.66	4.81
2v7a	8.30	7.64
2vl4	6.01	5.83
2vo5	4.89	6.51
2vot	7.14	6.89
2vvn	7.30	6.66
2vw5	8.52	6.46
2w66	4.05	5.50
2wbg	4.45	6.38
2wca	5.60	5.92
2weg	6.50	6.48
2wtv	8.74	7.91
2x00	11.33	7.33
2x0y	4.60	5.40
2x8z	7.96	5.36
2x97	5.66	6.70
2xb8	7.59	6.10
2xbv	8.43	8.44
2xdl	3.10	5.47
2xhm	6.80	7.56
2xnb	6.83	7.56
2xy9	9.19	7.57
2xys	7.42	6.94
2y5h	5.79	7.03
2yfe	6.63	6.47
2yge	5.06	5.93
2yki	9.46	7.24
2ymd	3.16	5.24
2zcq	8.82	6.17
2zcr	6.87	6.57
2zjw	7.70	5.72
2zwz	7.79	5.36
2zx6	10.60	7.49
2zxd	5.22	5.46
3acw	4.76	6.88
3ag9	8.05	6.67
3ao4	2.07	4.88
3b68	8.40	7.87
3bfu	6.27	6.04
3bkk	6.08	7.43
3cft	4.19	5.40
3coy	6.02	6.35
3cyx	8.00	8.20
3d4z	4.89	5.75
3dd0	9.00	8.31
3dxg	2.40	4.17
3e93	8.85	7.62
3ebp	5.91	5.67
3ehy	5.85	5.71
3ejr	8.57	6.88
3f17	8.63	6.18
3f3c	6.02	5.90
3f80	4.22	5.15
3fcq	2.77	4.65
3fk1	2.62	4.62
3fv1	9.30	8.07
3g0w	9.52	7.77
3g2n	4.09	5.65
3g2z	2.36	3.84
3gbb	6.90	6.68
3gcs	7.25	7.62
3ge7	8.70	7.54
3gy4	5.10	3.98
3huc	5.99	7.07
3i3b	2.23	3.38
3imc	2.96	3.73
3ivg	4.30	6.80
3jvs	6.54	5.74
3k5v	6.30	7.00
3kgp	2.57	3.96
3kv2	7.32	4.83
3kwa	4.08	5.18
3l3n	8.18	6.97
3l7b	2.40	4.84
3lka	2.82	4.97
3mfv	2.52	4.84
3mss	4.66	5.40
3muz	3.46	4.04
3myg	10.70	7.29
3n7a	3.70	4.65
3n86	5.64	6.05
3nox	8.66	7.66
3nq3	3.78	5.21
3nw9	9.00	8.00
3oe5	6.88	6.88
3owj	6.07	5.90
3ozt	4.13	6.63
3pe2	9.76	7.24
3pww	7.32	8.04
3pxf	4.43	5.07
3u9q	4.38	4.92
3udh	2.85	4.56
3ueu	5.24	5.71
3uex	6.92	6.30
3uo4	6.52	7.14
3utu	10.92	8.10
3vd4	4.82	4.04
3vh9	6.24	4.15
3zso	5.12	6.28
3zsx	3.28	5.94
4de1	5.96	6.00
4de2	4.12	6.62
4des	5.85	5.89
4dew	7.00	5.81
4djr	11.52	8.83
4djv	6.72	6.71
4g8m	7.89	5.82
4gid	10.77	8.26
4gqq	2.89	4.66
4tmn	10.17	7.54
