PDB	Labels	Predictions
1bcu	3.28	4.97
1bzc	4.92	6.69
1c5z	4.01	4.09
1e66	9.89	6.76
1eby	9.70	8.55
1g2k	7.96	9.52
1gpk	5.37	6.44
1gpn	6.48	6.66
1h22	9.10	7.38
1h23	8.35	7.59
1k1i	6.58	6.88
1lpg	7.09	7.71
1mq6	11.15	7.77
1nc1	6.12	6.80
1nc3	5.00	5.45
1nvq	8.25	7.71
1o0h	5.92	5.78
1o3f	7.96	6.95
1o5b	5.77	4.68
1owh	7.40	7.17
1oyt	7.24	7.60
1p1n	6.80	6.21
1p1q	4.89	5.87
1ps3	2.28	5.63
1pxn	7.15	7.36
1qf1	7.32	6.73
1qkt	9.04	7.05
1r5y	6.46	5.35
1s38	5.15	5.12
1sqa	9.21	7.48
1syi	5.44	6.08
1u1b	7.80	6.15
1uto	2.27	3.37
1vso	4.72	5.61
1w4o	5.22	4.64
1y6r	10.11	7.44
1yc1	6.17	6.40
1z6e	9.72	8.23
1z95	7.12	7.70
1z9g	5.64	5.77
2al5	8.40	6.11
2br1	5.14	6.54
2brb	4.86	6.56
2cbv	5.48	5.78
2cet	8.02	7.22
2fvd	8.52	7.32
2fxs	6.06	5.89
2hb1	3.80	4.91
2iwx	6.68	6.17
2j78	6.42	5.65
2j7h	7.19	5.58
2p15	10.30	7.80
2p4y	9.00	7.51
2pog	9.54	7.53
2qbp	8.40	6.49
2qbq	7.44	6.13
2qbr	6.33	5.99
2qe4	7.96	7.08
2qnq	6.11	7.23
2r9w	5.10	5.69
2v00	3.66	4.81
2v7a	8.30	7.64
2vkm	8.74	8.21
2vvn	7.30	6.66
2vw5	8.52	6.46
2w4x	4.85	4.72
2w66	4.05	5.50
2wbg	4.45	6.38
2wca	5.60	5.92
2weg	6.50	6.48
2wer	7.05	6.20
2wn9	8.52	6.04
2wnc	6.32	5.92
2wtv	8.74	7.91
2wvt	6.12	5.27
2x00	11.33	7.33
2xb8	7.59	6.10
2xbv	8.43	8.44
2xdl	3.10	5.47
2xii	7.20	6.93
2xj7	6.66	6.05
2xnb	6.83	7.56
2xys	7.42	6.94
2y5h	5.79	7.03
2yfe	6.63	6.47
2yge	5.06	5.93
2yki	9.46	7.24
2ymd	3.16	5.24
2zb1	6.32	7.30
2zcq	8.82	6.17
2zcr	6.87	6.57
2zda	8.40	8.16
2zy1	7.40	6.39
3acw	4.76	6.88
3ag9	8.05	6.67
3ao4	2.07	4.88
3arp	7.15	6.80
3arq	6.40	6.06
3aru	3.22	5.26
3arv	5.64	5.51
3ary	6.00	4.80
3b1m	8.48	7.19
3b27	5.16	5.56
3b5r	8.77	7.76
3b65	9.27	7.96
3b68	8.40	7.87
3bgz	6.26	6.51
3coy	6.02	6.35
3coz	5.57	6.17
3d4z	4.89	5.75
3d6q	3.76	4.20
3dd0	9.00	8.31
3dx1	3.58	6.13
3dx2	6.82	6.35
3dxg	2.40	4.17
3e5a	8.23	7.66
3e92	8.00	7.39
3e93	8.85	7.62
3ebp	5.91	5.67
3ehy	5.85	5.71
3ejr	8.57	6.88
3f3c	6.02	5.90
3fcq	2.77	4.65
3fur	8.00	7.69
3fv1	9.30	8.07
3fv2	8.11	7.26
3g0w	9.52	7.77
3g2n	4.09	5.65
3g2z	2.36	3.84
3g31	2.89	4.54
3gbb	6.90	6.68
3gc5	7.26	6.25
3ge7	8.70	7.54
3gr2	2.52	3.75
3gv9	2.12	5.33
3gy4	5.10	3.98
3ivg	4.30	6.80
3jvr	5.72	5.03
3jvs	6.54	5.74
3jya	6.89	5.60
3k5v	6.30	7.00
3kgp	2.57	3.96
3kr8	8.10	6.78
3kwa	4.08	5.18
3l7b	2.40	4.84
3lka	2.82	4.97
3mss	4.66	5.40
3myg	10.70	7.29
3n76	6.85	6.19
3n7a	3.70	4.65
3n86	5.64	6.05
3nq9	4.03	5.04
3nw9	9.00	8.00
3nx7	8.10	6.83
3o9i	11.82	10.19
3oe4	7.47	6.60
3oe5	6.88	6.88
3ozs	5.33	6.88
3ozt	4.13	6.63
3p5o	7.26	7.07
3prs	7.82	7.59
3pww	7.32	8.04
3pxf	4.43	5.07
3pyy	6.86	6.66
3qgy	7.80	7.80
3qqs	5.82	5.82
3r88	4.82	4.25
3rlr	7.52	7.40
3rr4	4.55	6.08
3rsx	4.41	4.86
3ryj	7.80	7.54
3syr	5.10	5.37
3tsk	7.17	7.38
3twp	3.92	4.49
3u5j	5.61	5.50
3u8k	8.66	5.95
3u8n	10.17	6.43
3u9q	4.38	4.92
3udh	2.85	4.56
3ueu	5.24	5.71
3uev	5.89	5.96
3uew	6.31	6.20
3uex	6.92	6.30
3ui7	9.00	7.24
3uo4	6.52	7.14
3up2	7.40	7.48
3utu	10.92	8.10
3uuo	7.96	6.76
3wtj	6.53	6.80
3wz8	5.82	6.85
3zdg	7.10	4.94
3zso	5.12	6.28
3zsx	3.28	5.94
3zt2	2.84	4.23
4abg	3.57	4.44
4agn	3.97	5.34
4agp	4.69	5.37
4agq	5.01	5.39
4bkt	3.62	4.89
4cig	3.67	5.93
4ciw	4.82	5.62
4cr9	4.10	4.36
4cra	7.22	7.91
4crc	8.72	8.63
4ddh	3.30	4.70
4ddk	2.29	4.29
4de1	5.96	6.00
4de2	4.12	6.62
4de3	5.52	5.52
4djv	6.72	6.71
4dld	5.82	6.16
4dli	5.62	6.42
4e5w	7.66	7.82
4e6q	8.36	7.54
4ea2	6.44	6.74
4eky	3.52	5.78
4eor	6.30	7.03
4f09	6.70	6.88
4f9w	6.94	7.06
4gfm	7.22	5.92
4gid	10.77	8.26
4gkm	5.17	5.81
4gr0	9.55	8.15
4hge	7.92	7.57
4ivb	8.72	7.54
4ivc	10.00	7.61
4ivd	9.52	7.54
4j21	7.41	6.81
4j28	5.70	5.04
4j3l	7.80	7.28
4jfs	5.27	5.27
4jia	9.22	7.49
4jsz	2.30	5.31
4jxs	4.74	5.96
4k18	8.96	7.91
4k77	6.63	6.59
4kz6	3.10	4.62
4kzq	6.10	6.11
4kzu	6.50	6.33
4llx	2.89	3.58
4lzs	4.80	4.30
4m0y	6.46	6.20
4m0z	5.19	7.00
4mgd	4.69	6.37
4mme	6.50	6.87
4ogj	6.79	6.91
4owm	2.96	4.19
4pcs	7.85	5.24
4qac	9.40	7.44
4qd6	8.64	6.62
4rfm	10.05	7.87
4tmn	10.17	7.54
4twp	10.00	7.22
4ty7	9.52	7.99
4u4s	2.92	5.05
4w9c	4.65	5.90
4wiv	6.26	6.16
4x6p	8.30	8.50
5a7b	3.57	5.76
5aba	2.98	4.79
5dwr	11.22	8.23
5tmn	8.04	6.34
