PDB	Labels	Predictions
2are	3.28	5.46
2oag	8.47	8.39
2jbj	9.70	8.28
2pwd	4.40	4.32
2pwg	4.82	3.79
2oym	5.00	6.08
2hzy	7.39	6.22
2ihj	4.59	5.72
2ojg	5.64	6.75
2hzl	6.57	4.64
2ovv	7.92	7.20
2nta	4.80	5.77
2qu6	8.52	7.49
2pog	9.54	7.94
2o4j	10.10	10.13
3b92	8.00	6.26
2p98	6.19	5.38
2z4b	9.36	8.45
2jj3	9.55	7.86
2h15	5.67	7.89
2pov	7.12	7.31
2pow	7.20	7.32
2nmx	5.57	6.84
1vso	4.72	5.19
2p95	9.37	7.51
2p16	10.10	7.28
2flr	6.10	5.81
2pgz	5.74	7.25
2bys	9.52	7.67
2gkl	5.35	4.99
2nsl	4.68	5.71
2nsj	4.79	6.05
2c92	5.68	5.26
2c94	6.82	5.92
2nnq	8.70	6.49
2psv	7.24	7.44
2cem	7.92	8.71
2cen	8.30	8.41
2q54	9.01	8.71
2b3f	6.03	5.54
2bbf	5.10	4.34
2e2r	8.26	6.95
2gz2	5.22	0.00
2hr6	4.92	0.00
2idz	9.40	4.34
2ihk	4.16	5.61
2jff	3.62	4.19
2oiq	4.94	7.58
2otz	3.63	4.04
2ou0	3.23	3.36
2pjo	0.05	3.38
2pzv	3.87	4.47
2q88	5.80	4.74
2q89	6.30	4.85
2qeh	8.62	6.22
2qvu	6.44	6.52
2r3d	-0.15	3.96
2r5p	8.48	8.57
2rde	7.01	6.01
2v8q	4.61	4.61
3b50	7.55	6.76
3bgq	7.96	8.31
3bgz	6.26	6.83
2v8y	5.71	6.14
2jgb	5.61	0.00
1gja	5.42	5.08
1swk	12.00	10.93
1toi	4.05	4.21
1iup	2.54	3.25
1tog	3.22	3.62
1uto	2.27	3.03
1ukb	3.19	4.11
2cjp	3.10	6.02
1vot	6.60	5.54
2fx6	3.70	4.03
2c1q	13.00	10.57
2e2p	4.74	0.00
2epn	7.22	4.51
2i2c	4.70	6.39
2j4k	4.85	5.07
2jdu	6.72	5.27
2jdy	4.37	5.01
2jke	4.23	4.95
2p3t	11.30	8.17
2p4y	9.00	6.87
2p7g	6.53	7.39
2pqc	5.74	5.96
2q6m	6.29	6.71
2q8z	5.68	4.86
2qbq	7.44	6.25
2qbr	6.33	6.13
2qdt	5.19	4.58
2qhy	7.48	8.06
2qhz	7.28	8.07
2qi1	7.30	7.59
2qi3	10.20	7.42
2qi4	10.44	6.79
2qi5	10.85	7.71
2qi6	10.57	6.98
2qmg	9.15	8.42
2qnq	6.11	7.03
2qrl	4.00	4.34
2qry	8.64	6.72
2r6w	9.36	7.77
2r75	6.15	0.00
2reg	5.57	3.90
2rkd	2.72	3.53
2uwl	8.40	7.65
2uwp	6.81	7.41
2uy4	4.68	5.42
2v2c	3.41	3.62
2v77	5.06	6.35
2v7t	7.48	5.92
2v7u	5.90	5.92
2v7v	6.66	6.10
2vhw	5.09	6.30
2vkm	8.74	8.04
2vmd	3.02	4.97
2vpn	6.72	4.08
2vuk	3.82	4.72
2vw5	8.52	6.26
2w26	9.40	7.56
2zmm	7.60	5.78
2zn7	7.89	6.10
3b3c	3.98	5.29
3b7r	7.70	7.56
3bex	5.57	6.51
3bl0	6.92	7.25
3brn	8.70	6.17
3bu1	8.15	5.09
3bxe	5.48	4.33
3c2f	2.00	0.00
3c2o	3.35	4.11
3c2r	3.11	4.61
3c7i	5.64	6.12
3ccw	7.87	7.87
3ccz	7.29	8.37
3cd7	7.84	7.97
3czv	7.80	7.67
3d2r	5.48	0.00
3d51	4.15	5.38
3d83	8.36	8.01
3ddg	6.00	6.51
3dp4	7.37	6.53
3e92	8.00	7.51
3eko	6.70	5.86
3ekr	5.55	7.26
3ene	6.24	6.42
3eqr	8.70	7.52
3f8c	7.68	7.73
3fat	7.64	5.67
