PDB	Labels	Predictions
1gm8	4.80	6.17
1gpk	5.37	6.07
1hnn	6.24	4.75
1hp0	6.70	7.17
1hq2	6.77	5.49
1hvy	6.17	6.83
1hwi	7.55	5.93
1hww	7.70	5.41
1ia1	7.47	5.29
1j3j	8.01	5.39
1jd0	8.24	6.90
1jje	8.43	5.43
1ke5	6.25	5.94
1kzk	10.40	6.68
1l2s	4.59	4.66
1l7f	9.10	7.22
1lpz	7.60	6.95
1lrh	6.82	4.93
1m2z	7.22	6.20
1mmv	7.24	6.28
1n1m	5.70	5.41
1n2v	4.08	6.45
1n46	10.52	6.36
1nav	7.60	4.89
1of1	4.82	5.75
1of6	6.05	4.32
1opk	9.82	6.72
1oq5	7.68	7.74
1owe	6.20	5.96
1oyt	7.24	6.51
1p2y	5.00	5.72
1p62	4.66	6.09
1pmn	8.15	6.97
1q1g	8.57	7.35
1q41	7.66	5.34
1q4g	6.89	5.25
1r1h	8.92	6.69
1r55	6.80	5.37
1r58	6.96	5.82
1r9o	5.02	5.48
1s19	9.51	6.67
1s3v	7.42	7.49
1sg0	7.47	4.74
1sj0	9.10	6.58
1sq5	4.39	4.73
1sqn	9.40	5.27
1t40	7.96	7.03
1t46	6.38	8.36
1t9b	6.90	6.79
1tow	6.24	6.20
1tt1	7.19	5.53
1u1c	5.37	5.62
1uml	7.52	6.77
1unl	6.70	7.22
1uou	7.70	4.87
1v0p	6.89	6.05
1v48	8.16	5.88
1v4s	6.44	6.45
1vcj	4.59	6.09
1w1p	2.30	5.67
1w2g	4.57	5.83
1xm6	6.38	5.46
1xoq	9.17	6.83
1xoz	8.92	6.85
1y6b	7.42	7.30
1ygc	9.46	6.93
1yqy	7.62	6.15
1ywr	7.49	7.10
1z95	7.12	7.64
2bm2	7.82	6.03
2br1	5.14	5.65
2bsm	5.82	6.86
