PDB	Labels	Predictions
3m1k	5.39	3.86
3rz1	8.74	7.52
5u6d	8.59	7.16
5tuy	6.35	6.58
4u6r	7.85	7.89
6hky	9.34	7.94
3bkl	6.17	7.23
2rcw	8.10	7.53
5alg	7.52	8.13
5k0f	6.07	5.76
4x8v	6.89	7.05
5wev	6.82	5.75
2ei6	7.39	8.08
2xkd	5.64	5.04
5j9f	7.23	6.86
6s9x	6.42	6.94
6nlj	4.82	4.03
1ett	5.89	6.37
6ugq	7.55	6.36
3hvk	8.52	7.39
3wym	9.52	8.78
4leq	6.54	6.39
2p8n	3.15	1.98
3iej	6.66	7.33
5aae	7.46	7.75
5teh	7.55	7.34
5xij	7.30	6.09
3gt9	3.96	5.24
6ouv	5.55	5.49
6knh	3.55	3.60
4w9x	7.40	7.32
2wkt	4.31	4.31
4uv8	6.47	5.01
4p02	6.40	5.71
2ghg	8.82	7.16
5a3s	8.68	7.61
4cwo	5.21	6.32
4i7l	3.99	3.23
6abk	1.95	2.63
6myn	7.85	8.09
5wr7	8.96	8.27
6hys	5.59	4.97
1o4d	3.52	2.86
3aas	4.51	5.47
1pf8	7.51	6.33
6mjf	5.16	4.86
2j7e	7.32	6.39
5x73	6.74	6.45
6mmo	3.35	3.69
6nfg	4.11	4.48
1ai7	4.09	2.68
4fcb	8.54	7.90
1qj1	8.05	6.06
1qhr	6.89	4.70
4u70	5.02	4.43
2p83	7.96	7.66
2p2h	7.17	6.79
4qpd	7.82	7.48
3b3x	3.60	3.39
5eob	9.62	8.20
3fhe	8.60	5.62
4hai	8.10	7.17
6gjl	3.86	3.55
5jv0	5.96	5.95
6gcw	8.64	8.66
4hdc	8.92	8.82
5aia	5.20	5.24
4bhi	7.05	5.26
3n3g	7.24	6.89
5swh	7.59	7.26
4tpm	8.62	7.70
4klv	3.78	3.13
1xbc	7.92	7.02
1hk1	5.64	5.29
3dkj	5.70	5.45
2bxt	8.52	6.72
6pgx	9.21	8.70
3e6v	6.83	5.36
6ey7	4.30	4.02
6g3c	6.91	6.08
4jnm	8.52	6.58
5zfi	5.92	6.19
1o0o	5.10	4.51
5q0p	7.41	6.83
6cvf	6.35	4.25
4qsx	1.74	2.37
6aej	6.15	6.07
5lvr	3.60	3.64
1hk3	6.59	5.29
4ded	7.42	6.64
5y0x	5.11	6.70
3mj1	7.82	7.48
4tpw	4.69	4.43
6fa5	6.75	6.57
5za2	5.77	6.87
5kr1	9.49	8.98
5tol	7.48	7.46
5j7q	4.58	4.95
3v4j	5.04	4.65
5o5a	4.77	5.11
2brg	5.21	5.06
4gg5	9.03	7.78
4amy	10.82	9.60
3mhl	7.25	6.98
4kiq	7.64	7.22
4pin	5.40	5.00
4ei4	8.74	8.88
2nt7	6.52	6.64
5l6p	7.26	7.02
4uiu	7.90	7.00
3dnt	4.74	4.79
2viz	6.22	7.09
3oqf	7.04	6.63
6dvm	8.52	8.81
3ihz	6.80	6.34
3sb0	5.26	5.32
4a4f	2.88	3.57
4hbv	4.64	3.44
4xkb	6.10	5.99
5jcj	4.42	4.66
3pd8	6.46	4.99
5kks	8.70	7.72
1ung	6.80	6.47
2o8h	7.60	8.11
4hxl	5.66	5.87
3vi5	5.68	7.16
4r92	7.41	7.79
3mzc	6.65	7.35
4qtl	6.92	6.71
4di2	8.26	8.11
5hzx	8.55	7.22
4q7v	3.59	4.29
6bhv	5.23	6.31
2ckm	8.82	7.82
4mk0	5.20	4.71
4r5t	6.10	6.29
1y2e	6.80	6.84
3iaf	2.92	3.49
4fli	5.44	5.05
4zei	5.88	4.72
5h1t	3.80	3.47
2gh6	4.95	5.52
4ona	8.15	7.88
5umy	6.97	6.55
5uga	6.79	7.16
5nuu	8.20	7.25
1lhg	7.10	7.29
3iod	4.10	3.60
5eak	9.30	8.03
6q54	6.49	4.58
5w6e	8.04	6.84
2i4u	11.57	9.88
