PDB	Labels	Predictions
3m1k	5.39	5.12
6pgb	4.60	4.96
6fnt	4.68	4.91
5ap7	6.29	6.22
4alx	7.28	7.26
4jg7	6.92	7.14
5tuy	6.35	6.21
4u6r	7.85	7.44
6hky	9.34	8.81
1moq	3.46	3.80
3bkl	6.17	6.17
1uyg	4.27	4.50
4qyy	7.30	7.07
2rcw	8.10	7.95
5alg	7.52	7.56
5k0f	6.07	6.15
4x8v	6.89	6.65
2ei6	7.39	7.31
5j9f	7.23	7.20
6s9x	6.42	6.19
3sfh	7.05	6.81
1ett	5.89	5.90
3wym	9.52	9.39
4leq	6.54	6.37
2p8n	3.15	3.12
5aae	7.46	7.47
5teh	7.55	7.67
4mmm	3.82	3.86
3gt9	3.96	4.20
6ouv	5.55	5.13
6knh	3.55	3.40
3hwx	7.86	7.77
4w9x	7.40	7.23
4d8s	6.49	6.81
4p02	6.40	5.86
2ghg	8.82	8.57
5a3s	8.68	7.50
5ccl	4.77	4.62
4cwo	5.21	5.44
4ec0	6.07	5.83
6abk	1.95	2.02
6myn	7.85	7.78
5wr7	8.96	8.60
1o4d	3.52	3.80
3khv	1.85	2.05
3aas	4.51	4.51
6mjf	5.16	5.02
2j7e	7.32	7.12
5x73	6.74	6.50
6mmo	3.35	3.54
4g0z	2.21	2.06
1ai7	4.09	4.26
4fcb	8.54	8.40
1qj1	8.05	7.52
4u70	5.02	5.12
2p2h	7.17	7.14
4qpd	7.82	7.54
6fs1	7.01	6.89
3fhe	8.60	8.36
4hai	8.10	7.79
5jv0	5.96	6.26
6gcw	8.64	8.38
3f19	7.19	7.11
6q37	6.36	6.05
4hdc	8.92	8.82
5aia	5.20	5.45
5j20	9.14	8.72
5jfp	9.32	9.32
4bhi	7.05	6.80
3n3g	7.24	6.98
4klv	3.78	3.85
2r38	7.44	7.44
4l6s	8.52	8.30
1hk1	5.64	5.36
4zw7	4.72	4.96
2ha6	4.32	4.38
3s56	9.62	9.29
5i9x	7.52	6.96
2bxt	8.52	8.54
6pgx	9.21	9.16
5yea	8.30	8.09
3e6v	6.83	6.54
5oh3	3.87	3.96
4jnm	8.52	8.33
4w4y	6.46	6.37
6fba	4.70	4.85
5zfi	5.92	5.83
1o0o	5.10	4.48
5q0p	7.41	7.40
5xfj	8.22	8.18
6aej	6.15	6.25
5lvr	3.60	3.68
1hk3	6.59	6.46
5y0x	5.11	5.25
4p74	5.00	4.68
3hmm	7.60	7.45
1b74	1.30	1.37
3mj1	7.82	7.56
2c02	4.04	4.33
6fa5	6.75	5.93
5za2	5.77	6.13
6jz0	7.82	7.49
5j7q	4.58	4.65
3v4j	5.04	4.62
5o5a	4.77	4.91
5mxf	3.59	3.45
4gg5	9.03	8.50
5wf3	5.85	5.95
4kiq	7.64	7.76
4pin	5.40	5.51
4ei4	8.74	8.42
2nt7	6.52	6.08
5l6p	7.26	7.15
3oaw	8.15	7.87
4o55	5.30	5.83
2viz	6.22	6.52
5alu	7.66	7.34
1bm7	7.52	7.11
6dvm	8.52	8.44
3sb0	5.26	5.12
4ijq	7.52	0.00
4a4f	2.88	3.04
4hbv	4.64	4.95
3oy1	7.80	7.84
4xkb	6.10	6.32
3pd8	6.46	6.44
5kks	8.70	8.48
1ung	6.80	6.68
2o8h	7.60	7.52
4hxl	5.66	5.06
2cex	4.70	5.16
3vi5	5.68	5.40
3mrx	3.39	3.59
3mzc	6.65	6.62
4qtl	6.92	6.58
4di2	8.26	7.87
5nxw	7.24	7.11
5hzx	8.55	8.16
4ie5	4.82	4.79
4q7v	3.59	3.62
2q6c	7.78	7.50
6bhv	5.23	5.02
2ckm	8.82	8.26
4mk0	5.20	5.17
4r5t	6.10	5.99
1y2e	6.80	6.79
3iaf	2.92	2.30
6g2r	9.46	9.00
4zei	5.88	5.42
5h1t	3.80	3.88
4ona	8.15	7.94
5umy	6.97	6.82
5uga	6.79	6.55
2aod	5.66	5.38
5nuu	8.20	8.24
1lhg	7.10	6.30
3iod	4.10	4.28
5eak	9.30	9.46
2yex	10.00	9.19
6q54	6.49	6.20
5w6e	8.04	8.14
6i63	7.01	6.69
5f2k	6.16	6.11
2qcg	4.00	3.47
6fu5	7.50	7.40
4iif	5.18	4.94
4z0q	8.17	8.12
4x3u	5.09	4.93
6c8c	6.38	6.41
5u69	6.22	6.25
6c3u	5.40	5.21
3tzm	7.77	7.54
2ww2	4.85	5.14
4x0f	7.00	6.88
2xru	7.51	7.32
3abu	5.62	5.76
6gnr	5.44	5.22
4n00	8.02	7.69
4cc6	6.64	6.13
3uvq	7.77	7.67
5zo8	8.20	8.15
2v12	9.05	8.91
5am4	6.95	6.98
6j06	6.59	6.30
6rfi	7.43	7.38
4yne	8.52	8.24
5fck	8.22	8.16
5fut	6.45	5.82
4bb4	6.72	6.50
3ipb	6.70	6.45
1w1d	6.52	7.23
2xgo	3.00	3.27
5ak4	4.23	4.26
3q3t	7.43	7.35
6pid	4.54	4.56
1j37	8.96	8.48
6f6s	2.89	3.11
5tq4	8.38	8.19
5ehv	3.08	3.27
4tmr	7.22	7.17
2qi7	10.21	10.13
6mmc	3.61	3.64
4cix	4.47	4.86
5aqt	3.51	3.48
6fsy	6.61	6.55
3t6y	5.52	5.61
1v2l	4.29	4.02
4hyh	9.00	8.89
2x52	4.24	4.02
6m8a	5.26	5.27
2w7x	7.62	7.82
5buj	8.30	8.22
4pb2	4.80	4.63
3qd3	8.00	7.83
1w1y	2.62	2.89
5mys	4.30	4.17
6n0j	5.37	5.30
4nh8	8.52	8.09
5n53	2.55	2.60
4rfd	8.05	7.96
1aw1	1.05	1.39
4e3d	2.30	2.39
4eqc	8.10	7.89
6gcr	8.33	8.04
6cpw	8.25	8.02
2x2l	5.28	5.58
3c4h	5.70	5.75
5du6	5.02	5.18
4pid	4.62	4.54
4djq	10.32	10.13
3ljg	7.73	7.64
6iez	6.52	6.17
2w97	0.96	1.08
3djq	2.98	2.78
1f5l	5.28	5.22
3vru	10.00	9.38
5toz	9.46	9.00
5tg4	3.32	3.17
3fuh	2.70	2.98
4r5v	6.15	6.22
5l8c	7.00	7.06
5h9r	6.08	6.08
2f81	10.52	9.94
2xyd	6.82	6.81
4l0s	6.84	6.84
3vbq	9.33	9.11
5ckr	7.76	7.25
4euv	6.30	5.70
3lbj	4.96	5.39
6j8r	6.12	6.14
4mwc	5.87	6.02
3e6k	5.15	5.13
2g9q	6.40	6.39
5ct1	1.52	1.81
4lbu	6.56	6.53
4nah	6.31	6.18
5kls	6.71	6.62
4bt3	3.12	3.08
1g9s	3.61	3.33
1o46	8.00	8.22
4k7o	4.30	4.29
6o5u	4.38	4.75
6gjw	4.96	4.58
5dx4	6.86	6.63
4mp2	5.45	5.44
4yih	4.66	4.08
3f36	2.89	3.01
5ei8	8.10	7.94
6nzh	8.80	8.57
3btc	5.75	5.64
5qas	3.72	3.91
5g5f	5.28	5.61
3omm	7.43	7.56
1r5n	5.42	1.47
3eax	4.92	5.05
2fr3	8.70	8.42
4py2	6.57	6.74
3sk2	3.61	4.17
3eor	1.40	2.59
5hk2	8.59	8.53
5uqx	6.21	6.13
3dcv	8.52	8.23
4h3a	6.29	6.38
3py0	6.89	6.93
4l7d	6.12	6.20
4jz1	6.70	6.82
4w9e	5.15	5.47
3fi3	7.92	7.68
2y2k	5.16	5.11
4cpt	7.70	7.67
6p3v	7.02	6.74
6aa4	6.33	6.30
6eq8	8.00	7.81
1y2f	4.92	4.73
4lkt	5.90	6.14
5dh4	7.24	7.40
1bnm	10.00	9.52
6hqy	6.44	6.72
2i47	8.66	8.33
4w9o	7.77	7.69
4g3e	8.38	8.20
4n7m	5.47	5.53
4bcb	8.52	8.14
6d1m	8.20	7.84
1v2q	4.13	4.07
6hcu	7.82	7.35
3bl1	5.60	5.67
4hwo	8.54	8.53
2xfj	7.89	7.62
5jal	2.47	2.67
5moo	1.31	1.38
5op6	4.68	4.87
2wzs	3.85	3.83
3cjf	8.20	8.02
5tys	10.72	10.36
5zdg	5.42	5.56
6ela	7.59	7.46
5e2m	7.23	7.22
2on6	6.76	6.69
3txo	8.05	8.03
6fmn	5.95	5.78
4na7	9.70	9.22
2glp	5.01	5.03
2i4p	5.70	5.83
3k5f	5.43	5.69
3g2l	3.87	3.83
5he3	6.55	6.33
4muf	6.34	6.22
2oax	8.65	8.25
4yl0	8.22	7.92
2pym	6.82	6.66
4l2l	5.70	5.47
5ekm	6.32	6.63
1uwf	6.82	6.97
3qqu	8.62	8.59
5mwp	7.50	7.30
3bjc	6.96	6.77
5clm	7.36	7.12
5nud	7.49	6.68
6hzu	8.26	8.29
2vk6	5.30	5.13
4xtm	4.57	4.86
2qmf	8.52	8.24
5am1	8.52	8.12
4xct	8.17	8.06
1utj	3.84	3.82
1usn	7.74	7.53
5uuu	7.74	7.60
5lz4	5.70	5.68
4avu	7.85	7.66
3ucj	6.00	6.04
4pkr	4.82	4.97
6bfe	5.85	5.47
1ylv	2.70	3.27
1yc4	6.55	6.50
4xya	5.86	5.86
1ym1	6.24	5.84
6e6v	7.77	7.82
5llp	9.24	8.93
4awq	6.32	6.38
5inh	6.00	5.37
6h4s	7.42	7.26
6ft3	6.42	6.23
3arr	5.40	5.12
5llc	9.52	8.78
3qvu	3.55	3.53
2v10	9.40	9.11
6dh7	9.88	9.72
3frg	8.40	8.13
4btm	5.39	5.41
4joo	4.43	4.57
1err	8.11	7.78
1z71	9.18	8.64
3ti6	9.27	9.03
5nwh	7.54	7.16
6npv	6.80	6.53
4ui7	7.36	7.25
4ayv	9.17	9.26
2onc	7.89	7.60
6p8z	4.70	4.88
2jh0	8.70	7.89
3f39	1.78	2.20
3h3c	6.85	6.40
5mnb	2.48	2.67
6c0r	7.51	7.44
1w12	7.85	7.58
3g08	8.16	7.96
5nw7	5.77	5.68
4qip	5.15	5.06
4jq7	6.41	6.34
3s8x	7.30	7.48
6g4n	5.64	5.74
2o64	6.47	6.59
4o0z	7.24	7.22
6e6j	8.10	7.71
3pwd	6.66	6.79
5dhu	6.30	6.66
4xv9	6.72	6.28
2b8v	7.01	7.10
6mo8	5.84	5.88
6ckr	7.30	7.19
5gn6	6.92	6.43
6jdl	4.89	5.00
6q60	5.71	5.94
2wjg	7.10	7.17
2ha4	2.70	2.72
5zdb	5.75	5.42
1xn0	6.24	6.17
3h2f	4.06	3.77
3a2c	6.90	6.89
5ehe	8.32	8.11
4erw	8.15	8.04
6j3p	6.98	6.90
5nwz	9.10	8.74
1rri	5.82	5.33
6cjh	5.42	5.63
5y8w	6.64	6.71
6eks	3.84	3.95
1uyk	4.77	4.73
3drp	9.70	9.31
3t4h	5.28	5.50
3t60	6.70	6.57
3l6h	5.40	5.75
3ahn	7.05	7.16
4w9g	5.26	5.42
4jsc	7.13	7.32
4ura	5.50	5.46
5qad	3.77	3.84
3mz3	7.83	7.73
5kbq	7.00	6.95
2uxx	3.30	3.70
2ihq	8.49	8.55
5tfx	7.22	7.37
1wxz	8.07	7.83
5d24	5.24	5.59
4qge	9.30	9.01
2wsx	2.41	2.60
5knt	4.43	4.24
1zoe	7.40	7.09
3qi1	7.66	7.40
5d26	6.09	6.21
2oht	5.04	4.97
2pfy	6.52	6.74
1pmu	6.23	5.96
6b3v	9.69	9.05
5o4z	6.07	5.33
4ipj	4.87	4.75
4m3b	6.40	5.87
5h63	5.92	5.80
6djj	4.10	4.28
1b9v	3.65	3.72
4mqp	4.98	4.36
1hk5	5.24	5.04
2y7z	8.70	8.42
4tv3	8.72	8.30
3g3m	5.96	6.30
4ui8	7.60	7.23
4hv3	3.94	4.07
4uce	3.17	3.10
4re9	4.92	4.87
6nzr	9.30	9.16
3vsx	8.85	8.34
3phe	7.80	7.66
6qqu	5.30	5.15
1il9	3.40	3.78
3vnt	8.66	8.49
1ttm	7.35	6.93
3opp	6.28	6.43
4m3g	6.26	6.10
5l6o	8.22	7.95
6oim	7.05	6.90
6oxy	9.55	9.29
2uvm	7.10	6.86
4bfz	6.26	6.32
5f1c	6.13	5.29
2c0o	5.91	6.08
