PDB	Labels	Predictions
1a8i	5.52	4.35
1a99	5.70	2.56
1ax0	3.13	4.77
1b6l	8.30	7.88
1b6m	8.40	9.51
1duv	11.80	6.73
1dy4	4.36	5.92
1e2k	4.94	5.87
1fcx	7.12	9.12
1g2k	7.96	8.79
1gj8	6.96	6.02
1gjd	5.22	7.13
1gpk	5.37	7.61
1gyy	3.64	3.88
1h22	9.10	7.40
1h23	8.35	7.57
1h46	3.57	5.93
1hnn	6.24	7.87
1iy7	6.19	8.27
1kzk	10.39	10.07
1lrh	6.82	6.29
1nc1	6.12	7.16
1nc3	5.00	8.46
1nli	3.59	5.65
1nw5	5.21	5.51
1ow4	5.68	5.59
1p1n	6.80	5.50
1p1o	5.76	5.86
1ps3	2.28	4.60
1pxp	6.66	6.79
1r5y	6.46	4.74
1s38	5.15	5.46
1s39	7.70	3.94
1sr7	10.10	9.34
1sw1	7.30	3.06
1syh	6.41	5.72
1syi	5.48	5.72
1toj	3.39	4.77
1tok	2.47	3.64
1u1w	5.85	4.64
1ua4	4.22	4.72
1ui0	7.06	4.51
1utm	3.01	3.32
1uwu	5.98	5.51
1uz1	6.89	6.10
1uz4	3.40	4.10
1v1j	4.82	4.91
1w2g	4.57	2.13
1x8d	2.21	4.76
1xge	4.68	5.03
1y1m	1.82	6.77
1y1z	3.08	6.55
1y20	5.32	5.50
1yc1	6.17	5.85
1ydk	5.89	5.18
1z95	7.12	9.13
2aac	2.22	4.33
2afx	5.15	4.65
2ayr	9.29	8.34
2azr	3.64	4.54
2b07	6.43	5.95
2boh	8.52	7.72
2boj	5.77	6.45
2brb	4.86	6.09
2bvd	6.00	6.03
2byr	8.55	8.17
2cji	8.22	8.64
2fai	6.24	6.04
2fdp	7.59	6.28
2ff1	8.21	4.74
2fpz	3.96	3.28
2fqt	6.14	6.65
2fqw	6.68	5.35
2fqx	7.15	5.88
2fqy	6.57	4.81
2fvd	8.52	6.36
2fw6	2.92	3.14
2fxu	8.15	6.19
2h6b	5.39	4.28
2hb1	3.80	4.06
2hdq	1.40	2.70
2hdr	1.72	2.32
2i0a	11.40	11.70
2i0d	12.10	11.51
2il2	7.10	7.48
2iwx	6.68	6.53
2j2u	7.05	8.16
2j34	7.82	8.50
2j4i	9.00	9.04
2j78	6.42	4.92
1bcj	3.70	3.20
1bky	3.84	3.90
1d4i	8.85	7.56
1d4j	8.36	9.15
1eby	9.70	8.79
1ebz	9.40	7.52
1ec0	8.49	9.08
1ec1	8.92	8.09
1ec2	10.00	8.58
1enu	5.08	6.28
1f74	3.05	4.48
1gi9	5.96	5.39
1gww	4.28	4.78
1gx0	4.28	4.78
1o5a	6.42	6.13
1o5r	8.12	7.14
1q4w	6.46	4.74
1qkt	9.04	7.99
1qxl	7.96	6.86
1rdi	2.06	1.35
1rdn	1.84	2.66
1tr7	6.82	6.84
2a3c	4.37	3.54
2fv5	10.52	8.79
2h21	6.54	5.17
2hd6	7.80	7.75
1xl5	7.35	7.34
1y93	2.10	3.57
4ubp	5.59	4.65
1lhw	8.16	8.69
1s9t	6.60	5.86
1tt1	7.19	8.18
1uzv	5.18	6.96
2dm5	2.99	5.69
1xw6	5.62	5.06
2qrk	4.26	4.18
2nn1	5.82	7.72
2pou	7.42	7.07
3cd0	7.57	8.88
3cda	7.58	8.49
