PDB	Labels	Predictions
1bcu	3.28	3.77
1bzc	4.92	7.46
1c5z	4.01	4.14
1e66	9.89	7.23
1eby	9.70	6.94
1g2k	7.96	6.66
1gpk	5.37	6.82
1gpn	6.48	6.98
1h22	9.10	6.57
1h23	8.35	6.50
1k1i	6.58	7.60
1lpg	7.09	8.23
1mq6	11.15	8.95
1nc1	6.12	9.24
1nc3	5.00	6.60
1nvq	8.25	7.71
1o0h	5.92	3.99
1o3f	7.96	5.71
1o5b	5.77	6.03
1owh	7.40	5.94
1oyt	7.24	6.53
1p1n	6.80	6.15
1p1q	4.89	6.18
1ps3	2.28	4.72
1pxn	7.15	6.86
1qf1	7.32	6.01
1qkt	9.04	8.01
1r5y	6.46	3.97
1s38	5.15	5.17
1sqa	9.21	7.50
1syi	5.44	5.73
1u1b	7.80	5.52
1uto	2.27	2.68
1vso	4.72	7.55
1w4o	5.22	4.27
1y6r	10.11	10.98
1yc1	6.17	6.60
1z6e	9.72	8.81
1z95	7.12	8.50
1z9g	5.64	4.09
2al5	8.40	6.14
2br1	5.14	6.91
2brb	4.86	5.79
2cbv	5.48	5.96
2cet	8.02	6.28
2fvd	8.52	8.41
2fxs	6.06	6.29
2hb1	3.80	3.89
2iwx	6.68	5.84
2j78	6.42	5.88
2j7h	7.19	5.92
2p15	10.30	7.72
2p4y	9.00	7.95
2pog	9.54	7.83
2qbp	8.40	6.38
2qbq	7.44	6.62
2qbr	6.33	5.62
2qe4	7.96	7.89
2qnq	6.11	6.11
2r9w	5.10	5.13
2v00	3.66	3.70
2v7a	8.30	6.78
2vkm	8.74	7.37
2vvn	7.30	6.73
2vw5	8.52	5.71
2w4x	4.85	5.34
2w66	4.05	4.43
2wbg	4.45	6.24
2wca	5.60	7.82
2weg	6.50	7.07
2wer	7.05	6.17
2wn9	8.52	6.93
2wnc	6.32	6.16
2wtv	8.74	8.21
2wvt	6.12	7.01
2x00	11.33	9.38
2xb8	7.59	5.60
2xbv	8.43	8.67
2xdl	3.10	3.66
2xii	7.20	5.63
2xj7	6.66	6.15
2xnb	6.83	7.30
2xys	7.42	6.81
2y5h	5.79	8.04
2yfe	6.63	5.67
2yge	5.06	5.72
2yki	9.46	7.49
2ymd	3.16	5.59
2zb1	6.32	8.09
2zcq	8.82	7.69
2zcr	6.87	8.44
2zda	8.40	5.60
2zy1	7.40	6.61
3acw	4.76	6.07
3ag9	8.05	7.08
3ao4	2.07	2.46
3arp	7.15	4.76
3arq	6.40	6.49
3aru	3.22	5.19
3arv	5.64	3.90
3ary	6.00	5.84
3b1m	8.48	6.53
3b27	5.16	5.90
3b5r	8.77	8.40
3b65	9.27	7.91
3b68	8.40	7.63
3bgz	6.26	6.61
3coy	6.02	7.02
3coz	5.57	6.80
3d4z	4.89	5.59
3d6q	3.76	4.49
3dd0	9.00	8.85
3dx1	3.58	4.51
3dx2	6.82	5.64
