PDB	Labels	Predictions
1gm8	4.80	5.92
1gpk	5.37	8.12
1hnn	6.24	7.88
1hp0	6.70	4.48
1hq2	6.77	5.44
1hvy	6.17	7.52
1hwi	7.55	7.86
1hww	7.70	3.55
1ia1	7.47	4.79
1j3j	8.01	4.67
1jd0	8.24	7.73
1jje	8.43	5.85
1ke5	6.25	7.08
1kzk	10.40	9.79
1l2s	4.59	4.37
1l7f	9.10	7.67
1lpz	7.60	8.96
1lrh	6.82	3.84
1m2z	7.22	8.54
1mmv	7.24	4.40
1n1m	5.70	5.40
1n2v	4.08	4.38
1n46	10.52	9.31
1nav	7.60	6.36
1of1	4.82	6.05
1of6	6.05	5.00
1opk	9.82	8.46
1oq5	7.68	8.59
1owe	6.20	6.74
1oyt	7.24	5.96
1p2y	5.00	5.53
1p62	4.66	5.89
1pmn	8.15	8.51
1q1g	8.57	6.70
1q41	7.66	7.21
1q4g	6.89	5.35
1r1h	8.92	7.55
1r55	6.80	6.16
1r58	6.96	7.25
1r9o	5.02	5.07
1s19	9.51	7.62
1s3v	7.42	8.40
1sg0	7.47	3.95
1sj0	9.10	8.41
1sq5	4.39	6.03
1sqn	9.40	9.19
1t40	7.96	6.99
1t46	6.38	8.14
1t9b	6.90	7.47
1tow	6.24	5.61
1tt1	7.19	7.98
1u1c	5.37	6.33
1uml	7.52	8.27
1unl	6.70	7.33
1uou	7.70	5.23
1v0p	6.89	7.03
1v48	8.16	8.93
1v4s	6.44	7.24
1vcj	4.59	5.61
1w1p	2.30	3.12
1w2g	4.57	4.20
1xm6	6.38	6.74
1xoq	9.17	8.89
1xoz	8.92	7.72
1y6b	7.42	9.43
1ygc	9.46	7.74
1yqy	7.62	6.87
1ywr	7.49	8.08
1z95	7.12	8.74
2bm2	7.82	7.82
2br1	5.14	6.31
2bsm	5.82	7.53
