PDB	Labels	Predictions
10gs	6.40	5.14
1bcu	3.28	3.35
1e66	9.89	7.61
1f8b	5.40	4.37
1f8c	7.40	7.80
1f8d	3.40	5.02
1gpk	5.37	8.00
1h23	8.35	6.46
1hfs	8.70	7.80
1hnn	6.24	6.10
1lbk	3.18	4.33
1lol	6.39	6.31
1loq	3.70	3.45
1lor	11.06	8.87
1mq6	11.15	7.58
1n1m	5.70	5.04
1n2v	4.08	5.79
1nvq	8.25	7.79
1o3f	7.96	7.44
1o5b	5.77	6.02
1os0	6.03	6.09
1oyt	7.24	7.35
1p1q	4.89	6.39
1ps3	2.28	6.21
1r5y	6.46	6.10
1sqa	9.21	7.20
1u1b	7.80	6.13
1u33	4.60	2.20
1uto	2.27	2.04
1vso	4.72	6.38
1w4o	5.22	4.43
1xd0	7.12	2.07
1yc1	6.17	6.01
1z95	7.12	8.05
2brb	4.86	5.07
2cbj	8.27	7.03
2cet	8.02	7.53
2d1o	7.70	7.88
2fvd	8.52	6.97
2g70	7.77	5.05
2hb1	3.80	5.16
2iwx	6.68	5.70
2j62	11.34	8.08
2j78	6.42	5.44
2jdm	5.40	5.81
2jdu	6.72	5.81
2jdy	4.37	5.69
2obf	8.85	6.96
2ole	7.25	8.18
2p4y	9.00	8.09
2pq9	8.11	7.25
2qbp	8.40	6.36
2qbr	6.33	5.80
2qft	5.26	2.75
2v00	3.66	3.64
2v7a	8.30	7.33
2vl4	6.01	4.37
2vo5	4.89	4.93
2vot	7.14	7.92
2vvn	7.30	7.72
2vw5	8.52	5.65
2w66	4.05	5.96
2wbg	4.45	5.35
2wca	5.60	7.11
2weg	6.50	6.07
2wtv	8.74	7.77
2x00	11.33	8.87
2x0y	4.60	5.35
2x8z	7.96	7.06
2x97	5.66	5.72
2xb8	7.59	6.76
2xbv	8.43	8.70
2xdl	3.10	5.03
2xhm	6.80	5.49
2xnb	6.83	7.29
2xy9	9.19	7.36
2xys	7.42	7.61
2y5h	5.79	8.02
2yfe	6.63	6.07
2yge	5.06	5.21
2yki	9.46	6.31
2ymd	3.16	6.03
2zcq	8.82	6.57
2zcr	6.87	7.51
2zjw	7.70	7.60
2zwz	7.79	9.35
2zx6	10.60	10.81
2zxd	5.22	7.59
3acw	4.76	5.97
3ag9	8.05	8.07
3ao4	2.07	2.82
3b68	8.40	8.32
3bfu	6.27	6.31
3bkk	6.08	6.31
3cft	4.19	6.53
3coy	6.02	6.31
3cyx	8.00	8.14
3d4z	4.89	4.86
3dd0	9.00	7.93
3dxg	2.40	4.34
3e93	8.85	7.67
3ebp	5.91	5.11
3ehy	5.85	6.00
3ejr	8.57	7.65
3f17	8.63	8.05
3f3c	6.02	3.37
3f80	4.22	2.99
3fcq	2.77	4.13
3fk1	2.62	3.62
3fv1	9.30	9.21
3g0w	9.52	7.90
3g2n	4.09	5.15
3g2z	2.36	2.84
3gbb	6.90	7.65
3gcs	7.25	7.49
3ge7	8.70	7.51
3gy4	5.10	2.68
3huc	5.99	7.49
3i3b	2.23	3.25
3imc	2.96	2.77
3ivg	4.30	5.94
3jvs	6.54	7.54
3k5v	6.30	6.99
3kgp	2.57	2.73
3kv2	7.32	6.26
3kwa	4.08	6.15
3l3n	8.18	7.76
3l7b	2.40	4.74
3lka	2.82	5.86
3mfv	2.52	3.25
3mss	4.66	5.99
3muz	3.46	2.92
3myg	10.70	8.07
3n7a	3.70	3.85
3n86	5.64	5.41
3nox	8.66	9.32
3nq3	3.78	6.33
3nw9	9.00	8.22
3oe5	6.88	5.76
3owj	6.07	8.26
3ozt	4.13	5.50
3pe2	9.76	7.93
3pww	7.32	6.04
3pxf	4.43	4.49
3u9q	4.38	5.10
3udh	2.85	2.68
3ueu	5.24	6.35
3uex	6.92	6.37
3uo4	6.52	7.63
3utu	10.92	9.17
3vd4	4.82	2.92
3vh9	6.24	5.30
3zso	5.12	3.97
3zsx	3.28	4.81
4de1	5.96	5.07
4de2	4.12	5.11
4des	5.85	6.35
4dew	7.00	6.24
4djr	11.52	10.50
4djv	6.72	6.62
4g8m	7.89	4.55
4gid	10.77	6.58
4gqq	2.89	1.91
4tmn	10.17	6.12
