PDB	Labels	Predictions
1gm8	4.80	6.61
1gpk	5.37	8.00
1hnn	6.24	6.10
1hp0	6.70	4.81
1hq2	6.77	5.39
1hvy	6.17	7.50
1hwi	7.55	5.37
1hww	7.70	4.71
1ia1	7.47	5.17
1j3j	8.01	4.93
1jd0	8.24	7.21
1jje	8.43	4.67
1ke5	6.25	6.38
1kzk	10.40	9.44
1l2s	4.59	4.29
1l7f	9.10	7.75
1lpz	7.60	8.44
1lrh	6.82	3.80
1m2z	7.22	7.49
1mmv	7.24	3.82
1n1m	5.70	5.04
1n2v	4.08	5.79
1n46	10.52	8.84
1nav	7.60	7.00
1of1	4.82	2.71
1of6	6.05	3.04
1opk	9.82	8.20
1oq5	7.68	8.80
1owe	6.20	7.63
1oyt	7.24	7.35
1p2y	5.00	2.94
1p62	4.66	4.53
1pmn	8.15	7.86
1q1g	8.57	6.79
1q41	7.66	7.68
1q4g	6.89	6.73
1r1h	8.92	7.78
1r55	6.80	6.53
1r58	6.96	5.61
1r9o	5.02	5.23
1s19	9.51	7.12
1s3v	7.42	7.91
1sg0	7.47	5.74
1sj0	9.10	8.81
1sq5	4.39	3.54
1sqn	9.40	8.45
1t40	7.96	7.42
1t46	6.38	7.55
1t9b	6.90	5.39
1tow	6.24	5.92
1tt1	7.19	7.29
1u1c	5.37	5.38
1uml	7.52	8.12
1unl	6.70	6.37
1uou	7.70	4.71
1v0p	6.89	7.16
1v48	8.16	7.99
1v4s	6.44	6.46
1vcj	4.59	4.14
1w1p	2.30	2.79
1w2g	4.57	3.86
1xm6	6.38	6.62
1xoq	9.17	9.76
1xoz	8.92	7.92
1y6b	7.42	7.74
1ygc	9.46	7.24
1yqy	7.62	6.43
1ywr	7.49	8.67
1z95	7.12	8.05
2bm2	7.82	6.84
2br1	5.14	6.27
2bsm	5.82	8.20
