PDB	Labels	Predictions
1bcu	3.28	5.17
1bzc	4.92	7.26
1c5z	4.01	4.82
1e66	9.89	7.07
1eby	9.70	8.04
1g2k	7.96	9.02
1gpk	5.37	6.46
1gpn	6.48	7.01
1h22	9.10	10.03
1h23	8.35	9.95
1k1i	6.58	6.87
1lpg	7.09	6.94
1mq6	11.15	9.14
1nc1	6.12	5.95
1nc3	5.00	5.88
1nvq	8.25	8.78
1o0h	5.92	4.75
1o3f	7.96	6.54
1o5b	5.77	5.12
1owh	7.40	6.20
1oyt	7.24	6.75
1p1n	6.80	7.51
1p1q	4.89	4.46
1ps3	2.28	3.80
1pxn	7.15	7.21
1qf1	7.32	7.11
1qkt	9.04	7.03
1r5y	6.46	4.85
1s38	5.15	5.80
1sqa	9.21	6.82
1syi	5.44	5.55
1u1b	7.80	6.11
1uto	2.27	4.01
1vso	4.72	5.05
1w4o	5.22	4.29
1y6r	10.11	7.90
1yc1	6.17	5.89
1z6e	9.72	7.63
1z95	7.12	9.12
1z9g	5.64	5.28
2al5	8.40	7.15
2br1	5.14	6.13
2brb	4.86	5.73
2cbv	5.48	3.44
2cet	8.02	8.81
2fvd	8.52	7.27
2fxs	6.06	5.57
2hb1	3.80	5.25
2iwx	6.68	5.98
2j78	6.42	4.38
2j7h	7.19	7.17
2p15	10.30	9.40
2p4y	9.00	9.05
2pog	9.54	6.27
2qbp	8.40	7.10
2qbq	7.44	6.67
2qbr	6.33	6.04
2qe4	7.96	6.96
2qnq	6.11	5.58
2r9w	5.10	4.66
2v00	3.66	4.62
2v7a	8.30	7.85
2vkm	8.74	8.19
2vvn	7.30	7.00
2vw5	8.52	6.01
2w4x	4.85	4.88
2w66	4.05	4.48
2wbg	4.45	5.91
2wca	5.60	7.16
2weg	6.50	5.72
2wer	7.05	5.73
2wn9	8.52	5.52
2wnc	6.32	5.61
2wtv	8.74	7.64
2wvt	6.12	4.35
2x00	11.33	7.57
2xb8	7.59	5.71
2xbv	8.43	8.69
2xdl	3.10	5.34
2xii	7.20	10.12
2xj7	6.66	8.65
2xnb	6.83	6.99
2xys	7.42	6.75
2y5h	5.79	7.56
2yfe	6.63	5.28
2yge	5.06	5.95
2yki	9.46	6.41
2ymd	3.16	4.80
2zb1	6.32	10.61
2zcq	8.82	5.22
2zcr	6.87	6.85
2zda	8.40	6.63
2zy1	7.40	5.82
3acw	4.76	6.35
3ag9	8.05	5.95
3ao4	2.07	2.89
3arp	7.15	5.76
3arq	6.40	6.18
3aru	3.22	4.82
3arv	5.64	5.25
3ary	6.00	5.18
3b1m	8.48	8.09
3b27	5.16	8.36
3b5r	8.77	9.32
3b65	9.27	8.04
3b68	8.40	8.00
3bgz	6.26	5.21
3coy	6.02	8.41
3coz	5.57	8.17
3d4z	4.89	6.38
3d6q	3.76	3.76
3dd0	9.00	8.37
3dx1	3.58	6.00
3dx2	6.82	8.15
3dxg	2.40	3.72
3e5a	8.23	8.01
3e92	8.00	9.98
3e93	8.85	8.74
3ebp	5.91	5.18
3ehy	5.85	4.39
3ejr	8.57	7.56
3f3c	6.02	5.14
3fcq	2.77	6.12
3fur	8.00	5.89
3fv1	9.30	9.07
3fv2	8.11	8.67
3g0w	9.52	8.86
3g2n	4.09	4.43
3g2z	2.36	3.33
3g31	2.89	3.92
3gbb	6.90	7.10
3gc5	7.26	6.01
3ge7	8.70	6.96
3gr2	2.52	3.75
3gv9	2.12	5.67
3gy4	5.10	4.74
3ivg	4.30	5.32
3jvr	5.72	6.14
3jvs	6.54	5.42
3jya	6.89	5.64
3k5v	6.30	6.90
3kgp	2.57	3.67
3kr8	8.10	9.20
3kwa	4.08	5.25
3l7b	2.40	3.75
3lka	2.82	6.73
3mss	4.66	4.27
3myg	10.70	8.45
3n76	6.85	4.62
3n7a	3.70	3.96
3n86	5.64	5.26
3nq9	4.03	4.48
3nw9	9.00	7.95
3nx7	8.10	6.87
3o9i	11.82	10.90
3oe4	7.47	7.29
3oe5	6.88	7.12
3ozs	5.33	6.63
3ozt	4.13	8.64
3p5o	7.26	7.66
3prs	7.82	7.34
3pww	7.32	7.93
3pxf	4.43	4.82
3pyy	6.86	5.63
3qgy	7.80	7.70
3qqs	5.82	5.49
3r88	4.82	4.45
3rlr	7.52	8.09
3rr4	4.55	6.55
3rsx	4.41	5.03
3ryj	7.80	7.86
3syr	5.10	4.56
3tsk	7.17	8.25
3twp	3.92	4.26
3u5j	5.61	5.60
3u8k	8.66	5.05
3u8n	10.17	7.75
3u9q	4.38	5.15
3udh	2.85	5.24
3ueu	5.24	5.08
3uev	5.89	5.25
3uew	6.31	5.33
3uex	6.92	5.69
3ui7	9.00	6.43
3uo4	6.52	6.75
3up2	7.40	6.99
3utu	10.92	8.95
3uuo	7.96	6.56
3wtj	6.53	7.98
3wz8	5.82	7.25
3zdg	7.10	5.33
3zso	5.12	4.93
3zsx	3.28	4.41
3zt2	2.84	2.95
4abg	3.57	4.17
4agn	3.97	5.15
4agp	4.69	5.23
4agq	5.01	5.48
4bkt	3.62	3.86
4cig	3.67	4.63
4ciw	4.82	5.41
4cr9	4.10	4.55
4cra	7.22	6.95
4crc	8.72	7.68
4ddh	3.30	4.19
4ddk	2.29	5.08
4de1	5.96	5.32
4de2	4.12	5.29
4de3	5.52	5.17
4djv	6.72	7.24
4dld	5.82	5.87
4dli	5.62	6.47
4e5w	7.66	9.42
4e6q	8.36	8.55
4ea2	6.44	6.85
4eky	3.52	4.58
4eor	6.30	6.80
4f09	6.70	7.90
4f9w	6.94	6.04
4gfm	7.22	4.81
4gid	10.77	7.85
4gkm	5.17	5.45
4gr0	9.55	7.97
4hge	7.92	5.81
4ivb	8.72	7.43
4ivc	10.00	7.97
4ivd	9.52	7.51
4j21	7.41	8.44
4j28	5.70	6.97
4j3l	7.80	7.48
4jfs	5.27	6.08
4jia	9.22	6.33
4jsz	2.30	5.89
4jxs	4.74	5.13
4k18	8.96	6.98
4k77	6.63	7.87
4kz6	3.10	5.23
4kzq	6.10	6.51
4kzu	6.50	7.09
4llx	2.89	5.04
4lzs	4.80	5.08
4m0y	6.46	5.60
4m0z	5.19	6.54
4mgd	4.69	5.79
4mme	6.50	7.02
4ogj	6.79	6.85
4owm	2.96	4.62
4pcs	7.85	6.33
4qac	9.40	7.57
4qd6	8.64	4.70
4rfm	10.05	8.59
4tmn	10.17	6.90
4twp	10.00	10.62
4ty7	9.52	7.83
4u4s	2.92	5.58
4w9c	4.65	4.51
4wiv	6.26	5.86
4x6p	8.30	8.89
5a7b	3.57	5.91
5aba	2.98	4.87
5dwr	11.22	11.02
5tmn	8.04	6.51
