PDB	Labels	Predictions
1a8i	5.52	6.51
1a99	5.70	3.25
1ax0	3.13	3.67
1b6l	8.30	8.75
1b6m	8.40	8.80
1duv	11.80	5.87
1dy4	4.36	5.41
1e2k	4.94	4.45
1fcx	7.12	7.86
1g2k	7.96	6.82
1gj8	6.96	7.17
1gjd	5.22	6.58
1gpk	5.37	7.04
1gyy	3.64	3.88
1h22	9.10	7.90
1h23	8.35	7.74
1h46	3.57	5.38
1hnn	6.24	6.95
1iy7	6.19	7.44
1kzk	10.39	9.70
1lrh	6.82	3.84
1nc1	6.12	6.32
1nc3	5.00	8.99
1nli	3.59	4.39
1nw5	5.21	5.38
1ow4	5.68	4.99
1p1n	6.80	5.40
1p1o	5.76	4.13
1ps3	2.28	2.73
1pxp	6.66	6.30
1r5y	6.46	5.71
1s38	5.15	5.76
1s39	7.70	5.79
1sr7	10.10	9.36
1sw1	7.30	5.50
1syh	6.41	5.85
1syi	5.48	5.85
1toj	3.39	4.22
1tok	2.47	3.54
1u1w	5.85	3.97
1ua4	4.22	5.05
1ui0	7.06	3.65
1utm	3.01	2.86
1uwu	5.98	4.17
1uz1	6.89	4.74
1uz4	3.40	4.28
1v1j	4.82	3.61
1w2g	4.57	4.21
1x8d	2.21	3.81
1xge	4.68	5.21
1y1m	1.82	5.25
1y1z	3.08	5.02
1y20	5.32	5.08
1yc1	6.17	7.17
1ydk	5.89	2.96
1z95	7.12	8.67
2aac	2.22	5.47
2afx	5.15	5.81
2ayr	9.29	9.25
2azr	3.64	5.16
2b07	6.43	6.89
2boh	8.52	9.76
2boj	5.77	6.81
2brb	4.86	6.21
2bvd	6.00	6.29
2byr	8.55	7.66
2cji	8.22	7.88
2fai	6.24	6.46
2fdp	7.59	8.40
2ff1	8.21	8.99
2fpz	3.96	5.51
2fqt	6.14	6.93
2fqw	6.68	3.94
2fqx	7.15	4.33
2fqy	6.57	4.10
2fvd	8.52	6.74
2fw6	2.92	3.48
2fxu	8.15	8.92
2h6b	5.39	4.65
2hb1	3.80	4.71
2hdq	1.40	1.86
2hdr	1.72	2.43
2i0a	11.40	12.27
2i0d	12.10	13.67
2il2	7.10	8.00
2iwx	6.68	7.19
2j2u	7.05	8.49
2j34	7.82	8.41
2j4i	9.00	7.92
2j78	6.42	4.36
1bcj	3.70	6.57
1bky	3.84	5.14
1d4i	8.85	9.34
1d4j	8.36	8.34
1eby	9.70	8.90
1ebz	9.40	8.46
1ec0	8.49	8.86
1ec1	8.92	7.26
1ec2	10.00	7.29
1enu	5.08	4.99
1f74	3.05	4.40
1gi9	5.96	5.01
1gww	4.28	4.32
1gx0	4.28	4.32
1o5a	6.42	6.58
1o5r	8.12	8.73
1q4w	6.46	5.71
1qkt	9.04	9.04
1qxl	7.96	8.98
1rdi	2.06	2.93
1rdn	1.84	3.04
1tr7	6.82	7.97
2a3c	4.37	4.44
2fv5	10.52	7.82
2h21	6.54	4.35
2hd6	7.80	9.26
1xl5	7.35	9.08
1y93	2.10	7.20
4ubp	5.59	6.26
1lhw	8.16	5.99
1s9t	6.60	7.02
1tt1	7.19	8.43
1uzv	5.18	6.62
2dm5	2.99	6.76
1xw6	5.62	5.91
2qrk	4.26	4.96
2nn1	5.82	4.95
2pou	7.42	8.03
3cd0	7.57	8.46
3cda	7.58	8.29
