PDB	Labels	Predictions
1gm8	4.80	6.96
1gpk	5.37	7.04
1hnn	6.24	6.95
1hp0	6.70	5.91
1hq2	6.77	5.45
1hvy	6.17	7.05
1hwi	7.55	7.08
1hww	7.70	4.86
1ia1	7.47	6.22
1j3j	8.01	5.61
1jd0	8.24	7.48
1jje	8.43	5.67
1ke5	6.25	6.48
1kzk	10.40	9.70
1l2s	4.59	3.87
1l7f	9.10	7.49
1lpz	7.60	8.99
1lrh	6.82	3.84
1m2z	7.22	7.68
1mmv	7.24	3.95
1n1m	5.70	7.00
1n2v	4.08	4.18
1n46	10.52	8.71
1nav	7.60	8.77
1of1	4.82	4.59
1of6	6.05	4.81
1opk	9.82	8.47
1oq5	7.68	9.38
1owe	6.20	6.09
1oyt	7.24	6.96
1p2y	5.00	5.50
1p62	4.66	7.32
1pmn	8.15	8.45
1q1g	8.57	7.00
1q41	7.66	8.07
1q4g	6.89	5.66
1r1h	8.92	7.77
1r55	6.80	6.70
1r58	6.96	7.60
1r9o	5.02	6.75
1s19	9.51	7.03
1s3v	7.42	7.43
1sg0	7.47	3.70
1sj0	9.10	8.81
1sq5	4.39	5.41
1sqn	9.40	8.17
1t40	7.96	7.20
1t46	6.38	7.24
1t9b	6.90	6.70
1tow	6.24	5.31
1tt1	7.19	8.43
1u1c	5.37	6.00
1uml	7.52	8.59
1unl	6.70	7.06
1uou	7.70	6.22
1v0p	6.89	6.46
1v48	8.16	6.79
1v4s	6.44	6.70
1vcj	4.59	4.33
1w1p	2.30	2.60
1w2g	4.57	4.21
1xm6	6.38	7.78
1xoq	9.17	8.14
1xoz	8.92	8.08
1y6b	7.42	8.82
1ygc	9.46	7.32
1yqy	7.62	4.71
1ywr	7.49	7.43
1z95	7.12	8.67
2bm2	7.82	7.21
2br1	5.14	7.88
2bsm	5.82	8.07
