PDB	Labels	Predictions
2are	3.28	5.05
2oag	8.47	8.72
2jbj	9.70	10.05
2pwd	4.40	4.36
2pwg	4.82	3.75
2oym	5.00	5.54
2hzy	7.39	6.05
2ihj	4.59	5.11
2ojg	5.64	7.13
2hzl	6.57	6.22
2ovv	7.92	8.15
2nta	4.80	5.90
2qu6	8.52	8.16
2pog	9.54	8.51
2o4j	10.10	9.49
3b92	8.00	6.53
2p98	6.19	6.00
2z4b	9.36	9.30
2jj3	9.55	9.13
2h15	5.67	7.89
2pov	7.12	7.99
2pow	7.20	8.72
2nmx	5.57	5.87
1vso	4.72	6.37
2p95	9.37	9.17
2p16	10.10	7.54
2flr	6.10	7.36
2pgz	5.74	7.31
2bys	9.52	7.20
2gkl	5.35	3.46
2nsl	4.68	4.76
2nsj	4.79	4.76
2c92	5.68	5.22
2c94	6.82	5.42
2nnq	8.70	6.73
2psv	7.24	7.68
2cem	7.92	7.97
2cen	8.30	8.07
2q54	9.01	9.11
2b3f	6.03	5.32
2bbf	5.10	4.45
2e2r	8.26	6.69
2gz2	5.22	3.76
2hr6	4.92	4.82
2idz	9.40	5.47
2ihk	4.16	5.11
2jff	3.62	3.83
2oiq	4.94	6.13
2otz	3.63	3.84
2ou0	3.23	3.22
2pjo	0.05	2.61
2pzv	3.87	5.60
2q88	5.80	5.31
2q89	6.30	5.22
2qeh	8.62	7.07
2qvu	6.44	7.72
2r3d	-0.15	2.65
2r5p	8.48	8.20
2rde	7.01	6.51
2v8q	4.61	4.67
3b50	7.55	7.71
3bgq	7.96	8.11
3bgz	6.26	8.00
2v8y	5.71	5.16
2jgb	5.61	5.12
1gja	5.42	5.35
1swk	12.00	11.37
1toi	4.05	3.94
1iup	2.54	3.97
1tog	3.22	3.94
1uto	2.27	3.05
1ukb	3.19	3.71
2cjp	3.10	5.61
1vot	6.60	7.93
2fx6	3.70	3.45
2c1q	13.00	12.58
2e2p	4.74	7.19
2epn	7.22	6.80
2i2c	4.70	5.57
2j4k	4.85	4.39
2jdu	6.72	5.58
2jdy	4.37	5.55
2jke	4.23	4.37
2p3t	11.30	9.01
2p4y	9.00	7.84
2p7g	6.53	6.91
2pqc	5.74	6.92
2q6m	6.29	7.00
2q8z	5.68	6.09
2qbq	7.44	7.06
2qbr	6.33	5.78
2qdt	5.19	5.08
2qhy	7.48	9.13
2qhz	7.28	8.98
2qi1	7.30	8.65
2qi3	10.20	9.09
2qi4	10.44	8.87
2qi5	10.85	7.88
2qi6	10.57	9.00
2qmg	9.15	9.17
2qnq	6.11	5.77
2qrl	4.00	4.01
2qry	8.64	5.63
2r6w	9.36	8.02
2r75	6.15	5.96
2reg	5.57	5.32
2rkd	2.72	2.42
2uwl	8.40	7.82
2uwp	6.81	7.93
2uy4	4.68	4.61
2v2c	3.41	3.91
2v77	5.06	5.61
2v7t	7.48	4.89
2v7u	5.90	5.61
2v7v	6.66	4.43
2vhw	5.09	4.69
2vkm	8.74	8.19
2vmd	3.02	3.04
2vpn	6.72	3.17
2vuk	3.82	4.02
2vw5	8.52	6.79
2w26	9.40	7.68
2zmm	7.60	5.71
2zn7	7.89	5.58
3b3c	3.98	5.82
3b7r	7.70	7.11
3bex	5.57	2.53
3bl0	6.92	7.96
3brn	8.70	3.61
3bu1	8.15	3.45
3bxe	5.48	3.71
3c2f	2.00	5.90
3c2o	3.35	4.41
3c2r	3.11	4.12
3c7i	5.64	7.11
3ccw	7.87	8.23
3ccz	7.29	8.43
3cd7	7.84	7.98
3czv	7.80	7.85
3d2r	5.48	3.36
3d51	4.15	3.65
3d83	8.36	8.40
3ddg	6.00	6.61
3dp4	7.37	6.18
3e92	8.00	7.92
3eko	6.70	5.32
3ekr	5.55	7.61
3ene	6.24	7.27
3eqr	8.70	8.48
3f8c	7.68	7.69
3fat	7.64	6.21
